Sex,NCRAS_Draw,Stage,Age,haz_ratio,cfDNA_status,variable,t,median_CrI,median,CrI_temp,2.5%,97.5%,CrI
Female,Lung,III,50-54,1,negative,rmst,47.5,1.49 (1.42 to 1.53),1.49,1.42 to 1.53,1.42,1.53,(1.42 to 1.53)
Female,Lung,III,50-54,2,negative,rmst,47.5,1.54 (1.42 to 1.64),1.54,1.42 to 1.64,1.42,1.64,(1.42 to 1.64)
Female,Lung,III,50-54,2,positive,rmst,47.5,1.47 (1.36 to 1.57),1.47,1.36 to 1.57,1.36,1.57,(1.36 to 1.57)
Female,Lung,III,55-59,1,negative,rmst,42.5,1.44 (1.41 to 1.5),1.44,1.41 to 1.5,1.41,1.5,(1.41 to 1.5)
Female,Lung,III,55-59,2,negative,rmst,42.5,1.44 (1.43 to 1.49),1.44,1.43 to 1.49,1.43,1.49,(1.43 to 1.49)
Female,Lung,III,55-59,2,positive,rmst,42.5,1.44 (1.38 to 1.46),1.44,1.38 to 1.46,1.38,1.46,(1.38 to 1.46)
Female,Lung,III,60-64,1,negative,rmst,37.5,1.38 (1.36 to 1.41),1.38,1.36 to 1.41,1.36,1.41,(1.36 to 1.41)
Female,Lung,III,60-64,2,negative,rmst,37.5,1.4 (1.38 to 1.45),1.4,1.38 to 1.45,1.38,1.45,(1.38 to 1.45)
Female,Lung,III,60-64,2,positive,rmst,37.5,1.41 (1.37 to 1.46),1.41,1.37 to 1.46,1.37,1.46,(1.37 to 1.46)
Female,Lung,III,65-69,1,negative,rmst,32.5,1.27 (1.24 to 1.29),1.27,1.24 to 1.29,1.24,1.29,(1.24 to 1.29)
Female,Lung,III,65-69,2,negative,rmst,32.5,1.27 (1.23 to 1.35),1.27,1.23 to 1.35,1.23,1.35,(1.23 to 1.35)
Female,Lung,III,65-69,2,positive,rmst,32.5,1.28 (1.25 to 1.44),1.28,1.25 to 1.44,1.25,1.44,(1.25 to 1.44)
Female,Lung,III,70-74,1,negative,rmst,27.5,1.1 (1.07 to 1.29),1.1,1.07 to 1.29,1.07,1.29,(1.07 to 1.29)
Female,Lung,III,70-74,2,negative,rmst,27.5,1.11 (1.09 to 1.17),1.11,1.09 to 1.17,1.09,1.17,(1.09 to 1.17)
Female,Lung,III,70-74,2,positive,rmst,27.5,1.13 (1.1 to 1.14),1.13,1.1 to 1.14,1.1,1.14,(1.1 to 1.14)
Female,Lung,III,75-79,1,negative,rmst,22.5,0.98 (0.95 to 1.77),0.98,0.95 to 1.77,0.95,1.77,(0.95 to 1.77)
Female,Lung,III,75-79,2,negative,rmst,22.5,0.96 (0.96 to 1.03),0.96,0.96 to 1.03,0.96,1.03,(0.96 to 1.03)
Female,Lung,III,75-79,2,positive,rmst,22.5,0.96 (0.95 to 0.99),0.96,0.95 to 0.99,0.95,0.99,(0.95 to 0.99)
Female,Lung,IV,50-54,1,negative,rmst,47.5,0.76 (0.73 to 1.9),0.76,0.73 to 1.9,0.73,1.9,(0.73 to 1.9)
Female,Lung,IV,50-54,2,negative,rmst,47.5,0.77 (0.75 to 0.9),0.77,0.75 to 0.9,0.75,0.9,(0.75 to 0.9)
Female,Lung,IV,50-54,2,positive,rmst,47.5,0.76 (0.74 to 0.8),0.76,0.74 to 0.8,0.74,0.8,(0.74 to 0.8)
Female,Lung,IV,55-59,1,negative,rmst,42.5,0.69 (0.67 to 1.12),0.69,0.67 to 1.12,0.67,1.12,(0.67 to 1.12)
Female,Lung,IV,55-59,2,negative,rmst,42.5,0.72 (0.68 to 0.83),0.72,0.68 to 0.83,0.68,0.83,(0.68 to 0.83)
Female,Lung,IV,55-59,2,positive,rmst,42.5,0.68 (0.67 to 0.72),0.68,0.67 to 0.72,0.67,0.72,(0.67 to 0.72)
Female,Lung,IV,60-64,1,negative,rmst,37.5,0.64 (0.63 to 0.96),0.64,0.63 to 0.96,0.63,0.96,(0.63 to 0.96)
Female,Lung,IV,60-64,2,negative,rmst,37.5,0.68 (0.68 to 0.86),0.68,0.68 to 0.86,0.68,0.86,(0.68 to 0.86)
Female,Lung,IV,60-64,2,positive,rmst,37.5,0.69 (0.63 to 0.89),0.69,0.63 to 0.89,0.63,0.89,(0.63 to 0.89)
Female,Lung,IV,65-69,1,negative,rmst,32.5,0.62 (0.57 to 0.68),0.62,0.57 to 0.68,0.57,0.68,(0.57 to 0.68)
Female,Lung,IV,65-69,2,negative,rmst,32.5,0.59 (0.58 to 0.61),0.59,0.58 to 0.61,0.58,0.61,(0.58 to 0.61)
Female,Lung,IV,65-69,2,positive,rmst,32.5,0.62 (0.57 to 1),0.62,0.57 to 1,0.57,1,(0.57 to 1)
Female,Lung,IV,70-74,1,negative,rmst,27.5,0.54 (0.51 to 0.62),0.54,0.51 to 0.62,0.51,0.62,(0.51 to 0.62)
Female,Lung,IV,70-74,2,negative,rmst,27.5,0.53 (0.52 to 0.59),0.53,0.52 to 0.59,0.52,0.59,(0.52 to 0.59)
Female,Lung,IV,70-74,2,positive,rmst,27.5,0.52 (0.51 to 0.62),0.52,0.51 to 0.62,0.51,0.62,(0.51 to 0.62)
Female,Lung,IV,75-79,1,negative,rmst,22.5,0.46 (0.44 to 0.52),0.46,0.44 to 0.52,0.44,0.52,(0.44 to 0.52)
Female,Lung,IV,75-79,2,negative,rmst,22.5,0.46 (0.44 to 0.49),0.46,0.44 to 0.49,0.44,0.49,(0.44 to 0.49)
Female,Lung,IV,75-79,2,positive,rmst,22.5,0.45 (0.44 to 0.53),0.45,0.44 to 0.53,0.44,0.53,(0.44 to 0.53)
Female,Lung,Unknown/missing,50-54,1,negative,rmst,47.5,1.02 (1 to 1.23),1.02,1 to 1.23,1,1.23,(1 to 1.23)
Female,Lung,Unknown/missing,50-54,2,negative,rmst,47.5,1.02 (0.86 to 1.22),1.02,0.86 to 1.22,0.86,1.22,(0.86 to 1.22)
Female,Lung,Unknown/missing,50-54,2,positive,rmst,47.5,1.12 (0.8 to 1.26),1.12,0.8 to 1.26,0.8,1.26,(0.8 to 1.26)
Female,Lung,Unknown/missing,55-59,1,negative,rmst,42.5,1.28 (1.2 to 1.37),1.28,1.2 to 1.37,1.2,1.37,(1.2 to 1.37)
Female,Lung,Unknown/missing,55-59,2,negative,rmst,42.5,1.44 (1.16 to 3.01),1.44,1.16 to 3.01,1.16,3.01,(1.16 to 3.01)
Female,Lung,Unknown/missing,55-59,2,positive,rmst,42.5,1.27 (1.12 to 1.39),1.27,1.12 to 1.39,1.12,1.39,(1.12 to 1.39)
Female,Lung,Unknown/missing,60-64,1,negative,rmst,37.5,1.08 (0.93 to 1.24),1.08,0.93 to 1.24,0.93,1.24,(0.93 to 1.24)
Female,Lung,Unknown/missing,60-64,2,negative,rmst,37.5,1.05 (0.96 to 1.18),1.05,0.96 to 1.18,0.96,1.18,(0.96 to 1.18)
Female,Lung,Unknown/missing,60-64,2,positive,rmst,37.5,1 (0.89 to 1.18),1,0.89 to 1.18,0.89,1.18,(0.89 to 1.18)
Female,Lung,Unknown/missing,65-69,1,negative,rmst,32.5,0.94 (0.84 to 1.11),0.94,0.84 to 1.11,0.84,1.11,(0.84 to 1.11)
Female,Lung,Unknown/missing,65-69,2,negative,rmst,32.5,0.9 (0.83 to 1),0.9,0.83 to 1,0.83,1,(0.83 to 1)
Female,Lung,Unknown/missing,65-69,2,positive,rmst,32.5,0.91 (0.81 to 1.07),0.91,0.81 to 1.07,0.81,1.07,(0.81 to 1.07)
Female,Lung,Unknown/missing,70-74,1,negative,rmst,27.5,0.72 (0.69 to 0.77),0.72,0.69 to 0.77,0.69,0.77,(0.69 to 0.77)
Female,Lung,Unknown/missing,70-74,2,negative,rmst,27.5,0.74 (0.7 to 0.78),0.74,0.7 to 0.78,0.7,0.78,(0.7 to 0.78)
Female,Lung,Unknown/missing,70-74,2,positive,rmst,27.5,0.74 (0.68 to 0.77),0.74,0.68 to 0.77,0.68,0.77,(0.68 to 0.77)
Female,Lung,Unknown/missing,75-79,1,negative,rmst,22.5,0.68 (0.65 to 0.74),0.68,0.65 to 0.74,0.65,0.74,(0.65 to 0.74)
Female,Lung,Unknown/missing,75-79,2,negative,rmst,22.5,0.72 (0.67 to 0.82),0.72,0.67 to 0.82,0.67,0.82,(0.67 to 0.82)
Female,Lung,Unknown/missing,75-79,2,positive,rmst,22.5,0.64 (0.63 to 0.73),0.64,0.63 to 0.73,0.63,0.73,(0.63 to 0.73)
Male,Lung,I,50-54,1,negative,rmst,47.5,2.68 (2.64 to 2.77),2.68,2.64 to 2.77,2.64,2.77,(2.64 to 2.77)
Male,Lung,I,50-54,2,negative,rmst,47.5,2.66 (2.58 to 2.69),2.66,2.58 to 2.69,2.58,2.69,(2.58 to 2.69)
Male,Lung,I,50-54,2,positive,rmst,47.5,2.67 (2.6 to 2.72),2.67,2.6 to 2.72,2.6,2.72,(2.6 to 2.72)
Male,Lung,I,55-59,1,negative,rmst,42.5,2.58 (2.1 to 2.61),2.58,2.1 to 2.61,2.1,2.61,(2.1 to 2.61)
Male,Lung,I,55-59,2,negative,rmst,42.5,2.51 (2.16 to 2.6),2.51,2.16 to 2.6,2.16,2.6,(2.16 to 2.6)
Male,Lung,I,55-59,2,positive,rmst,42.5,2.49 (2.47 to 2.59),2.49,2.47 to 2.59,2.47,2.59,(2.47 to 2.59)
Male,Lung,I,60-64,1,negative,rmst,37.5,2.49 (2.07 to 2.54),2.49,2.07 to 2.54,2.07,2.54,(2.07 to 2.54)
Male,Lung,I,60-64,2,negative,rmst,37.5,2.54 (2.43 to 2.58),2.54,2.43 to 2.58,2.43,2.58,(2.43 to 2.58)
Male,Lung,I,60-64,2,positive,rmst,37.5,2.5 (2.21 to 2.57),2.5,2.21 to 2.57,2.21,2.57,(2.21 to 2.57)
Male,Lung,I,65-69,1,negative,rmst,32.5,2.44 (2.21 to 2.49),2.44,2.21 to 2.49,2.21,2.49,(2.21 to 2.49)
Male,Lung,I,65-69,2,negative,rmst,32.5,2.4 (2.38 to 2.48),2.4,2.38 to 2.48,2.38,2.48,(2.38 to 2.48)
Male,Lung,I,65-69,2,positive,rmst,32.5,2.38 (2.11 to 2.44),2.38,2.11 to 2.44,2.11,2.44,(2.11 to 2.44)
Male,Lung,I,70-74,1,negative,rmst,27.5,2.08 (1.97 to 2.13),2.08,1.97 to 2.13,1.97,2.13,(1.97 to 2.13)
Male,Lung,I,70-74,2,negative,rmst,27.5,2.13 (2.08 to 2.18),2.13,2.08 to 2.18,2.08,2.18,(2.08 to 2.18)
Male,Lung,I,70-74,2,positive,rmst,27.5,2.16 (1.96 to 2.18),2.16,1.96 to 2.18,1.96,2.18,(1.96 to 2.18)
Male,Lung,I,75-79,1,negative,rmst,22.5,1.96 (1.93 to 2.02),1.96,1.93 to 2.02,1.93,2.02,(1.93 to 2.02)
Male,Lung,I,75-79,2,negative,rmst,22.5,1.9 (1.82 to 1.97),1.9,1.82 to 1.97,1.82,1.97,(1.82 to 1.97)
Male,Lung,I,75-79,2,positive,rmst,22.5,1.99 (1.94 to 2),1.99,1.94 to 2,1.94,2,(1.94 to 2)
Male,Lung,II,50-54,1,negative,rmst,47.5,2.51 (2.25 to 2.83),2.51,2.25 to 2.83,2.25,2.83,(2.25 to 2.83)
Male,Lung,II,50-54,2,negative,rmst,47.5,2.42 (2.26 to 2.77),2.42,2.26 to 2.77,2.26,2.77,(2.26 to 2.77)
Male,Lung,II,50-54,2,positive,rmst,47.5,2.42 (2.13 to 2.56),2.42,2.13 to 2.56,2.13,2.56,(2.13 to 2.56)
Male,Lung,II,55-59,1,negative,rmst,42.5,2.09 (1.26 to 2.34),2.09,1.26 to 2.34,1.26,2.34,(1.26 to 2.34)
Male,Lung,II,55-59,2,negative,rmst,42.5,2.17 (2.16 to 2.23),2.17,2.16 to 2.23,2.16,2.23,(2.16 to 2.23)
Male,Lung,II,55-59,2,positive,rmst,42.5,2.14 (2.03 to 2.21),2.14,2.03 to 2.21,2.03,2.21,(2.03 to 2.21)
Male,Lung,II,60-64,1,negative,rmst,37.5,2.28 (2.19 to 2.34),2.28,2.19 to 2.34,2.19,2.34,(2.19 to 2.34)
Male,Lung,II,60-64,2,negative,rmst,37.5,2.26 (2.21 to 2.34),2.26,2.21 to 2.34,2.21,2.34,(2.21 to 2.34)
Male,Lung,II,60-64,2,positive,rmst,37.5,2.28 (2.17 to 2.31),2.28,2.17 to 2.31,2.17,2.31,(2.17 to 2.31)
Male,Lung,II,65-69,1,negative,rmst,32.5,1.94 (1.91 to 2.04),1.94,1.91 to 2.04,1.91,2.04,(1.91 to 2.04)
Male,Lung,II,65-69,2,negative,rmst,32.5,1.97 (1.93 to 2),1.97,1.93 to 2,1.93,2,(1.93 to 2)
Male,Lung,II,65-69,2,positive,rmst,32.5,1.97 (1.92 to 2.03),1.97,1.92 to 2.03,1.92,2.03,(1.92 to 2.03)
Male,Lung,II,70-74,1,negative,rmst,27.5,1.74 (1.69 to 1.77),1.74,1.69 to 1.77,1.69,1.77,(1.69 to 1.77)
Male,Lung,II,70-74,2,negative,rmst,27.5,1.73 (1.69 to 1.75),1.73,1.69 to 1.75,1.69,1.75,(1.69 to 1.75)
Male,Lung,II,70-74,2,positive,rmst,27.5,1.73 (1.61 to 1.76),1.73,1.61 to 1.76,1.61,1.76,(1.61 to 1.76)
Male,Lung,II,75-79,1,negative,rmst,22.5,1.54 (1.52 to 1.57),1.54,1.52 to 1.57,1.52,1.57,(1.52 to 1.57)
Male,Lung,II,75-79,2,negative,rmst,22.5,1.57 (1.54 to 1.64),1.57,1.54 to 1.64,1.54,1.64,(1.54 to 1.64)
Male,Lung,II,75-79,2,positive,rmst,22.5,1.55 (1.51 to 1.59),1.55,1.51 to 1.59,1.51,1.59,(1.51 to 1.59)
Male,Lung,III,50-54,1,negative,rmst,47.5,1.52 (1.49 to 1.56),1.52,1.49 to 1.56,1.49,1.56,(1.49 to 1.56)
Male,Lung,III,50-54,2,negative,rmst,47.5,1.5 (1.45 to 1.55),1.5,1.45 to 1.55,1.45,1.55,(1.45 to 1.55)
Male,Lung,III,50-54,2,positive,rmst,47.5,1.53 (1.45 to 1.57),1.53,1.45 to 1.57,1.45,1.57,(1.45 to 1.57)
Male,Lung,III,55-59,1,negative,rmst,42.5,1.46 (1.42 to 1.5),1.46,1.42 to 1.5,1.42,1.5,(1.42 to 1.5)
Male,Lung,III,55-59,2,negative,rmst,42.5,1.45 (1.36 to 1.48),1.45,1.36 to 1.48,1.36,1.48,(1.36 to 1.48)
Male,Lung,III,55-59,2,positive,rmst,42.5,1.43 (1.41 to 1.55),1.43,1.41 to 1.55,1.41,1.55,(1.41 to 1.55)
Male,Lung,III,60-64,1,negative,rmst,37.5,1.39 (1.36 to 1.41),1.39,1.36 to 1.41,1.36,1.41,(1.36 to 1.41)
Male,Lung,III,60-64,2,negative,rmst,37.5,1.38 (1.34 to 1.41),1.38,1.34 to 1.41,1.34,1.41,(1.34 to 1.41)
Male,Lung,III,60-64,2,positive,rmst,37.5,1.4 (1.37 to 1.45),1.4,1.37 to 1.45,1.37,1.45,(1.37 to 1.45)
Male,Lung,III,65-69,1,negative,rmst,32.5,1.26 (1.24 to 1.34),1.26,1.24 to 1.34,1.24,1.34,(1.24 to 1.34)
Male,Lung,III,65-69,2,negative,rmst,32.5,1.27 (1.27 to 1.3),1.27,1.27 to 1.3,1.27,1.3,(1.27 to 1.3)
Male,Lung,III,65-69,2,positive,rmst,32.5,1.26 (1.25 to 1.32),1.26,1.25 to 1.32,1.25,1.32,(1.25 to 1.32)
Male,Lung,III,70-74,1,negative,rmst,27.5,1.12 (1.09 to 1.17),1.12,1.09 to 1.17,1.09,1.17,(1.09 to 1.17)
Male,Lung,III,70-74,2,negative,rmst,27.5,1.11 (1.08 to 1.67),1.11,1.08 to 1.67,1.08,1.67,(1.08 to 1.67)
Male,Lung,III,70-74,2,positive,rmst,27.5,1.1 (1.1 to 1.17),1.1,1.1 to 1.17,1.1,1.17,(1.1 to 1.17)
Male,Lung,III,75-79,1,negative,rmst,22.5,0.97 (0.95 to 1.04),0.97,0.95 to 1.04,0.95,1.04,(0.95 to 1.04)
Male,Lung,III,75-79,2,negative,rmst,22.5,0.97 (0.95 to 1.1),0.97,0.95 to 1.1,0.95,1.1,(0.95 to 1.1)
Male,Lung,III,75-79,2,positive,rmst,22.5,0.97 (0.94 to 1.02),0.97,0.94 to 1.02,0.94,1.02,(0.94 to 1.02)
Male,Lung,IV,50-54,1,negative,rmst,47.5,0.75 (0.74 to 0.82),0.75,0.74 to 0.82,0.74,0.82,(0.74 to 0.82)
Male,Lung,IV,50-54,2,negative,rmst,47.5,0.75 (0.72 to 1.27),0.75,0.72 to 1.27,0.72,1.27,(0.72 to 1.27)
Male,Lung,IV,50-54,2,positive,rmst,47.5,0.8 (0.73 to 0.81),0.8,0.73 to 0.81,0.73,0.81,(0.73 to 0.81)
Male,Lung,IV,55-59,1,negative,rmst,42.5,0.72 (0.71 to 0.89),0.72,0.71 to 0.89,0.71,0.89,(0.71 to 0.89)
Male,Lung,IV,55-59,2,negative,rmst,42.5,0.68 (0.67 to 0.71),0.68,0.67 to 0.71,0.67,0.71,(0.67 to 0.71)
Male,Lung,IV,55-59,2,positive,rmst,42.5,0.71 (0.69 to 0.74),0.71,0.69 to 0.74,0.69,0.74,(0.69 to 0.74)
Male,Lung,IV,60-64,1,negative,rmst,37.5,0.7 (0.64 to 0.83),0.7,0.64 to 0.83,0.64,0.83,(0.64 to 0.83)
Male,Lung,IV,60-64,2,negative,rmst,37.5,0.69 (0.61 to 1.04),0.69,0.61 to 1.04,0.61,1.04,(0.61 to 1.04)
Male,Lung,IV,60-64,2,positive,rmst,37.5,0.64 (0.62 to 0.69),0.64,0.62 to 0.69,0.62,0.69,(0.62 to 0.69)
Male,Lung,IV,65-69,1,negative,rmst,32.5,0.63 (0.61 to 0.79),0.63,0.61 to 0.79,0.61,0.79,(0.61 to 0.79)
Male,Lung,IV,65-69,2,negative,rmst,32.5,0.58 (0.57 to 0.7),0.58,0.57 to 0.7,0.57,0.7,(0.57 to 0.7)
Male,Lung,IV,65-69,2,positive,rmst,32.5,0.58 (0.57 to 0.59),0.58,0.57 to 0.59,0.57,0.59,(0.57 to 0.59)
Male,Lung,IV,70-74,1,negative,rmst,27.5,0.56 (0.54 to 0.85),0.56,0.54 to 0.85,0.54,0.85,(0.54 to 0.85)
Male,Lung,IV,70-74,2,negative,rmst,27.5,0.52 (0.51 to 0.6),0.52,0.51 to 0.6,0.51,0.6,(0.51 to 0.6)
Male,Lung,IV,70-74,2,positive,rmst,27.5,0.53 (0.51 to 0.57),0.53,0.51 to 0.57,0.51,0.57,(0.51 to 0.57)
Male,Lung,IV,75-79,1,negative,rmst,22.5,0.46 (0.45 to 0.83),0.46,0.45 to 0.83,0.45,0.83,(0.45 to 0.83)
Male,Lung,IV,75-79,2,negative,rmst,22.5,0.48 (0.44 to 0.51),0.48,0.44 to 0.51,0.44,0.51,(0.44 to 0.51)
Male,Lung,IV,75-79,2,positive,rmst,22.5,0.45 (0.43 to 0.5),0.45,0.43 to 0.5,0.43,0.5,(0.43 to 0.5)
Male,Lung,Unknown/missing,50-54,1,negative,rmst,47.5,1.09 (0.81 to 2.06),1.09,0.81 to 2.06,0.81,2.06,(0.81 to 2.06)
Male,Lung,Unknown/missing,50-54,2,negative,rmst,47.5,1.18 (1.07 to 1.32),1.18,1.07 to 1.32,1.07,1.32,(1.07 to 1.32)
Male,Lung,Unknown/missing,50-54,2,positive,rmst,47.5,1.16 (0.98 to 1.27),1.16,0.98 to 1.27,0.98,1.27,(0.98 to 1.27)
Male,Lung,Unknown/missing,55-59,1,negative,rmst,42.5,1.31 (1.04 to 1.5),1.31,1.04 to 1.5,1.04,1.5,(1.04 to 1.5)
Male,Lung,Unknown/missing,55-59,2,negative,rmst,42.5,1.32 (1.03 to 1.64),1.32,1.03 to 1.64,1.03,1.64,(1.03 to 1.64)
Male,Lung,Unknown/missing,55-59,2,positive,rmst,42.5,1.18 (1.02 to 1.51),1.18,1.02 to 1.51,1.02,1.51,(1.02 to 1.51)
Male,Lung,Unknown/missing,60-64,1,negative,rmst,37.5,1.1 (1.01 to 1.34),1.1,1.01 to 1.34,1.01,1.34,(1.01 to 1.34)
Male,Lung,Unknown/missing,60-64,2,negative,rmst,37.5,1.07 (1 to 1.13),1.07,1 to 1.13,1,1.13,(1 to 1.13)
Male,Lung,Unknown/missing,60-64,2,positive,rmst,37.5,1.07 (0.93 to 1.2),1.07,0.93 to 1.2,0.93,1.2,(0.93 to 1.2)
Male,Lung,Unknown/missing,65-69,1,negative,rmst,32.5,0.9 (0.85 to 0.95),0.9,0.85 to 0.95,0.85,0.95,(0.85 to 0.95)
Male,Lung,Unknown/missing,65-69,2,negative,rmst,32.5,0.89 (0.85 to 0.99),0.89,0.85 to 0.99,0.85,0.99,(0.85 to 0.99)
Male,Lung,Unknown/missing,65-69,2,positive,rmst,32.5,0.87 (0.86 to 0.99),0.87,0.86 to 0.99,0.86,0.99,(0.86 to 0.99)
Male,Lung,Unknown/missing,70-74,1,negative,rmst,27.5,0.68 (0.65 to 0.75),0.68,0.65 to 0.75,0.65,0.75,(0.65 to 0.75)
Male,Lung,Unknown/missing,70-74,2,negative,rmst,27.5,0.71 (0.65 to 1),0.71,0.65 to 1,0.65,1,(0.65 to 1)
Male,Lung,Unknown/missing,70-74,2,positive,rmst,27.5,0.75 (0.67 to 0.97),0.75,0.67 to 0.97,0.67,0.97,(0.67 to 0.97)
Male,Lung,Unknown/missing,75-79,1,negative,rmst,22.5,0.7 (0.66 to 0.83),0.7,0.66 to 0.83,0.66,0.83,(0.66 to 0.83)
Male,Lung,Unknown/missing,75-79,2,negative,rmst,22.5,0.69 (0.66 to 1.07),0.69,0.66 to 1.07,0.66,1.07,(0.66 to 1.07)
Male,Lung,Unknown/missing,75-79,2,positive,rmst,22.5,0.73 (0.68 to 0.83),0.73,0.68 to 0.83,0.68,0.83,(0.68 to 0.83)
