Sex,NCRAS_Draw,Stage,Age,haz_ratio,cfDNA_status,variable,t,median_CrI,median,CrI_temp,2.5%,97.5%,CrI
Female,Stomach,II,50-54,2,negative,rmst,47.5,2.29 (2.15 to 2.58),2.29,2.15 to 2.58,2.15,2.58,(2.15 to 2.58)
Female,Stomach,II,50-54,2,positive,rmst,47.5,2.26 (1.73 to 2.33),2.26,1.73 to 2.33,1.73,2.33,(1.73 to 2.33)
Female,Stomach,II,55-59,1,negative,rmst,42.5,2.11 (1.85 to 3.25),2.11,1.85 to 3.25,1.85,3.25,(1.85 to 3.25)
Female,Stomach,II,55-59,2,negative,rmst,42.5,1.78 (1.08 to 2),1.78,1.08 to 2,1.08,2,(1.08 to 2)
Female,Stomach,II,55-59,2,positive,rmst,42.5,1.87 (1.57 to 2.04),1.87,1.57 to 2.04,1.57,2.04,(1.57 to 2.04)
Female,Stomach,II,60-64,1,negative,rmst,37.5,1.84 (1.64 to 2.15),1.84,1.64 to 2.15,1.64,2.15,(1.64 to 2.15)
Female,Stomach,II,60-64,2,negative,rmst,37.5,1.88 (1.81 to 2.11),1.88,1.81 to 2.11,1.81,2.11,(1.81 to 2.11)
Female,Stomach,II,60-64,2,positive,rmst,37.5,1.87 (1.81 to 2.09),1.87,1.81 to 2.09,1.81,2.09,(1.81 to 2.09)
Female,Stomach,II,65-69,1,negative,rmst,32.5,2.03 (1.84 to 2.21),2.03,1.84 to 2.21,1.84,2.21,(1.84 to 2.21)
Female,Stomach,II,65-69,2,negative,rmst,32.5,2.02 (1.87 to 2.44),2.02,1.87 to 2.44,1.87,2.44,(1.87 to 2.44)
Female,Stomach,II,65-69,2,positive,rmst,32.5,2.05 (1.84 to 3.38),2.05,1.84 to 3.38,1.84,3.38,(1.84 to 3.38)
Female,Stomach,II,70-74,1,negative,rmst,27.5,1.86 (1.73 to 2.08),1.86,1.73 to 2.08,1.73,2.08,(1.73 to 2.08)
Female,Stomach,II,70-74,2,negative,rmst,27.5,1.88 (1.74 to 1.95),1.88,1.74 to 1.95,1.74,1.95,(1.74 to 1.95)
Female,Stomach,II,70-74,2,positive,rmst,27.5,1.9 (1.74 to 1.96),1.9,1.74 to 1.96,1.74,1.96,(1.74 to 1.96)
Female,Stomach,II,75-79,1,negative,rmst,22.5,1.79 (1.74 to 2.06),1.79,1.74 to 2.06,1.74,2.06,(1.74 to 2.06)
Female,Stomach,II,75-79,2,negative,rmst,22.5,1.74 (1.5 to 1.75),1.74,1.5 to 1.75,1.5,1.75,(1.5 to 1.75)
Female,Stomach,II,75-79,2,positive,rmst,22.5,1.73 (1.43 to 1.85),1.73,1.43 to 1.85,1.43,1.85,(1.43 to 1.85)
Female,Stomach,III,50-54,1,negative,rmst,47.5,1.94 (1.07 to 2.13),1.94,1.07 to 2.13,1.07,2.13,(1.07 to 2.13)
Female,Stomach,III,50-54,2,negative,rmst,47.5,1.86 (1.85 to 2.46),1.86,1.85 to 2.46,1.85,2.46,(1.85 to 2.46)
Female,Stomach,III,50-54,2,positive,rmst,47.5,1.91 (1.83 to 2.32),1.91,1.83 to 2.32,1.83,2.32,(1.83 to 2.32)
Female,Stomach,III,55-59,1,negative,rmst,42.5,1.67 (1.39 to 1.75),1.67,1.39 to 1.75,1.39,1.75,(1.39 to 1.75)
Female,Stomach,III,55-59,2,negative,rmst,42.5,1.65 (1.57 to 1.72),1.65,1.57 to 1.72,1.57,1.72,(1.57 to 1.72)
Female,Stomach,III,55-59,2,positive,rmst,42.5,1.71 (1.66 to 1.77),1.71,1.66 to 1.77,1.66,1.77,(1.66 to 1.77)
Female,Stomach,III,60-64,1,negative,rmst,37.5,1.7 (1.62 to 1.76),1.7,1.62 to 1.76,1.62,1.76,(1.62 to 1.76)
Female,Stomach,III,60-64,2,negative,rmst,37.5,1.65 (1.58 to 1.69),1.65,1.58 to 1.69,1.58,1.69,(1.58 to 1.69)
Female,Stomach,III,60-64,2,positive,rmst,37.5,1.66 (1.57 to 1.82),1.66,1.57 to 1.82,1.57,1.82,(1.57 to 1.82)
Female,Stomach,III,65-69,1,negative,rmst,32.5,1.67 (1.57 to 1.95),1.67,1.57 to 1.95,1.57,1.95,(1.57 to 1.95)
Female,Stomach,III,65-69,2,negative,rmst,32.5,1.64 (1.51 to 1.9),1.64,1.51 to 1.9,1.51,1.9,(1.51 to 1.9)
Female,Stomach,III,65-69,2,positive,rmst,32.5,1.72 (1.57 to 2.11),1.72,1.57 to 2.11,1.57,2.11,(1.57 to 2.11)
Female,Stomach,III,70-74,1,negative,rmst,27.5,1.49 (1.46 to 1.6),1.49,1.46 to 1.6,1.46,1.6,(1.46 to 1.6)
Female,Stomach,III,70-74,2,negative,rmst,27.5,1.49 (1.43 to 1.57),1.49,1.43 to 1.57,1.43,1.57,(1.43 to 1.57)
Female,Stomach,III,70-74,2,positive,rmst,27.5,1.43 (1.41 to 1.51),1.43,1.41 to 1.51,1.41,1.51,(1.41 to 1.51)
Female,Stomach,III,75-79,1,negative,rmst,22.5,1.37 (1.26 to 1.53),1.37,1.26 to 1.53,1.26,1.53,(1.26 to 1.53)
Female,Stomach,III,75-79,2,negative,rmst,22.5,1.37 (1.35 to 1.47),1.37,1.35 to 1.47,1.35,1.47,(1.35 to 1.47)
Female,Stomach,III,75-79,2,positive,rmst,22.5,1.4 (1.36 to 1.48),1.4,1.36 to 1.48,1.36,1.48,(1.36 to 1.48)
Female,Stomach,IV,50-54,1,negative,rmst,47.5,0.84 (0.76 to 1.15),0.84,0.76 to 1.15,0.76,1.15,(0.76 to 1.15)
Female,Stomach,IV,50-54,2,negative,rmst,47.5,0.88 (0.71 to 1.63),0.88,0.71 to 1.63,0.71,1.63,(0.71 to 1.63)
Female,Stomach,IV,50-54,2,positive,rmst,47.5,0.85 (0.79 to 2.83),0.85,0.79 to 2.83,0.79,2.83,(0.79 to 2.83)
Female,Stomach,IV,55-59,1,negative,rmst,42.5,0.88 (0.76 to 2.85),0.88,0.76 to 2.85,0.76,2.85,(0.76 to 2.85)
Female,Stomach,IV,55-59,2,negative,rmst,42.5,0.73 (0.71 to 1.08),0.73,0.71 to 1.08,0.71,1.08,(0.71 to 1.08)
Female,Stomach,IV,55-59,2,positive,rmst,42.5,0.85 (0.72 to 1.07),0.85,0.72 to 1.07,0.72,1.07,(0.72 to 1.07)
Female,Stomach,IV,60-64,1,negative,rmst,37.5,0.76 (0.67 to 0.79),0.76,0.67 to 0.79,0.67,0.79,(0.67 to 0.79)
Female,Stomach,IV,60-64,2,negative,rmst,37.5,0.71 (0.68 to 0.99),0.71,0.68 to 0.99,0.68,0.99,(0.68 to 0.99)
Female,Stomach,IV,60-64,2,positive,rmst,37.5,0.7 (0.66 to 0.78),0.7,0.66 to 0.78,0.66,0.78,(0.66 to 0.78)
Female,Stomach,IV,65-69,1,negative,rmst,32.5,0.72 (0.7 to 0.83),0.72,0.7 to 0.83,0.7,0.83,(0.7 to 0.83)
Female,Stomach,IV,65-69,2,negative,rmst,32.5,0.73 (0.69 to 0.77),0.73,0.69 to 0.77,0.69,0.77,(0.69 to 0.77)
Female,Stomach,IV,65-69,2,positive,rmst,32.5,0.7 (0.68 to 0.74),0.7,0.68 to 0.74,0.68,0.74,(0.68 to 0.74)
Female,Stomach,IV,70-74,1,negative,rmst,27.5,0.66 (0.63 to 0.96),0.66,0.63 to 0.96,0.63,0.96,(0.63 to 0.96)
Female,Stomach,IV,70-74,2,negative,rmst,27.5,0.62 (0.57 to 1),0.62,0.57 to 1,0.57,1,(0.57 to 1)
Female,Stomach,IV,70-74,2,positive,rmst,27.5,0.66 (0.59 to 0.75),0.66,0.59 to 0.75,0.59,0.75,(0.59 to 0.75)
Female,Stomach,IV,75-79,1,negative,rmst,22.5,0.57 (0.55 to 0.6),0.57,0.55 to 0.6,0.55,0.6,(0.55 to 0.6)
Female,Stomach,IV,75-79,2,negative,rmst,22.5,0.58 (0.56 to 0.79),0.58,0.56 to 0.79,0.56,0.79,(0.56 to 0.79)
Female,Stomach,IV,75-79,2,positive,rmst,22.5,0.6 (0.56 to 0.96),0.6,0.56 to 0.96,0.56,0.96,(0.56 to 0.96)
Female,Stomach,Unknown/missing,50-54,1,negative,rmst,47.5,2.09 (1.97 to 2.45),2.09,1.97 to 2.45,1.97,2.45,(1.97 to 2.45)
Female,Stomach,Unknown/missing,50-54,2,negative,rmst,47.5,2.14 (1.96 to 2.75),2.14,1.96 to 2.75,1.96,2.75,(1.96 to 2.75)
Female,Stomach,Unknown/missing,50-54,2,positive,rmst,47.5,2.19 (2.01 to 2.96),2.19,2.01 to 2.96,2.01,2.96,(2.01 to 2.96)
Female,Stomach,Unknown/missing,55-59,1,negative,rmst,42.5,2.21 (1.94 to 2.94),2.21,1.94 to 2.94,1.94,2.94,(1.94 to 2.94)
Female,Stomach,Unknown/missing,55-59,2,negative,rmst,42.5,2.05 (1.94 to 2.37),2.05,1.94 to 2.37,1.94,2.37,(1.94 to 2.37)
Female,Stomach,Unknown/missing,55-59,2,positive,rmst,42.5,1.91 (1.67 to 2.11),1.91,1.67 to 2.11,1.67,2.11,(1.67 to 2.11)
Female,Stomach,Unknown/missing,60-64,1,negative,rmst,37.5,1.9 (1.76 to 2.19),1.9,1.76 to 2.19,1.76,2.19,(1.76 to 2.19)
Female,Stomach,Unknown/missing,60-64,2,negative,rmst,37.5,2.03 (1.81 to 2.17),2.03,1.81 to 2.17,1.81,2.17,(1.81 to 2.17)
Female,Stomach,Unknown/missing,60-64,2,positive,rmst,37.5,2.05 (1.75 to 3.31),2.05,1.75 to 3.31,1.75,3.31,(1.75 to 3.31)
Female,Stomach,Unknown/missing,65-69,1,negative,rmst,32.5,1.73 (1.63 to 1.88),1.73,1.63 to 1.88,1.63,1.88,(1.63 to 1.88)
Female,Stomach,Unknown/missing,65-69,2,negative,rmst,32.5,1.63 (1.22 to 1.85),1.63,1.22 to 1.85,1.22,1.85,(1.22 to 1.85)
Female,Stomach,Unknown/missing,65-69,2,positive,rmst,32.5,1.54 (1.43 to 1.75),1.54,1.43 to 1.75,1.43,1.75,(1.43 to 1.75)
Female,Stomach,Unknown/missing,70-74,1,negative,rmst,27.5,1.53 (1.5 to 1.82),1.53,1.5 to 1.82,1.5,1.82,(1.5 to 1.82)
Female,Stomach,Unknown/missing,70-74,2,negative,rmst,27.5,1.47 (1.44 to 1.7),1.47,1.44 to 1.7,1.44,1.7,(1.44 to 1.7)
Female,Stomach,Unknown/missing,70-74,2,positive,rmst,27.5,1.55 (1.49 to 1.74),1.55,1.49 to 1.74,1.49,1.74,(1.49 to 1.74)
Female,Stomach,Unknown/missing,75-79,1,negative,rmst,22.5,1.24 (1.17 to 1.33),1.24,1.17 to 1.33,1.17,1.33,(1.17 to 1.33)
Female,Stomach,Unknown/missing,75-79,2,negative,rmst,22.5,1.41 (1.27 to 1.46),1.41,1.27 to 1.46,1.27,1.46,(1.27 to 1.46)
Female,Stomach,Unknown/missing,75-79,2,positive,rmst,22.5,1.28 (1.2 to 1.45),1.28,1.2 to 1.45,1.2,1.45,(1.2 to 1.45)
Male,Stomach,I,50-54,1,negative,rmst,47.5,2.98 (2.76 to 3.12),2.98,2.76 to 3.12,2.76,3.12,(2.76 to 3.12)
Male,Stomach,I,50-54,2,negative,rmst,47.5,2.99 (2.81 to 3.11),2.99,2.81 to 3.11,2.81,3.11,(2.81 to 3.11)
Male,Stomach,I,50-54,2,positive,rmst,47.5,2.89 (2.22 to 3.4),2.89,2.22 to 3.4,2.22,3.4,(2.22 to 3.4)
Male,Stomach,I,55-59,1,negative,rmst,42.5,2.64 (2.21 to 3.04),2.64,2.21 to 3.04,2.21,3.04,(2.21 to 3.04)
Male,Stomach,I,55-59,2,negative,rmst,42.5,2.29 (2.24 to 2.39),2.29,2.24 to 2.39,2.24,2.39,(2.24 to 2.39)
Male,Stomach,I,55-59,2,positive,rmst,42.5,2.59 (1.67 to 3.5),2.59,1.67 to 3.5,1.67,3.5,(1.67 to 3.5)
Male,Stomach,I,60-64,1,negative,rmst,37.5,2.41 (2.36 to 2.56),2.41,2.36 to 2.56,2.36,2.56,(2.36 to 2.56)
Male,Stomach,I,60-64,2,negative,rmst,37.5,2.42 (1.63 to 2.75),2.42,1.63 to 2.75,1.63,2.75,(1.63 to 2.75)
Male,Stomach,I,60-64,2,positive,rmst,37.5,2.38 (2.13 to 2.6),2.38,2.13 to 2.6,2.13,2.6,(2.13 to 2.6)
Male,Stomach,I,65-69,1,negative,rmst,32.5,2.59 (2.37 to 2.67),2.59,2.37 to 2.67,2.37,2.67,(2.37 to 2.67)
Male,Stomach,I,65-69,2,negative,rmst,32.5,2.51 (2.35 to 2.88),2.51,2.35 to 2.88,2.35,2.88,(2.35 to 2.88)
Male,Stomach,I,65-69,2,positive,rmst,32.5,2.72 (2.61 to 2.81),2.72,2.61 to 2.81,2.61,2.81,(2.61 to 2.81)
Male,Stomach,I,70-74,1,negative,rmst,27.5,2.16 (2.12 to 2.19),2.16,2.12 to 2.19,2.12,2.19,(2.12 to 2.19)
Male,Stomach,I,70-74,2,negative,rmst,27.5,2.14 (2.05 to 2.28),2.14,2.05 to 2.28,2.05,2.28,(2.05 to 2.28)
Male,Stomach,I,70-74,2,positive,rmst,27.5,2.07 (1.85 to 2.18),2.07,1.85 to 2.18,1.85,2.18,(1.85 to 2.18)
Male,Stomach,I,75-79,1,negative,rmst,22.5,2.34 (2.19 to 2.35),2.34,2.19 to 2.35,2.19,2.35,(2.19 to 2.35)
Male,Stomach,I,75-79,2,negative,rmst,22.5,2.25 (2.22 to 2.61),2.25,2.22 to 2.61,2.22,2.61,(2.22 to 2.61)
Male,Stomach,I,75-79,2,positive,rmst,22.5,2.17 (1.61 to 2.41),2.17,1.61 to 2.41,1.61,2.41,(1.61 to 2.41)
Male,Stomach,II,50-54,1,negative,rmst,47.5,2.16 (1.88 to 2.44),2.16,1.88 to 2.44,1.88,2.44,(1.88 to 2.44)
Male,Stomach,II,50-54,2,negative,rmst,47.5,1.93 (1.85 to 2.49),1.93,1.85 to 2.49,1.85,2.49,(1.85 to 2.49)
Male,Stomach,II,50-54,2,positive,rmst,47.5,2.02 (1.86 to 2.24),2.02,1.86 to 2.24,1.86,2.24,(1.86 to 2.24)
Male,Stomach,II,55-59,1,negative,rmst,42.5,1.89 (1.81 to 2.17),1.89,1.81 to 2.17,1.81,2.17,(1.81 to 2.17)
Male,Stomach,II,55-59,2,negative,rmst,42.5,1.94 (1.56 to 2.16),1.94,1.56 to 2.16,1.56,2.16,(1.56 to 2.16)
Male,Stomach,II,55-59,2,positive,rmst,42.5,1.95 (1.73 to 2.15),1.95,1.73 to 2.15,1.73,2.15,(1.73 to 2.15)
Male,Stomach,II,60-64,1,negative,rmst,37.5,2.02 (1.93 to 2.46),2.02,1.93 to 2.46,1.93,2.46,(1.93 to 2.46)
Male,Stomach,II,60-64,2,negative,rmst,37.5,2 (1.51 to 2.04),2,1.51 to 2.04,1.51,2.04,(1.51 to 2.04)
Male,Stomach,II,60-64,2,positive,rmst,37.5,2.04 (1.84 to 2.13),2.04,1.84 to 2.13,1.84,2.13,(1.84 to 2.13)
Male,Stomach,II,65-69,1,negative,rmst,32.5,2.1 (2 to 2.14),2.1,2 to 2.14,2,2.14,(2 to 2.14)
Male,Stomach,II,65-69,2,negative,rmst,32.5,2.01 (1.91 to 2.09),2.01,1.91 to 2.09,1.91,2.09,(1.91 to 2.09)
Male,Stomach,II,65-69,2,positive,rmst,32.5,2.07 (2 to 2.17),2.07,2 to 2.17,2,2.17,(2 to 2.17)
Male,Stomach,II,70-74,1,negative,rmst,27.5,1.76 (1.73 to 1.98),1.76,1.73 to 1.98,1.73,1.98,(1.73 to 1.98)
Male,Stomach,II,70-74,2,negative,rmst,27.5,1.81 (1.63 to 1.84),1.81,1.63 to 1.84,1.63,1.84,(1.63 to 1.84)
Male,Stomach,II,70-74,2,positive,rmst,27.5,1.86 (1.62 to 2.01),1.86,1.62 to 2.01,1.62,2.01,(1.62 to 2.01)
Male,Stomach,II,75-79,1,negative,rmst,22.5,1.7 (1 to 1.82),1.7,1 to 1.82,1,1.82,(1 to 1.82)
Male,Stomach,II,75-79,2,negative,rmst,22.5,1.8 (1.71 to 1.95),1.8,1.71 to 1.95,1.71,1.95,(1.71 to 1.95)
Male,Stomach,II,75-79,2,positive,rmst,22.5,1.76 (1.73 to 1.93),1.76,1.73 to 1.93,1.73,1.93,(1.73 to 1.93)
Male,Stomach,III,50-54,1,negative,rmst,47.5,1.92 (1.68 to 1.99),1.92,1.68 to 1.99,1.68,1.99,(1.68 to 1.99)
Male,Stomach,III,50-54,2,negative,rmst,47.5,1.79 (1.75 to 2.07),1.79,1.75 to 2.07,1.75,2.07,(1.75 to 2.07)
Male,Stomach,III,50-54,2,positive,rmst,47.5,1.85 (1.8 to 2.03),1.85,1.8 to 2.03,1.8,2.03,(1.8 to 2.03)
Male,Stomach,III,55-59,1,negative,rmst,42.5,1.81 (1.72 to 1.85),1.81,1.72 to 1.85,1.72,1.85,(1.72 to 1.85)
Male,Stomach,III,55-59,2,negative,rmst,42.5,1.74 (1.41 to 1.87),1.74,1.41 to 1.87,1.41,1.87,(1.41 to 1.87)
Male,Stomach,III,55-59,2,positive,rmst,42.5,1.66 (1.63 to 2.34),1.66,1.63 to 2.34,1.63,2.34,(1.63 to 2.34)
Male,Stomach,III,60-64,1,negative,rmst,37.5,1.68 (1.58 to 1.81),1.68,1.58 to 1.81,1.58,1.81,(1.58 to 1.81)
Male,Stomach,III,60-64,2,negative,rmst,37.5,1.63 (1.32 to 1.83),1.63,1.32 to 1.83,1.32,1.83,(1.32 to 1.83)
Male,Stomach,III,60-64,2,positive,rmst,37.5,1.74 (1.23 to 1.95),1.74,1.23 to 1.95,1.23,1.95,(1.23 to 1.95)
Male,Stomach,III,65-69,1,negative,rmst,32.5,1.64 (1.55 to 1.83),1.64,1.55 to 1.83,1.55,1.83,(1.55 to 1.83)
Male,Stomach,III,65-69,2,negative,rmst,32.5,1.63 (1.62 to 1.71),1.63,1.62 to 1.71,1.62,1.71,(1.62 to 1.71)
Male,Stomach,III,65-69,2,positive,rmst,32.5,1.7 (1.5 to 1.72),1.7,1.5 to 1.72,1.5,1.72,(1.5 to 1.72)
Male,Stomach,III,70-74,1,negative,rmst,27.5,1.44 (1.36 to 1.53),1.44,1.36 to 1.53,1.36,1.53,(1.36 to 1.53)
Male,Stomach,III,70-74,2,negative,rmst,27.5,1.48 (1.42 to 1.54),1.48,1.42 to 1.54,1.42,1.54,(1.42 to 1.54)
Male,Stomach,III,70-74,2,positive,rmst,27.5,1.5 (1.33 to 1.52),1.5,1.33 to 1.52,1.33,1.52,(1.33 to 1.52)
Male,Stomach,III,75-79,1,negative,rmst,22.5,1.39 (1.38 to 1.84),1.39,1.38 to 1.84,1.38,1.84,(1.38 to 1.84)
Male,Stomach,III,75-79,2,negative,rmst,22.5,1.42 (1.36 to 1.46),1.42,1.36 to 1.46,1.36,1.46,(1.36 to 1.46)
Male,Stomach,III,75-79,2,positive,rmst,22.5,1.4 (1.38 to 1.47),1.4,1.38 to 1.47,1.38,1.47,(1.38 to 1.47)
Male,Stomach,IV,50-54,1,negative,rmst,47.5,0.9 (0.79 to 1.47),0.9,0.79 to 1.47,0.79,1.47,(0.79 to 1.47)
Male,Stomach,IV,50-54,2,negative,rmst,47.5,0.88 (0.72 to 1.11),0.88,0.72 to 1.11,0.72,1.11,(0.72 to 1.11)
Male,Stomach,IV,50-54,2,positive,rmst,47.5,0.89 (0.8 to 1.15),0.89,0.8 to 1.15,0.8,1.15,(0.8 to 1.15)
Male,Stomach,IV,55-59,1,negative,rmst,42.5,0.83 (0.72 to 1.04),0.83,0.72 to 1.04,0.72,1.04,(0.72 to 1.04)
Male,Stomach,IV,55-59,2,negative,rmst,42.5,0.8 (0.77 to 1.31),0.8,0.77 to 1.31,0.77,1.31,(0.77 to 1.31)
Male,Stomach,IV,55-59,2,positive,rmst,42.5,0.8 (0.72 to 0.9),0.8,0.72 to 0.9,0.72,0.9,(0.72 to 0.9)
Male,Stomach,IV,60-64,1,negative,rmst,37.5,0.74 (0.72 to 1.77),0.74,0.72 to 1.77,0.72,1.77,(0.72 to 1.77)
Male,Stomach,IV,60-64,2,negative,rmst,37.5,0.71 (0.65 to 0.73),0.71,0.65 to 0.73,0.65,0.73,(0.65 to 0.73)
Male,Stomach,IV,60-64,2,positive,rmst,37.5,0.72 (0.72 to 1.21),0.72,0.72 to 1.21,0.72,1.21,(0.72 to 1.21)
Male,Stomach,IV,65-69,1,negative,rmst,32.5,0.72 (0.69 to 0.79),0.72,0.69 to 0.79,0.69,0.79,(0.69 to 0.79)
Male,Stomach,IV,65-69,2,negative,rmst,32.5,0.72 (0.67 to 0.97),0.72,0.67 to 0.97,0.67,0.97,(0.67 to 0.97)
Male,Stomach,IV,65-69,2,positive,rmst,32.5,0.68 (0.65 to 0.74),0.68,0.65 to 0.74,0.65,0.74,(0.65 to 0.74)
Male,Stomach,IV,70-74,1,negative,rmst,27.5,0.67 (0.59 to 0.97),0.67,0.59 to 0.97,0.59,0.97,(0.59 to 0.97)
Male,Stomach,IV,70-74,2,negative,rmst,27.5,0.74 (0.6 to 1.23),0.74,0.6 to 1.23,0.6,1.23,(0.6 to 1.23)
Male,Stomach,IV,70-74,2,positive,rmst,27.5,0.69 (0.64 to 0.8),0.69,0.64 to 0.8,0.64,0.8,(0.64 to 0.8)
Male,Stomach,IV,75-79,1,negative,rmst,22.5,0.55 (0.55 to 0.67),0.55,0.55 to 0.67,0.55,0.67,(0.55 to 0.67)
Male,Stomach,IV,75-79,2,negative,rmst,22.5,0.6 (0.54 to 0.78),0.6,0.54 to 0.78,0.54,0.78,(0.54 to 0.78)
Male,Stomach,IV,75-79,2,positive,rmst,22.5,0.56 (0.51 to 0.67),0.56,0.51 to 0.67,0.51,0.67,(0.51 to 0.67)
Male,Stomach,Unknown/missing,50-54,1,negative,rmst,47.5,2.18 (1.94 to 2.22),2.18,1.94 to 2.22,1.94,2.22,(1.94 to 2.22)
Male,Stomach,Unknown/missing,50-54,2,negative,rmst,47.5,2.08 (1.67 to 2.38),2.08,1.67 to 2.38,1.67,2.38,(1.67 to 2.38)
Male,Stomach,Unknown/missing,50-54,2,positive,rmst,47.5,2.32 (1.89 to 4.82),2.32,1.89 to 4.82,1.89,4.82,(1.89 to 4.82)
Male,Stomach,Unknown/missing,55-59,1,negative,rmst,42.5,2.19 (1.97 to 2.28),2.19,1.97 to 2.28,1.97,2.28,(1.97 to 2.28)
Male,Stomach,Unknown/missing,55-59,2,negative,rmst,42.5,1.9 (1.76 to 2.01),1.9,1.76 to 2.01,1.76,2.01,(1.76 to 2.01)
Male,Stomach,Unknown/missing,55-59,2,positive,rmst,42.5,1.93 (1.87 to 2.1),1.93,1.87 to 2.1,1.87,2.1,(1.87 to 2.1)
Male,Stomach,Unknown/missing,60-64,1,negative,rmst,37.5,1.89 (1.63 to 2.05),1.89,1.63 to 2.05,1.63,2.05,(1.63 to 2.05)
Male,Stomach,Unknown/missing,60-64,2,negative,rmst,37.5,1.97 (1.78 to 2.37),1.97,1.78 to 2.37,1.78,2.37,(1.78 to 2.37)
Male,Stomach,Unknown/missing,60-64,2,positive,rmst,37.5,2 (1.81 to 2.61),2,1.81 to 2.61,1.81,2.61,(1.81 to 2.61)
Male,Stomach,Unknown/missing,65-69,1,negative,rmst,32.5,1.66 (1.62 to 1.78),1.66,1.62 to 1.78,1.62,1.78,(1.62 to 1.78)
Male,Stomach,Unknown/missing,65-69,2,negative,rmst,32.5,1.62 (1.58 to 1.74),1.62,1.58 to 1.74,1.58,1.74,(1.58 to 1.74)
Male,Stomach,Unknown/missing,65-69,2,positive,rmst,32.5,1.61 (1.57 to 1.8),1.61,1.57 to 1.8,1.57,1.8,(1.57 to 1.8)
Male,Stomach,Unknown/missing,70-74,1,negative,rmst,27.5,1.48 (1.43 to 1.55),1.48,1.43 to 1.55,1.43,1.55,(1.43 to 1.55)
Male,Stomach,Unknown/missing,70-74,2,negative,rmst,27.5,1.6 (1.46 to 1.88),1.6,1.46 to 1.88,1.46,1.88,(1.46 to 1.88)
Male,Stomach,Unknown/missing,70-74,2,positive,rmst,27.5,1.59 (1.53 to 1.66),1.59,1.53 to 1.66,1.53,1.66,(1.53 to 1.66)
Male,Stomach,Unknown/missing,75-79,1,negative,rmst,22.5,1.31 (1.2 to 1.35),1.31,1.2 to 1.35,1.2,1.35,(1.2 to 1.35)
Male,Stomach,Unknown/missing,75-79,2,negative,rmst,22.5,1.36 (1.18 to 1.51),1.36,1.18 to 1.51,1.18,1.51,(1.18 to 1.51)
