Sex,NCRAS_Draw,Stage,Age,haz_ratio,cfDNA_status,variable,t,median_CrI,median,CrI_temp,2.5%,97.5%,CrI
Female,Anus,I,75-79,2,negative,rmst,22.5,2.64 (1.98 to 2.78),2.64,1.98 to 2.78,1.98,2.78,(1.98 to 2.78)
Female,Anus,I,75-79,2,positive,rmst,22.5,2.5 (2.24 to 3.4),2.5,2.24 to 3.4,2.24,3.4,(2.24 to 3.4)
Female,Anus,II,50-54,1,negative,rmst,47.5,2.5 (2.44 to 2.63),2.5,2.44 to 2.63,2.44,2.63,(2.44 to 2.63)
Female,Anus,II,50-54,2,negative,rmst,47.5,2.64 (2.12 to 2.86),2.64,2.12 to 2.86,2.12,2.86,(2.12 to 2.86)
Female,Anus,II,50-54,2,positive,rmst,47.5,2.57 (2.55 to 2.83),2.57,2.55 to 2.83,2.55,2.83,(2.55 to 2.83)
Female,Anus,II,55-59,1,negative,rmst,42.5,2.51 (2.31 to 2.63),2.51,2.31 to 2.63,2.31,2.63,(2.31 to 2.63)
Female,Anus,II,55-59,2,negative,rmst,42.5,2.51 (2.41 to 2.89),2.51,2.41 to 2.89,2.41,2.89,(2.41 to 2.89)
Female,Anus,II,55-59,2,positive,rmst,42.5,2.59 (2.52 to 3.75),2.59,2.52 to 3.75,2.52,3.75,(2.52 to 3.75)
Female,Anus,II,60-64,1,negative,rmst,37.5,2.64 (2.47 to 3.14),2.64,2.47 to 3.14,2.47,3.14,(2.47 to 3.14)
Female,Anus,II,60-64,2,negative,rmst,37.5,2.68 (2.5 to 4.12),2.68,2.5 to 4.12,2.5,4.12,(2.5 to 4.12)
Female,Anus,II,60-64,2,positive,rmst,37.5,2.52 (2.44 to 2.79),2.52,2.44 to 2.79,2.44,2.79,(2.44 to 2.79)
Female,Anus,II,65-69,1,negative,rmst,32.5,2.52 (2.26 to 2.62),2.52,2.26 to 2.62,2.26,2.62,(2.26 to 2.62)
Female,Anus,II,65-69,2,negative,rmst,32.5,2.54 (1.64 to 2.72),2.54,1.64 to 2.72,1.64,2.72,(1.64 to 2.72)
Female,Anus,II,65-69,2,positive,rmst,32.5,2.2 (2.13 to 2.3),2.2,2.13 to 2.3,2.13,2.3,(2.13 to 2.3)
Female,Anus,II,70-74,1,negative,rmst,27.5,2.15 (2.08 to 3.19),2.15,2.08 to 3.19,2.08,3.19,(2.08 to 3.19)
Female,Anus,II,70-74,2,negative,rmst,27.5,2.11 (1.84 to 2.31),2.11,1.84 to 2.31,1.84,2.31,(1.84 to 2.31)
Female,Anus,II,70-74,2,positive,rmst,27.5,2.18 (1.97 to 2.32),2.18,1.97 to 2.32,1.97,2.32,(1.97 to 2.32)
Female,Anus,II,75-79,1,negative,rmst,22.5,2.42 (2.19 to 2.57),2.42,2.19 to 2.57,2.19,2.57,(2.19 to 2.57)
Female,Anus,II,75-79,2,negative,rmst,22.5,2.4 (2.12 to 2.79),2.4,2.12 to 2.79,2.12,2.79,(2.12 to 2.79)
Female,Anus,II,75-79,2,positive,rmst,22.5,2.45 (2.21 to 2.79),2.45,2.21 to 2.79,2.21,2.79,(2.21 to 2.79)
Female,Anus,III,50-54,1,negative,rmst,47.5,2.29 (1.27 to 2.35),2.29,1.27 to 2.35,1.27,2.35,(1.27 to 2.35)
Female,Anus,III,50-54,2,negative,rmst,47.5,2.3 (2.23 to 2.38),2.3,2.23 to 2.38,2.23,2.38,(2.23 to 2.38)
Female,Anus,III,50-54,2,positive,rmst,47.5,2.37 (2.32 to 2.56),2.37,2.32 to 2.56,2.32,2.56,(2.32 to 2.56)
Female,Anus,III,55-59,1,negative,rmst,42.5,2.37 (2.13 to 2.61),2.37,2.13 to 2.61,2.13,2.61,(2.13 to 2.61)
Female,Anus,III,55-59,2,negative,rmst,42.5,2.41 (2.23 to 2.57),2.41,2.23 to 2.57,2.23,2.57,(2.23 to 2.57)
Female,Anus,III,55-59,2,positive,rmst,42.5,2.43 (2.12 to 2.46),2.43,2.12 to 2.46,2.12,2.46,(2.12 to 2.46)
Female,Anus,III,60-64,1,negative,rmst,37.5,2.64 (2.22 to 2.93),2.64,2.22 to 2.93,2.22,2.93,(2.22 to 2.93)
Female,Anus,III,60-64,2,negative,rmst,37.5,2.53 (2.03 to 2.7),2.53,2.03 to 2.7,2.03,2.7,(2.03 to 2.7)
Female,Anus,III,60-64,2,positive,rmst,37.5,2.35 (2.08 to 2.61),2.35,2.08 to 2.61,2.08,2.61,(2.08 to 2.61)
Female,Anus,III,65-69,1,negative,rmst,32.5,2.37 (2.25 to 2.6),2.37,2.25 to 2.6,2.25,2.6,(2.25 to 2.6)
Female,Anus,III,65-69,2,negative,rmst,32.5,2.38 (2.18 to 2.41),2.38,2.18 to 2.41,2.18,2.41,(2.18 to 2.41)
Female,Anus,III,65-69,2,positive,rmst,32.5,2.38 (2.33 to 2.51),2.38,2.33 to 2.51,2.33,2.51,(2.33 to 2.51)
Female,Anus,III,70-74,1,negative,rmst,27.5,2.09 (1.77 to 2.29),2.09,1.77 to 2.29,1.77,2.29,(1.77 to 2.29)
Female,Anus,III,70-74,2,negative,rmst,27.5,2.01 (1.93 to 2.16),2.01,1.93 to 2.16,1.93,2.16,(1.93 to 2.16)
Female,Anus,III,70-74,2,positive,rmst,27.5,2.08 (1.87 to 2.14),2.08,1.87 to 2.14,1.87,2.14,(1.87 to 2.14)
Female,Anus,III,75-79,1,negative,rmst,22.5,2.15 (1.48 to 2.22),2.15,1.48 to 2.22,1.48,2.22,(1.48 to 2.22)
Female,Anus,III,75-79,2,negative,rmst,22.5,1.99 (1.96 to 2.3),1.99,1.96 to 2.3,1.96,2.3,(1.96 to 2.3)
Female,Anus,III,75-79,2,positive,rmst,22.5,1.97 (1.76 to 2.12),1.97,1.76 to 2.12,1.76,2.12,(1.76 to 2.12)
Female,Anus,IV,50-54,1,negative,rmst,47.5,1.26 (0.36 to 1.62),1.26,0.36 to 1.62,0.36,1.62,(0.36 to 1.62)
Female,Anus,IV,50-54,2,negative,rmst,47.5,1.37 (1.08 to 1.52),1.37,1.08 to 1.52,1.08,1.52,(1.08 to 1.52)
Female,Anus,IV,50-54,2,positive,rmst,47.5,1.34 (1.01 to 1.5),1.34,1.01 to 1.5,1.01,1.5,(1.01 to 1.5)
Female,Anus,IV,55-59,1,negative,rmst,42.5,1.25 (1.06 to 1.37),1.25,1.06 to 1.37,1.06,1.37,(1.06 to 1.37)
Female,Anus,IV,55-59,2,negative,rmst,42.5,1.32 (1.23 to 1.66),1.32,1.23 to 1.66,1.23,1.66,(1.23 to 1.66)
Female,Anus,IV,55-59,2,positive,rmst,42.5,1.34 (1.02 to 1.38),1.34,1.02 to 1.38,1.02,1.38,(1.02 to 1.38)
Female,Anus,IV,60-64,1,negative,rmst,37.5,1.74 (1.37 to 2.67),1.74,1.37 to 2.67,1.37,2.67,(1.37 to 2.67)
Female,Anus,IV,60-64,2,negative,rmst,37.5,1.24 (1.15 to 1.67),1.24,1.15 to 1.67,1.15,1.67,(1.15 to 1.67)
Female,Anus,IV,60-64,2,positive,rmst,37.5,1.47 (0.89 to 1.62),1.47,0.89 to 1.62,0.89,1.62,(0.89 to 1.62)
Female,Anus,IV,65-69,1,negative,rmst,32.5,1.69 (1.51 to 3.47),1.69,1.51 to 3.47,1.51,3.47,(1.51 to 3.47)
Female,Anus,IV,65-69,2,negative,rmst,32.5,1.57 (1 to 1.75),1.57,1 to 1.75,1,1.75,(1 to 1.75)
Female,Anus,IV,65-69,2,positive,rmst,32.5,1.37 (1.24 to 1.68),1.37,1.24 to 1.68,1.24,1.68,(1.24 to 1.68)
Female,Anus,IV,70-74,1,negative,rmst,27.5,1.49 (1.07 to 3.02),1.49,1.07 to 3.02,1.07,3.02,(1.07 to 3.02)
Female,Anus,IV,70-74,2,negative,rmst,27.5,1.42 (1.15 to 2.34),1.42,1.15 to 2.34,1.15,2.34,(1.15 to 2.34)
Female,Anus,IV,70-74,2,positive,rmst,27.5,1.38 (1.11 to 2.71),1.38,1.11 to 2.71,1.11,2.71,(1.11 to 2.71)
Female,Anus,IV,75-79,1,negative,rmst,22.5,1.07 (0.53 to 1.75),1.07,0.53 to 1.75,0.53,1.75,(0.53 to 1.75)
Female,Anus,IV,75-79,2,negative,rmst,22.5,1.13 (0.97 to 1.26),1.13,0.97 to 1.26,0.97,1.26,(0.97 to 1.26)
Female,Anus,IV,75-79,2,positive,rmst,22.5,1.01 (0.75 to 1.2),1.01,0.75 to 1.2,0.75,1.2,(0.75 to 1.2)
Female,Anus,Unknown/missing,50-54,1,negative,rmst,47.5,4.91 (3.48 to 9.01),4.91,3.48 to 9.01,3.48,9.01,(3.48 to 9.01)
Female,Anus,Unknown/missing,50-54,2,negative,rmst,47.5,3.95 (3.42 to 4.42),3.95,3.42 to 4.42,3.42,4.42,(3.42 to 4.42)
Female,Anus,Unknown/missing,50-54,2,positive,rmst,47.5,3.63 (3.5 to 6.39),3.63,3.5 to 6.39,3.5,6.39,(3.5 to 6.39)
Female,Anus,Unknown/missing,55-59,1,negative,rmst,42.5,2.69 (2.57 to 3.08),2.69,2.57 to 3.08,2.57,3.08,(2.57 to 3.08)
Female,Anus,Unknown/missing,55-59,2,negative,rmst,42.5,2.7 (1.97 to 3.13),2.7,1.97 to 3.13,1.97,3.13,(1.97 to 3.13)
Female,Anus,Unknown/missing,55-59,2,positive,rmst,42.5,2.64 (2.12 to 2.7),2.64,2.12 to 2.7,2.12,2.7,(2.12 to 2.7)
Female,Anus,Unknown/missing,60-64,1,negative,rmst,37.5,2.84 (2.63 to 3.12),2.84,2.63 to 3.12,2.63,3.12,(2.63 to 3.12)
Female,Anus,Unknown/missing,60-64,2,negative,rmst,37.5,3.33 (2.84 to 6.22),3.33,2.84 to 6.22,2.84,6.22,(2.84 to 6.22)
Female,Anus,Unknown/missing,60-64,2,positive,rmst,37.5,3.12 (2.92 to 3.31),3.12,2.92 to 3.31,2.92,3.31,(2.92 to 3.31)
Female,Anus,Unknown/missing,65-69,1,negative,rmst,32.5,3.03 (2.78 to 5.09),3.03,2.78 to 5.09,2.78,5.09,(2.78 to 5.09)
Female,Anus,Unknown/missing,65-69,2,negative,rmst,32.5,2.96 (2.8 to 3.1),2.96,2.8 to 3.1,2.8,3.1,(2.8 to 3.1)
Female,Anus,Unknown/missing,65-69,2,positive,rmst,32.5,2.86 (2.69 to 3.18),2.86,2.69 to 3.18,2.69,3.18,(2.69 to 3.18)
Female,Anus,Unknown/missing,70-74,1,negative,rmst,27.5,2.84 (2.39 to 3),2.84,2.39 to 3,2.39,3,(2.39 to 3)
Female,Anus,Unknown/missing,70-74,2,negative,rmst,27.5,2.91 (1.93 to 3.26),2.91,1.93 to 3.26,1.93,3.26,(1.93 to 3.26)
Female,Anus,Unknown/missing,70-74,2,positive,rmst,27.5,2.59 (2.27 to 2.91),2.59,2.27 to 2.91,2.27,2.91,(2.27 to 2.91)
Female,Anus,Unknown/missing,75-79,1,negative,rmst,22.5,2.97 (2.38 to 4.12),2.97,2.38 to 4.12,2.38,4.12,(2.38 to 4.12)
Female,Anus,Unknown/missing,75-79,2,negative,rmst,22.5,3.05 (2.51 to 4.41),3.05,2.51 to 4.41,2.51,4.41,(2.51 to 4.41)
Female,Anus,Unknown/missing,75-79,2,positive,rmst,22.5,2.71 (2.5 to 2.83),2.71,2.5 to 2.83,2.5,2.83,(2.5 to 2.83)
Male,Anus,I,50-54,1,negative,rmst,47.5,3.78 (3.42 to 7.22),3.78,3.42 to 7.22,3.42,7.22,(3.42 to 7.22)
Male,Anus,I,50-54,2,negative,rmst,47.5,3.12 (2.96 to 3.38),3.12,2.96 to 3.38,2.96,3.38,(2.96 to 3.38)
Male,Anus,I,50-54,2,positive,rmst,47.5,3.12 (2.95 to 3.48),3.12,2.95 to 3.48,2.95,3.48,(2.95 to 3.48)
Male,Anus,I,55-59,1,negative,rmst,42.5,2.78 (2.43 to 3.2),2.78,2.43 to 3.2,2.43,3.2,(2.43 to 3.2)
Male,Anus,I,55-59,2,negative,rmst,42.5,2.61 (1.85 to 2.96),2.61,1.85 to 2.96,1.85,2.96,(1.85 to 2.96)
Male,Anus,I,55-59,2,positive,rmst,42.5,2.96 (2.67 to 3.1),2.96,2.67 to 3.1,2.67,3.1,(2.67 to 3.1)
Male,Anus,I,60-64,1,negative,rmst,37.5,2.95 (2.8 to 3.7),2.95,2.8 to 3.7,2.8,3.7,(2.8 to 3.7)
Male,Anus,I,60-64,2,negative,rmst,37.5,2.97 (2.61 to 3.25),2.97,2.61 to 3.25,2.61,3.25,(2.61 to 3.25)
Male,Anus,I,60-64,2,positive,rmst,37.5,2.79 (2.74 to 3.38),2.79,2.74 to 3.38,2.74,3.38,(2.74 to 3.38)
Male,Anus,I,65-69,1,negative,rmst,32.5,2.91 (2.78 to 3.7),2.91,2.78 to 3.7,2.78,3.7,(2.78 to 3.7)
Male,Anus,I,65-69,2,negative,rmst,32.5,2.74 (2.61 to 3.26),2.74,2.61 to 3.26,2.61,3.26,(2.61 to 3.26)
Male,Anus,I,65-69,2,positive,rmst,32.5,3.09 (2.62 to 3.89),3.09,2.62 to 3.89,2.62,3.89,(2.62 to 3.89)
Male,Anus,I,70-74,1,negative,rmst,27.5,2.3 (1.14 to 2.42),2.3,1.14 to 2.42,1.14,2.42,(1.14 to 2.42)
Male,Anus,I,70-74,2,negative,rmst,27.5,2.2 (1.04 to 2.26),2.2,1.04 to 2.26,1.04,2.26,(1.04 to 2.26)
Male,Anus,I,70-74,2,positive,rmst,27.5,2.16 (1.52 to 2.51),2.16,1.52 to 2.51,1.52,2.51,(1.52 to 2.51)
Male,Anus,I,75-79,1,negative,rmst,22.5,2.13 (1.28 to 3.12),2.13,1.28 to 3.12,1.28,3.12,(1.28 to 3.12)
Male,Anus,I,75-79,2,negative,rmst,22.5,2.55 (1.8 to 2.81),2.55,1.8 to 2.81,1.8,2.81,(1.8 to 2.81)
Male,Anus,I,75-79,2,positive,rmst,22.5,2.58 (1.35 to 2.65),2.58,1.35 to 2.65,1.35,2.65,(1.35 to 2.65)
Male,Anus,II,50-54,1,negative,rmst,47.5,2.75 (2.58 to 3.06),2.75,2.58 to 3.06,2.58,3.06,(2.58 to 3.06)
Male,Anus,II,50-54,2,negative,rmst,47.5,2.61 (2.21 to 2.76),2.61,2.21 to 2.76,2.21,2.76,(2.21 to 2.76)
Male,Anus,II,50-54,2,positive,rmst,47.5,2.53 (2.33 to 2.68),2.53,2.33 to 2.68,2.33,2.68,(2.33 to 2.68)
Male,Anus,II,55-59,1,negative,rmst,42.5,2.46 (2.32 to 2.54),2.46,2.32 to 2.54,2.32,2.54,(2.32 to 2.54)
Male,Anus,II,55-59,2,negative,rmst,42.5,2.65 (2.39 to 2.76),2.65,2.39 to 2.76,2.39,2.76,(2.39 to 2.76)
Male,Anus,II,55-59,2,positive,rmst,42.5,2.46 (2 to 2.65),2.46,2 to 2.65,2,2.65,(2 to 2.65)
Male,Anus,II,60-64,1,negative,rmst,37.5,2.81 (2.07 to 2.84),2.81,2.07 to 2.84,2.07,2.84,(2.07 to 2.84)
Male,Anus,II,60-64,2,negative,rmst,37.5,2.65 (2.45 to 3.01),2.65,2.45 to 3.01,2.45,3.01,(2.45 to 3.01)
Male,Anus,II,60-64,2,positive,rmst,37.5,2.52 (2.35 to 2.87),2.52,2.35 to 2.87,2.35,2.87,(2.35 to 2.87)
Male,Anus,II,65-69,1,negative,rmst,32.5,2.57 (2.45 to 2.68),2.57,2.45 to 2.68,2.45,2.68,(2.45 to 2.68)
Male,Anus,II,65-69,2,negative,rmst,32.5,2.4 (2.24 to 2.58),2.4,2.24 to 2.58,2.24,2.58,(2.24 to 2.58)
Male,Anus,II,65-69,2,positive,rmst,32.5,2.52 (2.15 to 2.59),2.52,2.15 to 2.59,2.15,2.59,(2.15 to 2.59)
Male,Anus,II,70-74,1,negative,rmst,27.5,2.16 (2.11 to 2.33),2.16,2.11 to 2.33,2.11,2.33,(2.11 to 2.33)
Male,Anus,II,70-74,2,negative,rmst,27.5,2.03 (1.93 to 2.2),2.03,1.93 to 2.2,1.93,2.2,(1.93 to 2.2)
Male,Anus,II,70-74,2,positive,rmst,27.5,2.17 (1.98 to 2.43),2.17,1.98 to 2.43,1.98,2.43,(1.98 to 2.43)
Male,Anus,II,75-79,1,negative,rmst,22.5,2.4 (2.31 to 2.72),2.4,2.31 to 2.72,2.31,2.72,(2.31 to 2.72)
Male,Anus,II,75-79,2,negative,rmst,22.5,2.3 (2.13 to 2.88),2.3,2.13 to 2.88,2.13,2.88,(2.13 to 2.88)
Male,Anus,II,75-79,2,positive,rmst,22.5,2.47 (1.63 to 2.91),2.47,1.63 to 2.91,1.63,2.91,(1.63 to 2.91)
Male,Anus,III,50-54,1,negative,rmst,47.5,2.23 (1.84 to 2.54),2.23,1.84 to 2.54,1.84,2.54,(1.84 to 2.54)
Male,Anus,III,50-54,2,negative,rmst,47.5,2.28 (2.27 to 2.35),2.28,2.27 to 2.35,2.27,2.35,(2.27 to 2.35)
Male,Anus,III,50-54,2,positive,rmst,47.5,2.35 (2.15 to 2.4),2.35,2.15 to 2.4,2.15,2.4,(2.15 to 2.4)
Male,Anus,III,55-59,1,negative,rmst,42.5,2.25 (2.15 to 2.56),2.25,2.15 to 2.56,2.15,2.56,(2.15 to 2.56)
Male,Anus,III,55-59,2,negative,rmst,42.5,2.28 (2.07 to 3.08),2.28,2.07 to 3.08,2.07,3.08,(2.07 to 3.08)
Male,Anus,III,55-59,2,positive,rmst,42.5,2.34 (2.23 to 2.46),2.34,2.23 to 2.46,2.23,2.46,(2.23 to 2.46)
Male,Anus,III,60-64,1,negative,rmst,37.5,2.56 (2.3 to 2.64),2.56,2.3 to 2.64,2.3,2.64,(2.3 to 2.64)
Male,Anus,III,60-64,2,negative,rmst,37.5,2.37 (2.13 to 2.78),2.37,2.13 to 2.78,2.13,2.78,(2.13 to 2.78)
Male,Anus,III,60-64,2,positive,rmst,37.5,2.64 (2.56 to 2.89),2.64,2.56 to 2.89,2.56,2.89,(2.56 to 2.89)
Male,Anus,III,65-69,1,negative,rmst,32.5,1.79 (0.99 to 2.48),1.79,0.99 to 2.48,0.99,2.48,(0.99 to 2.48)
Male,Anus,III,65-69,2,negative,rmst,32.5,2.23 (1.32 to 2.41),2.23,1.32 to 2.41,1.32,2.41,(1.32 to 2.41)
Male,Anus,III,65-69,2,positive,rmst,32.5,2.4 (1.8 to 2.49),2.4,1.8 to 2.49,1.8,2.49,(1.8 to 2.49)
Male,Anus,III,70-74,1,negative,rmst,27.5,1.92 (1.81 to 2.21),1.92,1.81 to 2.21,1.81,2.21,(1.81 to 2.21)
Male,Anus,III,70-74,2,negative,rmst,27.5,2.03 (1.95 to 2.19),2.03,1.95 to 2.19,1.95,2.19,(1.95 to 2.19)
Male,Anus,III,70-74,2,positive,rmst,27.5,2.03 (1.88 to 2.52),2.03,1.88 to 2.52,1.88,2.52,(1.88 to 2.52)
Male,Anus,III,75-79,1,negative,rmst,22.5,2.08 (1.66 to 2.38),2.08,1.66 to 2.38,1.66,2.38,(1.66 to 2.38)
Male,Anus,III,75-79,2,negative,rmst,22.5,1.88 (1.49 to 2.03),1.88,1.49 to 2.03,1.49,2.03,(1.49 to 2.03)
Male,Anus,III,75-79,2,positive,rmst,22.5,1.87 (1.79 to 2.11),1.87,1.79 to 2.11,1.79,2.11,(1.79 to 2.11)
Male,Anus,IV,50-54,1,negative,rmst,47.5,1.54 (1.3 to 2.69),1.54,1.3 to 2.69,1.3,2.69,(1.3 to 2.69)
Male,Anus,IV,50-54,2,negative,rmst,47.5,1.47 (1.27 to 1.57),1.47,1.27 to 1.57,1.27,1.57,(1.27 to 1.57)
Male,Anus,IV,50-54,2,positive,rmst,47.5,1.39 (1.25 to 2.22),1.39,1.25 to 2.22,1.25,2.22,(1.25 to 2.22)
Male,Anus,IV,55-59,1,negative,rmst,42.5,1.21 (1.11 to 2.48),1.21,1.11 to 2.48,1.11,2.48,(1.11 to 2.48)
Male,Anus,IV,55-59,2,negative,rmst,42.5,1.27 (1.1 to 1.39),1.27,1.1 to 1.39,1.1,1.39,(1.1 to 1.39)
Male,Anus,IV,55-59,2,positive,rmst,42.5,1.22 (1.16 to 1.52),1.22,1.16 to 1.52,1.16,1.52,(1.16 to 1.52)
Male,Anus,IV,60-64,1,negative,rmst,37.5,1.72 (1.19 to 2.1),1.72,1.19 to 2.1,1.19,2.1,(1.19 to 2.1)
Male,Anus,IV,60-64,2,negative,rmst,37.5,1.48 (0.94 to 1.74),1.48,0.94 to 1.74,0.94,1.74,(0.94 to 1.74)
Male,Anus,IV,60-64,2,positive,rmst,37.5,1.51 (0.96 to 1.75),1.51,0.96 to 1.75,0.96,1.75,(0.96 to 1.75)
Male,Anus,IV,65-69,1,negative,rmst,32.5,1.45 (1.4 to 1.88),1.45,1.4 to 1.88,1.4,1.88,(1.4 to 1.88)
Male,Anus,IV,65-69,2,negative,rmst,32.5,1.66 (1.05 to 1.94),1.66,1.05 to 1.94,1.05,1.94,(1.05 to 1.94)
Male,Anus,IV,65-69,2,positive,rmst,32.5,1.33 (1.13 to 1.65),1.33,1.13 to 1.65,1.13,1.65,(1.13 to 1.65)
Male,Anus,IV,70-74,1,negative,rmst,27.5,1.23 (1.07 to 1.57),1.23,1.07 to 1.57,1.07,1.57,(1.07 to 1.57)
Male,Anus,IV,70-74,2,negative,rmst,27.5,1.14 (0.71 to 1.36),1.14,0.71 to 1.36,0.71,1.36,(0.71 to 1.36)
Male,Anus,IV,70-74,2,positive,rmst,27.5,1.38 (1.18 to 1.87),1.38,1.18 to 1.87,1.18,1.87,(1.18 to 1.87)
Male,Anus,IV,75-79,1,negative,rmst,22.5,0.72 (0.2 to 1.09),0.72,0.2 to 1.09,0.2,1.09,(0.2 to 1.09)
Male,Anus,IV,75-79,2,negative,rmst,22.5,1.15 (0.31 to 2.38),1.15,0.31 to 2.38,0.31,2.38,(0.31 to 2.38)
Male,Anus,IV,75-79,2,positive,rmst,22.5,0.9 (0.69 to 1.57),0.9,0.69 to 1.57,0.69,1.57,(0.69 to 1.57)
Male,Anus,Unknown/missing,50-54,1,negative,rmst,47.5,3.44 (3.38 to 3.75),3.44,3.38 to 3.75,3.38,3.75,(3.38 to 3.75)
Male,Anus,Unknown/missing,50-54,2,negative,rmst,47.5,3.82 (3.28 to 4.38),3.82,3.28 to 4.38,3.28,4.38,(3.28 to 4.38)
Male,Anus,Unknown/missing,50-54,2,positive,rmst,47.5,3.37 (3.33 to 3.49),3.37,3.33 to 3.49,3.33,3.49,(3.33 to 3.49)
Male,Anus,Unknown/missing,55-59,1,negative,rmst,42.5,2.57 (2.2 to 2.66),2.57,2.2 to 2.66,2.2,2.66,(2.2 to 2.66)
Male,Anus,Unknown/missing,55-59,2,negative,rmst,42.5,2.86 (2.48 to 3.22),2.86,2.48 to 3.22,2.48,3.22,(2.48 to 3.22)
Male,Anus,Unknown/missing,55-59,2,positive,rmst,42.5,2.57 (2.39 to 2.59),2.57,2.39 to 2.59,2.39,2.59,(2.39 to 2.59)
Male,Anus,Unknown/missing,60-64,1,negative,rmst,37.5,3.03 (2.9 to 3.33),3.03,2.9 to 3.33,2.9,3.33,(2.9 to 3.33)
Male,Anus,Unknown/missing,60-64,2,negative,rmst,37.5,2.92 (2.8 to 5.75),2.92,2.8 to 5.75,2.8,5.75,(2.8 to 5.75)
Male,Anus,Unknown/missing,60-64,2,positive,rmst,37.5,2.99 (2.6 to 4.42),2.99,2.6 to 4.42,2.6,4.42,(2.6 to 4.42)
Male,Anus,Unknown/missing,65-69,1,negative,rmst,32.5,2.78 (2.61 to 3.11),2.78,2.61 to 3.11,2.61,3.11,(2.61 to 3.11)
Male,Anus,Unknown/missing,65-69,2,negative,rmst,32.5,2.78 (2.5 to 3.07),2.78,2.5 to 3.07,2.5,3.07,(2.5 to 3.07)
Male,Anus,Unknown/missing,65-69,2,positive,rmst,32.5,2.98 (2.78 to 3.23),2.98,2.78 to 3.23,2.78,3.23,(2.78 to 3.23)
Male,Anus,Unknown/missing,70-74,1,negative,rmst,27.5,2.35 (2.02 to 2.63),2.35,2.02 to 2.63,2.02,2.63,(2.02 to 2.63)
Male,Anus,Unknown/missing,70-74,2,negative,rmst,27.5,2.75 (2.36 to 3.01),2.75,2.36 to 3.01,2.36,3.01,(2.36 to 3.01)
Male,Anus,Unknown/missing,70-74,2,positive,rmst,27.5,2.51 (2.06 to 3.8),2.51,2.06 to 3.8,2.06,3.8,(2.06 to 3.8)
Male,Anus,Unknown/missing,75-79,1,negative,rmst,22.5,2.49 (2.25 to 2.83),2.49,2.25 to 2.83,2.25,2.83,(2.25 to 2.83)
Male,Anus,Unknown/missing,75-79,2,negative,rmst,22.5,2.57 (2.26 to 2.86),2.57,2.26 to 2.86,2.26,2.86,(2.26 to 2.86)
Male,Anus,Unknown/missing,75-79,2,positive,rmst,22.5,2.79 (2.66 to 3.11),2.79,2.66 to 3.11,2.66,3.11,(2.66 to 3.11)
