Sex,NCRAS_Draw,Stage,Age,haz_ratio,cfDNA_status,variable,t,median_CrI,median,CrI_temp,2.5%,97.5%,CrI
Female,Head and Neck,II,60-64,1,negative,rmst,37.5,2.66 (2.37 to 2.67),2.66,2.37 to 2.67,2.37,2.67,(2.37 to 2.67)
Female,Head and Neck,II,60-64,2,negative,rmst,37.5,2.75 (2.53 to 2.78),2.75,2.53 to 2.78,2.53,2.78,(2.53 to 2.78)
Female,Head and Neck,II,60-64,2,positive,rmst,37.5,2.61 (2.56 to 2.74),2.61,2.56 to 2.74,2.56,2.74,(2.56 to 2.74)
Female,Head and Neck,II,65-69,1,negative,rmst,32.5,2.77 (2.31 to 2.87),2.77,2.31 to 2.87,2.31,2.87,(2.31 to 2.87)
Female,Head and Neck,II,65-69,2,negative,rmst,32.5,2.61 (2.47 to 2.7),2.61,2.47 to 2.7,2.47,2.7,(2.47 to 2.7)
Female,Head and Neck,II,65-69,2,positive,rmst,32.5,2.71 (2.64 to 2.8),2.71,2.64 to 2.8,2.64,2.8,(2.64 to 2.8)
Female,Head and Neck,II,70-74,1,negative,rmst,27.5,2.24 (1.92 to 2.34),2.24,1.92 to 2.34,1.92,2.34,(1.92 to 2.34)
Female,Head and Neck,II,70-74,2,negative,rmst,27.5,2.33 (1.85 to 2.46),2.33,1.85 to 2.46,1.85,2.46,(1.85 to 2.46)
Female,Head and Neck,II,70-74,2,positive,rmst,27.5,2.31 (2.23 to 2.34),2.31,2.23 to 2.34,2.23,2.34,(2.23 to 2.34)
Female,Head and Neck,II,75-79,1,negative,rmst,22.5,2.54 (2.36 to 2.62),2.54,2.36 to 2.62,2.36,2.62,(2.36 to 2.62)
Female,Head and Neck,II,75-79,2,negative,rmst,22.5,2.55 (2.43 to 2.62),2.55,2.43 to 2.62,2.43,2.62,(2.43 to 2.62)
Female,Head and Neck,II,75-79,2,positive,rmst,22.5,2.5 (2.39 to 2.71),2.5,2.39 to 2.71,2.39,2.71,(2.39 to 2.71)
Female,Head and Neck,III,50-54,1,negative,rmst,47.5,2.5 (2.31 to 2.66),2.5,2.31 to 2.66,2.31,2.66,(2.31 to 2.66)
Female,Head and Neck,III,50-54,2,negative,rmst,47.5,2.58 (2.41 to 2.81),2.58,2.41 to 2.81,2.41,2.81,(2.41 to 2.81)
Female,Head and Neck,III,50-54,2,positive,rmst,47.5,2.65 (2.43 to 4.18),2.65,2.43 to 4.18,2.43,4.18,(2.43 to 4.18)
Female,Head and Neck,III,55-59,1,negative,rmst,42.5,2.29 (2.01 to 2.31),2.29,2.01 to 2.31,2.01,2.31,(2.01 to 2.31)
Female,Head and Neck,III,55-59,2,negative,rmst,42.5,2.27 (2.23 to 2.31),2.27,2.23 to 2.31,2.23,2.31,(2.23 to 2.31)
Female,Head and Neck,III,55-59,2,positive,rmst,42.5,2.28 (2.25 to 2.34),2.28,2.25 to 2.34,2.25,2.34,(2.25 to 2.34)
Female,Head and Neck,III,60-64,1,negative,rmst,37.5,2.39 (2.21 to 2.53),2.39,2.21 to 2.53,2.21,2.53,(2.21 to 2.53)
Female,Head and Neck,III,60-64,2,negative,rmst,37.5,2.38 (2.33 to 2.43),2.38,2.33 to 2.43,2.33,2.43,(2.33 to 2.43)
Female,Head and Neck,III,60-64,2,positive,rmst,37.5,2.41 (2.27 to 2.58),2.41,2.27 to 2.58,2.27,2.58,(2.27 to 2.58)
Female,Head and Neck,III,65-69,1,negative,rmst,32.5,2.19 (1.68 to 2.28),2.19,1.68 to 2.28,1.68,2.28,(1.68 to 2.28)
Female,Head and Neck,III,65-69,2,negative,rmst,32.5,2.28 (2.06 to 2.31),2.28,2.06 to 2.31,2.06,2.31,(2.06 to 2.31)
Female,Head and Neck,III,65-69,2,positive,rmst,32.5,2.13 (1.63 to 2.29),2.13,1.63 to 2.29,1.63,2.29,(1.63 to 2.29)
Female,Head and Neck,III,70-74,1,negative,rmst,27.5,2.07 (1.99 to 2.13),2.07,1.99 to 2.13,1.99,2.13,(1.99 to 2.13)
Female,Head and Neck,III,70-74,2,negative,rmst,27.5,2.03 (1.99 to 2.13),2.03,1.99 to 2.13,1.99,2.13,(1.99 to 2.13)
Female,Head and Neck,III,70-74,2,positive,rmst,27.5,1.93 (1.49 to 2.08),1.93,1.49 to 2.08,1.49,2.08,(1.49 to 2.08)
Female,Head and Neck,III,75-79,1,negative,rmst,22.5,2 (1.86 to 3.19),2,1.86 to 3.19,1.86,3.19,(1.86 to 3.19)
Female,Head and Neck,III,75-79,2,negative,rmst,22.5,1.93 (1.85 to 1.95),1.93,1.85 to 1.95,1.85,1.95,(1.85 to 1.95)
Female,Head and Neck,III,75-79,2,positive,rmst,22.5,1.87 (1.68 to 1.98),1.87,1.68 to 1.98,1.68,1.98,(1.68 to 1.98)
Female,Head and Neck,IV,50-54,1,negative,rmst,47.5,2.26 (2.09 to 2.28),2.26,2.09 to 2.28,2.09,2.28,(2.09 to 2.28)
Female,Head and Neck,IV,50-54,2,negative,rmst,47.5,2.26 (2.25 to 2.32),2.26,2.25 to 2.32,2.25,2.32,(2.25 to 2.32)
Female,Head and Neck,IV,50-54,2,positive,rmst,47.5,2.23 (2.08 to 2.27),2.23,2.08 to 2.27,2.08,2.27,(2.08 to 2.27)
Female,Head and Neck,IV,55-59,1,negative,rmst,42.5,2.09 (1.97 to 2.13),2.09,1.97 to 2.13,1.97,2.13,(1.97 to 2.13)
Female,Head and Neck,IV,55-59,2,negative,rmst,42.5,2.09 (2.07 to 2.12),2.09,2.07 to 2.12,2.07,2.12,(2.07 to 2.12)
Female,Head and Neck,IV,55-59,2,positive,rmst,42.5,2.08 (2.01 to 2.15),2.08,2.01 to 2.15,2.01,2.15,(2.01 to 2.15)
Female,Head and Neck,IV,60-64,1,negative,rmst,37.5,2 (1.85 to 2.01),2,1.85 to 2.01,1.85,2.01,(1.85 to 2.01)
Female,Head and Neck,IV,60-64,2,negative,rmst,37.5,1.98 (1.95 to 2.05),1.98,1.95 to 2.05,1.95,2.05,(1.95 to 2.05)
Female,Head and Neck,IV,60-64,2,positive,rmst,37.5,1.95 (1.9 to 2.01),1.95,1.9 to 2.01,1.9,2.01,(1.9 to 2.01)
Female,Head and Neck,IV,65-69,1,negative,rmst,32.5,1.81 (1.75 to 1.82),1.81,1.75 to 1.82,1.75,1.82,(1.75 to 1.82)
Female,Head and Neck,IV,65-69,2,negative,rmst,32.5,1.86 (1.82 to 1.88),1.86,1.82 to 1.88,1.82,1.88,(1.82 to 1.88)
Female,Head and Neck,IV,65-69,2,positive,rmst,32.5,1.85 (1.83 to 1.89),1.85,1.83 to 1.89,1.83,1.89,(1.83 to 1.89)
Female,Head and Neck,IV,70-74,1,negative,rmst,27.5,1.61 (1.5 to 1.62),1.61,1.5 to 1.62,1.5,1.62,(1.5 to 1.62)
Female,Head and Neck,IV,70-74,2,negative,rmst,27.5,1.57 (1.53 to 1.59),1.57,1.53 to 1.59,1.53,1.59,(1.53 to 1.59)
Female,Head and Neck,IV,70-74,2,positive,rmst,27.5,1.55 (1.55 to 1.57),1.55,1.55 to 1.57,1.55,1.57,(1.55 to 1.57)
Female,Head and Neck,IV,75-79,1,negative,rmst,22.5,1.49 (1.47 to 1.54),1.49,1.47 to 1.54,1.47,1.54,(1.47 to 1.54)
Female,Head and Neck,IV,75-79,2,negative,rmst,22.5,1.49 (1.46 to 1.75),1.49,1.46 to 1.75,1.46,1.75,(1.46 to 1.75)
Female,Head and Neck,IV,75-79,2,positive,rmst,22.5,1.5 (1.47 to 1.82),1.5,1.47 to 1.82,1.47,1.82,(1.47 to 1.82)
Female,Head and Neck,Unknown/missing,50-54,1,negative,rmst,47.5,3.47 (3.32 to 3.76),3.47,3.32 to 3.76,3.32,3.76,(3.32 to 3.76)
Female,Head and Neck,Unknown/missing,50-54,2,negative,rmst,47.5,3.52 (3.33 to 4.57),3.52,3.33 to 4.57,3.33,4.57,(3.33 to 4.57)
Female,Head and Neck,Unknown/missing,50-54,2,positive,rmst,47.5,3.41 (3.13 to 5.35),3.41,3.13 to 5.35,3.13,5.35,(3.13 to 5.35)
Female,Head and Neck,Unknown/missing,55-59,1,negative,rmst,42.5,3.47 (3.31 to 3.75),3.47,3.31 to 3.75,3.31,3.75,(3.31 to 3.75)
Female,Head and Neck,Unknown/missing,55-59,2,negative,rmst,42.5,3.52 (3.4 to 3.68),3.52,3.4 to 3.68,3.4,3.68,(3.4 to 3.68)
Female,Head and Neck,Unknown/missing,55-59,2,positive,rmst,42.5,3.64 (3.15 to 4.71),3.64,3.15 to 4.71,3.15,4.71,(3.15 to 4.71)
Female,Head and Neck,Unknown/missing,60-64,1,negative,rmst,37.5,3.07 (2.91 to 3.2),3.07,2.91 to 3.2,2.91,3.2,(2.91 to 3.2)
Female,Head and Neck,Unknown/missing,60-64,2,negative,rmst,37.5,3.17 (3.11 to 3.27),3.17,3.11 to 3.27,3.11,3.27,(3.11 to 3.27)
Female,Head and Neck,Unknown/missing,60-64,2,positive,rmst,37.5,3.16 (2.99 to 3.2),3.16,2.99 to 3.2,2.99,3.2,(2.99 to 3.2)
Female,Head and Neck,Unknown/missing,65-69,1,negative,rmst,32.5,2.85 (2.76 to 3.07),2.85,2.76 to 3.07,2.76,3.07,(2.76 to 3.07)
Female,Head and Neck,Unknown/missing,65-69,2,negative,rmst,32.5,3.16 (2.98 to 3.26),3.16,2.98 to 3.26,2.98,3.26,(2.98 to 3.26)
Female,Head and Neck,Unknown/missing,65-69,2,positive,rmst,32.5,3.01 (2.99 to 3.12),3.01,2.99 to 3.12,2.99,3.12,(2.99 to 3.12)
Female,Head and Neck,Unknown/missing,70-74,1,negative,rmst,27.5,2.67 (2.51 to 2.86),2.67,2.51 to 2.86,2.51,2.86,(2.51 to 2.86)
Female,Head and Neck,Unknown/missing,70-74,2,negative,rmst,27.5,2.66 (2.57 to 2.79),2.66,2.57 to 2.79,2.57,2.79,(2.57 to 2.79)
Female,Head and Neck,Unknown/missing,70-74,2,positive,rmst,27.5,2.74 (2.69 to 2.88),2.74,2.69 to 2.88,2.69,2.88,(2.69 to 2.88)
Female,Head and Neck,Unknown/missing,75-79,1,negative,rmst,22.5,2.38 (2.32 to 2.63),2.38,2.32 to 2.63,2.32,2.63,(2.32 to 2.63)
Female,Head and Neck,Unknown/missing,75-79,2,negative,rmst,22.5,2.57 (2.37 to 2.78),2.57,2.37 to 2.78,2.37,2.78,(2.37 to 2.78)
Female,Head and Neck,Unknown/missing,75-79,2,positive,rmst,22.5,2.36 (2.3 to 2.45),2.36,2.3 to 2.45,2.3,2.45,(2.3 to 2.45)
Male,Head and Neck,I,50-54,1,negative,rmst,47.5,2.85 (2.81 to 2.87),2.85,2.81 to 2.87,2.81,2.87,(2.81 to 2.87)
Male,Head and Neck,I,50-54,2,negative,rmst,47.5,2.83 (2.69 to 4.04),2.83,2.69 to 4.04,2.69,4.04,(2.69 to 4.04)
Male,Head and Neck,I,50-54,2,positive,rmst,47.5,2.79 (2.69 to 3.34),2.79,2.69 to 3.34,2.69,3.34,(2.69 to 3.34)
Male,Head and Neck,I,55-59,1,negative,rmst,42.5,2.74 (2.6 to 2.83),2.74,2.6 to 2.83,2.6,2.83,(2.6 to 2.83)
Male,Head and Neck,I,55-59,2,negative,rmst,42.5,2.74 (2.64 to 2.81),2.74,2.64 to 2.81,2.64,2.81,(2.64 to 2.81)
Male,Head and Neck,I,55-59,2,positive,rmst,42.5,2.75 (2.65 to 2.87),2.75,2.65 to 2.87,2.65,2.87,(2.65 to 2.87)
Male,Head and Neck,I,60-64,1,negative,rmst,37.5,2.91 (2.86 to 2.93),2.91,2.86 to 2.93,2.86,2.93,(2.86 to 2.93)
Male,Head and Neck,I,60-64,2,negative,rmst,37.5,2.92 (2.81 to 3.03),2.92,2.81 to 3.03,2.81,3.03,(2.81 to 3.03)
Male,Head and Neck,I,60-64,2,positive,rmst,37.5,2.91 (2.75 to 3.01),2.91,2.75 to 3.01,2.75,3.01,(2.75 to 3.01)
Male,Head and Neck,I,65-69,1,negative,rmst,32.5,2.9 (2.8 to 2.93),2.9,2.8 to 2.93,2.8,2.93,(2.8 to 2.93)
Male,Head and Neck,I,65-69,2,negative,rmst,32.5,2.94 (2.88 to 2.99),2.94,2.88 to 2.99,2.88,2.99,(2.88 to 2.99)
Male,Head and Neck,I,65-69,2,positive,rmst,32.5,2.89 (2.77 to 2.9),2.89,2.77 to 2.9,2.77,2.9,(2.77 to 2.9)
Male,Head and Neck,I,70-74,1,negative,rmst,27.5,2.59 (2.46 to 2.67),2.59,2.46 to 2.67,2.46,2.67,(2.46 to 2.67)
Male,Head and Neck,I,70-74,2,negative,rmst,27.5,2.6 (2.4 to 2.65),2.6,2.4 to 2.65,2.4,2.65,(2.4 to 2.65)
Male,Head and Neck,I,70-74,2,positive,rmst,27.5,2.55 (2.25 to 2.73),2.55,2.25 to 2.73,2.25,2.73,(2.25 to 2.73)
Male,Head and Neck,I,75-79,1,negative,rmst,22.5,2.5 (1.93 to 2.73),2.5,1.93 to 2.73,1.93,2.73,(1.93 to 2.73)
Male,Head and Neck,I,75-79,2,negative,rmst,22.5,2.65 (2.54 to 2.76),2.65,2.54 to 2.76,2.54,2.76,(2.54 to 2.76)
Male,Head and Neck,I,75-79,2,positive,rmst,22.5,2.58 (2.15 to 2.75),2.58,2.15 to 2.75,2.15,2.75,(2.15 to 2.75)
Male,Head and Neck,II,50-54,1,negative,rmst,47.5,2.82 (2.58 to 2.92),2.82,2.58 to 2.92,2.58,2.92,(2.58 to 2.92)
Male,Head and Neck,II,50-54,2,negative,rmst,47.5,2.84 (2.74 to 2.88),2.84,2.74 to 2.88,2.74,2.88,(2.74 to 2.88)
Male,Head and Neck,II,50-54,2,positive,rmst,47.5,2.66 (2.33 to 2.94),2.66,2.33 to 2.94,2.33,2.94,(2.33 to 2.94)
Male,Head and Neck,II,55-59,1,negative,rmst,42.5,2.64 (2.08 to 3.69),2.64,2.08 to 3.69,2.08,3.69,(2.08 to 3.69)
Male,Head and Neck,II,55-59,2,negative,rmst,42.5,2.67 (2.53 to 2.77),2.67,2.53 to 2.77,2.53,2.77,(2.53 to 2.77)
Male,Head and Neck,II,55-59,2,positive,rmst,42.5,2.63 (2.57 to 2.9),2.63,2.57 to 2.9,2.57,2.9,(2.57 to 2.9)
Male,Head and Neck,II,60-64,1,negative,rmst,37.5,2.61 (2.39 to 2.75),2.61,2.39 to 2.75,2.39,2.75,(2.39 to 2.75)
Male,Head and Neck,II,60-64,2,negative,rmst,37.5,2.68 (2.46 to 2.72),2.68,2.46 to 2.72,2.46,2.72,(2.46 to 2.72)
Male,Head and Neck,II,60-64,2,positive,rmst,37.5,2.64 (2.58 to 2.72),2.64,2.58 to 2.72,2.58,2.72,(2.58 to 2.72)
Male,Head and Neck,II,65-69,1,negative,rmst,32.5,2.61 (1.84 to 2.73),2.61,1.84 to 2.73,1.84,2.73,(1.84 to 2.73)
Male,Head and Neck,II,65-69,2,negative,rmst,32.5,2.62 (2.55 to 2.83),2.62,2.55 to 2.83,2.55,2.83,(2.55 to 2.83)
Male,Head and Neck,II,65-69,2,positive,rmst,32.5,2.62 (2.59 to 2.78),2.62,2.59 to 2.78,2.59,2.78,(2.59 to 2.78)
Male,Head and Neck,II,70-74,1,negative,rmst,27.5,2.28 (2.12 to 2.41),2.28,2.12 to 2.41,2.12,2.41,(2.12 to 2.41)
Male,Head and Neck,II,70-74,2,negative,rmst,27.5,2.29 (2.17 to 2.43),2.29,2.17 to 2.43,2.17,2.43,(2.17 to 2.43)
Male,Head and Neck,II,70-74,2,positive,rmst,27.5,2.17 (1.72 to 2.36),2.17,1.72 to 2.36,1.72,2.36,(1.72 to 2.36)
Male,Head and Neck,II,75-79,1,negative,rmst,22.5,2.41 (2.22 to 2.47),2.41,2.22 to 2.47,2.22,2.47,(2.22 to 2.47)
Male,Head and Neck,II,75-79,2,negative,rmst,22.5,2.48 (2.13 to 2.6),2.48,2.13 to 2.6,2.13,2.6,(2.13 to 2.6)
Male,Head and Neck,II,75-79,2,positive,rmst,22.5,2.53 (2.17 to 2.7),2.53,2.17 to 2.7,2.17,2.7,(2.17 to 2.7)
Male,Head and Neck,III,50-54,1,negative,rmst,47.5,2.54 (2.38 to 2.66),2.54,2.38 to 2.66,2.38,2.66,(2.38 to 2.66)
Male,Head and Neck,III,50-54,2,negative,rmst,47.5,2.36 (2.34 to 2.47),2.36,2.34 to 2.47,2.34,2.47,(2.34 to 2.47)
Male,Head and Neck,III,50-54,2,positive,rmst,47.5,2.42 (2.34 to 2.59),2.42,2.34 to 2.59,2.34,2.59,(2.34 to 2.59)
Male,Head and Neck,III,55-59,1,negative,rmst,42.5,2.35 (2.19 to 2.39),2.35,2.19 to 2.39,2.19,2.39,(2.19 to 2.39)
Male,Head and Neck,III,55-59,2,negative,rmst,42.5,2.33 (1.9 to 2.34),2.33,1.9 to 2.34,1.9,2.34,(1.9 to 2.34)
Male,Head and Neck,III,55-59,2,positive,rmst,42.5,2.3 (1.68 to 2.37),2.3,1.68 to 2.37,1.68,2.37,(1.68 to 2.37)
Male,Head and Neck,III,60-64,1,negative,rmst,37.5,2.39 (2.32 to 2.43),2.39,2.32 to 2.43,2.32,2.43,(2.32 to 2.43)
Male,Head and Neck,III,60-64,2,negative,rmst,37.5,2.38 (2.34 to 2.41),2.38,2.34 to 2.41,2.34,2.41,(2.34 to 2.41)
Male,Head and Neck,III,60-64,2,positive,rmst,37.5,2.51 (2.41 to 3.43),2.51,2.41 to 3.43,2.41,3.43,(2.41 to 3.43)
Male,Head and Neck,III,65-69,1,negative,rmst,32.5,2.24 (2.08 to 2.29),2.24,2.08 to 2.29,2.08,2.29,(2.08 to 2.29)
Male,Head and Neck,III,65-69,2,negative,rmst,32.5,2.14 (2.11 to 2.32),2.14,2.11 to 2.32,2.11,2.32,(2.11 to 2.32)
Male,Head and Neck,III,65-69,2,positive,rmst,32.5,2.25 (2.14 to 2.29),2.25,2.14 to 2.29,2.14,2.29,(2.14 to 2.29)
Male,Head and Neck,III,70-74,1,negative,rmst,27.5,2.09 (1.92 to 2.16),2.09,1.92 to 2.16,1.92,2.16,(1.92 to 2.16)
Male,Head and Neck,III,70-74,2,negative,rmst,27.5,2.17 (1.39 to 2.29),2.17,1.39 to 2.29,1.39,2.29,(1.39 to 2.29)
Male,Head and Neck,III,70-74,2,positive,rmst,27.5,2.09 (1.9 to 2.11),2.09,1.9 to 2.11,1.9,2.11,(1.9 to 2.11)
Male,Head and Neck,III,75-79,1,negative,rmst,22.5,1.89 (1.7 to 2),1.89,1.7 to 2,1.7,2,(1.7 to 2)
Male,Head and Neck,III,75-79,2,negative,rmst,22.5,1.92 (1.78 to 1.96),1.92,1.78 to 1.96,1.78,1.96,(1.78 to 1.96)
Male,Head and Neck,III,75-79,2,positive,rmst,22.5,1.9 (1.83 to 2.02),1.9,1.83 to 2.02,1.83,2.02,(1.83 to 2.02)
Male,Head and Neck,IV,50-54,1,negative,rmst,47.5,2.25 (2.25 to 2.36),2.25,2.25 to 2.36,2.25,2.36,(2.25 to 2.36)
Male,Head and Neck,IV,50-54,2,negative,rmst,47.5,2.27 (2.23 to 2.3),2.27,2.23 to 2.3,2.23,2.3,(2.23 to 2.3)
Male,Head and Neck,IV,50-54,2,positive,rmst,47.5,2.25 (2.23 to 2.29),2.25,2.23 to 2.29,2.23,2.29,(2.23 to 2.29)
Male,Head and Neck,IV,55-59,1,negative,rmst,42.5,2.14 (2.05 to 2.16),2.14,2.05 to 2.16,2.05,2.16,(2.05 to 2.16)
Male,Head and Neck,IV,55-59,2,negative,rmst,42.5,2.09 (2.02 to 2.13),2.09,2.02 to 2.13,2.02,2.13,(2.02 to 2.13)
Male,Head and Neck,IV,55-59,2,positive,rmst,42.5,2.08 (2.01 to 2.11),2.08,2.01 to 2.11,2.01,2.11,(2.01 to 2.11)
Male,Head and Neck,IV,60-64,1,negative,rmst,37.5,2 (1.93 to 2.01),2,1.93 to 2.01,1.93,2.01,(1.93 to 2.01)
Male,Head and Neck,IV,60-64,2,negative,rmst,37.5,2.01 (1.94 to 2.02),2.01,1.94 to 2.02,1.94,2.02,(1.94 to 2.02)
Male,Head and Neck,IV,60-64,2,positive,rmst,37.5,1.98 (1.94 to 2),1.98,1.94 to 2,1.94,2,(1.94 to 2)
Male,Head and Neck,IV,65-69,1,negative,rmst,32.5,1.85 (1.83 to 1.93),1.85,1.83 to 1.93,1.83,1.93,(1.83 to 1.93)
Male,Head and Neck,IV,65-69,2,negative,rmst,32.5,1.86 (1.74 to 1.91),1.86,1.74 to 1.91,1.74,1.91,(1.74 to 1.91)
Male,Head and Neck,IV,65-69,2,positive,rmst,32.5,1.85 (1.81 to 1.87),1.85,1.81 to 1.87,1.81,1.87,(1.81 to 1.87)
Male,Head and Neck,IV,70-74,1,negative,rmst,27.5,1.56 (1.52 to 1.59),1.56,1.52 to 1.59,1.52,1.59,(1.52 to 1.59)
Male,Head and Neck,IV,70-74,2,negative,rmst,27.5,1.56 (1.54 to 1.59),1.56,1.54 to 1.59,1.54,1.59,(1.54 to 1.59)
Male,Head and Neck,IV,70-74,2,positive,rmst,27.5,1.58 (1.54 to 1.63),1.58,1.54 to 1.63,1.54,1.63,(1.54 to 1.63)
Male,Head and Neck,IV,75-79,1,negative,rmst,22.5,1.48 (1.39 to 1.51),1.48,1.39 to 1.51,1.39,1.51,(1.39 to 1.51)
Male,Head and Neck,IV,75-79,2,negative,rmst,22.5,1.47 (1.42 to 1.52),1.47,1.42 to 1.52,1.42,1.52,(1.42 to 1.52)
Male,Head and Neck,IV,75-79,2,positive,rmst,22.5,1.54 (1.51 to 1.81),1.54,1.51 to 1.81,1.51,1.81,(1.51 to 1.81)
Male,Head and Neck,Unknown/missing,50-54,1,negative,rmst,47.5,3.42 (3.23 to 3.65),3.42,3.23 to 3.65,3.23,3.65,(3.23 to 3.65)
Male,Head and Neck,Unknown/missing,50-54,2,negative,rmst,47.5,3.44 (3.36 to 3.56),3.44,3.36 to 3.56,3.36,3.56,(3.36 to 3.56)
Male,Head and Neck,Unknown/missing,50-54,2,positive,rmst,47.5,3.55 (3.48 to 3.67),3.55,3.48 to 3.67,3.48,3.67,(3.48 to 3.67)
Male,Head and Neck,Unknown/missing,55-59,1,negative,rmst,42.5,3.41 (3.31 to 3.6),3.41,3.31 to 3.6,3.31,3.6,(3.31 to 3.6)
Male,Head and Neck,Unknown/missing,55-59,2,negative,rmst,42.5,3.53 (3.44 to 3.62),3.53,3.44 to 3.62,3.44,3.62,(3.44 to 3.62)
Male,Head and Neck,Unknown/missing,55-59,2,positive,rmst,42.5,3.48 (3.27 to 3.73),3.48,3.27 to 3.73,3.27,3.73,(3.27 to 3.73)
Male,Head and Neck,Unknown/missing,60-64,1,negative,rmst,37.5,3.08 (3.01 to 3.64),3.08,3.01 to 3.64,3.01,3.64,(3.01 to 3.64)
Male,Head and Neck,Unknown/missing,60-64,2,negative,rmst,37.5,3.07 (2.92 to 3.39),3.07,2.92 to 3.39,2.92,3.39,(2.92 to 3.39)
Male,Head and Neck,Unknown/missing,60-64,2,positive,rmst,37.5,3.09 (2.9 to 3.2),3.09,2.9 to 3.2,2.9,3.2,(2.9 to 3.2)
Male,Head and Neck,Unknown/missing,65-69,1,negative,rmst,32.5,2.99 (2.84 to 3.3),2.99,2.84 to 3.3,2.84,3.3,(2.84 to 3.3)
Male,Head and Neck,Unknown/missing,65-69,2,negative,rmst,32.5,2.96 (2.92 to 3.09),2.96,2.92 to 3.09,2.92,3.09,(2.92 to 3.09)
Male,Head and Neck,Unknown/missing,65-69,2,positive,rmst,32.5,3.06 (2.95 to 3.23),3.06,2.95 to 3.23,2.95,3.23,(2.95 to 3.23)
Male,Head and Neck,Unknown/missing,70-74,1,negative,rmst,27.5,2.75 (2.65 to 2.77),2.75,2.65 to 2.77,2.65,2.77,(2.65 to 2.77)
