Sex,NCRAS_Draw,Stage,Age,haz_ratio,cfDNA_status,variable,t,median_CrI,median,CrI_temp,2.5%,97.5%,CrI
Female,Kidney,II,60-64,2,positive,rmst,37.5,3.01 (2.71 to 3.08),3.01,2.71 to 3.08,2.71,3.08,(2.71 to 3.08)
Female,Kidney,II,65-69,1,negative,rmst,32.5,2.77 (2.66 to 3),2.77,2.66 to 3,2.66,3,(2.66 to 3)
Female,Kidney,II,65-69,2,negative,rmst,32.5,2.82 (2.53 to 2.89),2.82,2.53 to 2.89,2.53,2.89,(2.53 to 2.89)
Female,Kidney,II,65-69,2,positive,rmst,32.5,2.94 (2.54 to 2.96),2.94,2.54 to 2.96,2.54,2.96,(2.54 to 2.96)
Female,Kidney,II,70-74,1,negative,rmst,27.5,2.57 (2.26 to 2.73),2.57,2.26 to 2.73,2.26,2.73,(2.26 to 2.73)
Female,Kidney,II,70-74,2,negative,rmst,27.5,2.43 (2.24 to 2.78),2.43,2.24 to 2.78,2.24,2.78,(2.24 to 2.78)
Female,Kidney,II,70-74,2,positive,rmst,27.5,2.62 (1.37 to 3.54),2.62,1.37 to 3.54,1.37,3.54,(1.37 to 3.54)
Female,Kidney,II,75-79,1,negative,rmst,22.5,2.55 (2.29 to 2.73),2.55,2.29 to 2.73,2.29,2.73,(2.29 to 2.73)
Female,Kidney,II,75-79,2,negative,rmst,22.5,2.5 (2.24 to 2.73),2.5,2.24 to 2.73,2.24,2.73,(2.24 to 2.73)
Female,Kidney,II,75-79,2,positive,rmst,22.5,2.58 (2.52 to 2.62),2.58,2.52 to 2.62,2.52,2.62,(2.52 to 2.62)
Female,Kidney,III,50-54,1,negative,rmst,47.5,2.46 (2.26 to 2.64),2.46,2.26 to 2.64,2.26,2.64,(2.26 to 2.64)
Female,Kidney,III,50-54,2,negative,rmst,47.5,2.45 (2.33 to 2.55),2.45,2.33 to 2.55,2.33,2.55,(2.33 to 2.55)
Female,Kidney,III,50-54,2,positive,rmst,47.5,2.52 (2.49 to 2.66),2.52,2.49 to 2.66,2.49,2.66,(2.49 to 2.66)
Female,Kidney,III,55-59,1,negative,rmst,42.5,2.55 (2.36 to 2.61),2.55,2.36 to 2.61,2.36,2.61,(2.36 to 2.61)
Female,Kidney,III,55-59,2,negative,rmst,42.5,2.7 (2.61 to 3.47),2.7,2.61 to 3.47,2.61,3.47,(2.61 to 3.47)
Female,Kidney,III,55-59,2,positive,rmst,42.5,2.6 (2.22 to 2.62),2.6,2.22 to 2.62,2.22,2.62,(2.22 to 2.62)
Female,Kidney,III,60-64,1,negative,rmst,37.5,2.56 (2.47 to 2.57),2.56,2.47 to 2.57,2.47,2.57,(2.47 to 2.57)
Female,Kidney,III,60-64,2,negative,rmst,37.5,2.67 (2.53 to 3.84),2.67,2.53 to 3.84,2.53,3.84,(2.53 to 3.84)
Female,Kidney,III,60-64,2,positive,rmst,37.5,2.58 (2.38 to 2.7),2.58,2.38 to 2.7,2.38,2.7,(2.38 to 2.7)
Female,Kidney,III,65-69,1,negative,rmst,32.5,2.39 (2.17 to 2.5),2.39,2.17 to 2.5,2.17,2.5,(2.17 to 2.5)
Female,Kidney,III,65-69,2,negative,rmst,32.5,2.46 (2.21 to 2.51),2.46,2.21 to 2.51,2.21,2.51,(2.21 to 2.51)
Female,Kidney,III,65-69,2,positive,rmst,32.5,2.29 (2.22 to 2.52),2.29,2.22 to 2.52,2.22,2.52,(2.22 to 2.52)
Female,Kidney,III,70-74,1,negative,rmst,27.5,2.35 (2.32 to 2.83),2.35,2.32 to 2.83,2.32,2.83,(2.32 to 2.83)
Female,Kidney,III,70-74,2,negative,rmst,27.5,2.32 (2.14 to 2.4),2.32,2.14 to 2.4,2.14,2.4,(2.14 to 2.4)
Female,Kidney,III,70-74,2,positive,rmst,27.5,2.4 (2.3 to 2.48),2.4,2.3 to 2.48,2.3,2.48,(2.3 to 2.48)
Female,Kidney,III,75-79,1,negative,rmst,22.5,2.31 (2.24 to 2.36),2.31,2.24 to 2.36,2.24,2.36,(2.24 to 2.36)
Female,Kidney,III,75-79,2,negative,rmst,22.5,2.24 (1.97 to 2.29),2.24,1.97 to 2.29,1.97,2.29,(1.97 to 2.29)
Female,Kidney,III,75-79,2,positive,rmst,22.5,2.39 (2.36 to 2.43),2.39,2.36 to 2.43,2.36,2.43,(2.36 to 2.43)
Female,Kidney,IV,50-54,1,negative,rmst,47.5,1.5 (1.42 to 1.59),1.5,1.42 to 1.59,1.42,1.59,(1.42 to 1.59)
Female,Kidney,IV,50-54,2,negative,rmst,47.5,1.39 (1.37 to 1.41),1.39,1.37 to 1.41,1.37,1.41,(1.37 to 1.41)
Female,Kidney,IV,50-54,2,positive,rmst,47.5,1.53 (1.33 to 1.69),1.53,1.33 to 1.69,1.33,1.69,(1.33 to 1.69)
Female,Kidney,IV,55-59,1,negative,rmst,42.5,1.23 (1.23 to 1.37),1.23,1.23 to 1.37,1.23,1.37,(1.23 to 1.37)
Female,Kidney,IV,55-59,2,negative,rmst,42.5,1.32 (1.16 to 1.57),1.32,1.16 to 1.57,1.16,1.57,(1.16 to 1.57)
Female,Kidney,IV,55-59,2,positive,rmst,42.5,1.29 (1.24 to 1.35),1.29,1.24 to 1.35,1.24,1.35,(1.24 to 1.35)
Female,Kidney,IV,60-64,1,negative,rmst,37.5,1.31 (1.22 to 1.34),1.31,1.22 to 1.34,1.22,1.34,(1.22 to 1.34)
Female,Kidney,IV,60-64,2,negative,rmst,37.5,1.25 (1.17 to 1.44),1.25,1.17 to 1.44,1.17,1.44,(1.17 to 1.44)
Female,Kidney,IV,60-64,2,positive,rmst,37.5,1.28 (1.15 to 1.74),1.28,1.15 to 1.74,1.15,1.74,(1.15 to 1.74)
Female,Kidney,IV,65-69,1,negative,rmst,32.5,1.22 (1.15 to 1.37),1.22,1.15 to 1.37,1.15,1.37,(1.15 to 1.37)
Female,Kidney,IV,65-69,2,negative,rmst,32.5,1.2 (1.18 to 1.27),1.2,1.18 to 1.27,1.18,1.27,(1.18 to 1.27)
Female,Kidney,IV,65-69,2,positive,rmst,32.5,1.17 (1.16 to 2.04),1.17,1.16 to 2.04,1.16,2.04,(1.16 to 2.04)
Female,Kidney,IV,70-74,1,negative,rmst,27.5,1.05 (0.97 to 1.21),1.05,0.97 to 1.21,0.97,1.21,(0.97 to 1.21)
Female,Kidney,IV,70-74,2,negative,rmst,27.5,0.96 (0.93 to 1.03),0.96,0.93 to 1.03,0.93,1.03,(0.93 to 1.03)
Female,Kidney,IV,70-74,2,positive,rmst,27.5,1.01 (0.98 to 1.11),1.01,0.98 to 1.11,0.98,1.11,(0.98 to 1.11)
Female,Kidney,IV,75-79,1,negative,rmst,22.5,1.1 (0.92 to 1.95),1.1,0.92 to 1.95,0.92,1.95,(0.92 to 1.95)
Female,Kidney,IV,75-79,2,negative,rmst,22.5,0.97 (0.9 to 1.12),0.97,0.9 to 1.12,0.9,1.12,(0.9 to 1.12)
Female,Kidney,IV,75-79,2,positive,rmst,22.5,0.97 (0.89 to 0.99),0.97,0.89 to 0.99,0.89,0.99,(0.89 to 0.99)
Female,Kidney,Unknown/missing,50-54,1,negative,rmst,47.5,3.07 (2.9 to 3.24),3.07,2.9 to 3.24,2.9,3.24,(2.9 to 3.24)
Female,Kidney,Unknown/missing,50-54,2,negative,rmst,47.5,3.07 (2.78 to 3.26),3.07,2.78 to 3.26,2.78,3.26,(2.78 to 3.26)
Female,Kidney,Unknown/missing,50-54,2,positive,rmst,47.5,3.08 (2.89 to 3.69),3.08,2.89 to 3.69,2.89,3.69,(2.89 to 3.69)
Female,Kidney,Unknown/missing,55-59,1,negative,rmst,42.5,2.93 (2.68 to 3.11),2.93,2.68 to 3.11,2.68,3.11,(2.68 to 3.11)
Female,Kidney,Unknown/missing,55-59,2,negative,rmst,42.5,2.88 (2.79 to 3.2),2.88,2.79 to 3.2,2.79,3.2,(2.79 to 3.2)
Female,Kidney,Unknown/missing,55-59,2,positive,rmst,42.5,3.07 (2.94 to 3.2),3.07,2.94 to 3.2,2.94,3.2,(2.94 to 3.2)
Female,Kidney,Unknown/missing,60-64,1,negative,rmst,37.5,3.18 (3.1 to 3.44),3.18,3.1 to 3.44,3.1,3.44,(3.1 to 3.44)
Female,Kidney,Unknown/missing,60-64,2,negative,rmst,37.5,3.21 (3.14 to 3.31),3.21,3.14 to 3.31,3.14,3.31,(3.14 to 3.31)
Female,Kidney,Unknown/missing,60-64,2,positive,rmst,37.5,3.33 (3.09 to 3.44),3.33,3.09 to 3.44,3.09,3.44,(3.09 to 3.44)
Female,Kidney,Unknown/missing,65-69,1,negative,rmst,32.5,3.03 (2.99 to 3.14),3.03,2.99 to 3.14,2.99,3.14,(2.99 to 3.14)
Female,Kidney,Unknown/missing,65-69,2,negative,rmst,32.5,3.05 (2.75 to 3.1),3.05,2.75 to 3.1,2.75,3.1,(2.75 to 3.1)
Female,Kidney,Unknown/missing,65-69,2,positive,rmst,32.5,3.13 (3 to 3.21),3.13,3 to 3.21,3,3.21,(3 to 3.21)
Female,Kidney,Unknown/missing,70-74,1,negative,rmst,27.5,2.53 (2.39 to 2.74),2.53,2.39 to 2.74,2.39,2.74,(2.39 to 2.74)
Female,Kidney,Unknown/missing,70-74,2,negative,rmst,27.5,2.56 (2.35 to 2.79),2.56,2.35 to 2.79,2.35,2.79,(2.35 to 2.79)
Female,Kidney,Unknown/missing,70-74,2,positive,rmst,27.5,2.49 (2.34 to 2.65),2.49,2.34 to 2.65,2.34,2.65,(2.34 to 2.65)
Female,Kidney,Unknown/missing,75-79,1,negative,rmst,22.5,2.3 (2.2 to 2.39),2.3,2.2 to 2.39,2.2,2.39,(2.2 to 2.39)
Female,Kidney,Unknown/missing,75-79,2,negative,rmst,22.5,2.35 (2.14 to 2.38),2.35,2.14 to 2.38,2.14,2.38,(2.14 to 2.38)
Female,Kidney,Unknown/missing,75-79,2,positive,rmst,22.5,2.35 (2.24 to 2.52),2.35,2.24 to 2.52,2.24,2.52,(2.24 to 2.52)
Male,Kidney,I,50-54,1,negative,rmst,47.5,2.71 (2.66 to 2.75),2.71,2.66 to 2.75,2.66,2.75,(2.66 to 2.75)
Male,Kidney,I,50-54,2,negative,rmst,47.5,2.66 (2.65 to 2.68),2.66,2.65 to 2.68,2.65,2.68,(2.65 to 2.68)
Male,Kidney,I,50-54,2,positive,rmst,47.5,2.73 (2.61 to 2.79),2.73,2.61 to 2.79,2.61,2.79,(2.61 to 2.79)
Male,Kidney,I,55-59,1,negative,rmst,42.5,2.82 (2.46 to 2.95),2.82,2.46 to 2.95,2.46,2.95,(2.46 to 2.95)
Male,Kidney,I,55-59,2,negative,rmst,42.5,2.87 (2.83 to 2.97),2.87,2.83 to 2.97,2.83,2.97,(2.83 to 2.97)
Male,Kidney,I,55-59,2,positive,rmst,42.5,2.92 (2.83 to 2.94),2.92,2.83 to 2.94,2.83,2.94,(2.83 to 2.94)
Male,Kidney,I,60-64,1,negative,rmst,37.5,2.81 (2.72 to 2.94),2.81,2.72 to 2.94,2.72,2.94,(2.72 to 2.94)
Male,Kidney,I,60-64,2,negative,rmst,37.5,2.89 (2.83 to 2.92),2.89,2.83 to 2.92,2.83,2.92,(2.83 to 2.92)
Male,Kidney,I,60-64,2,positive,rmst,37.5,2.82 (2.77 to 2.88),2.82,2.77 to 2.88,2.77,2.88,(2.77 to 2.88)
Male,Kidney,I,65-69,1,negative,rmst,32.5,2.74 (2.59 to 2.85),2.74,2.59 to 2.85,2.59,2.85,(2.59 to 2.85)
Male,Kidney,I,65-69,2,negative,rmst,32.5,2.7 (2.56 to 2.8),2.7,2.56 to 2.8,2.56,2.8,(2.56 to 2.8)
Male,Kidney,I,65-69,2,positive,rmst,32.5,2.74 (2.49 to 2.77),2.74,2.49 to 2.77,2.49,2.77,(2.49 to 2.77)
Male,Kidney,I,70-74,1,negative,rmst,27.5,2.59 (2.47 to 2.65),2.59,2.47 to 2.65,2.47,2.65,(2.47 to 2.65)
Male,Kidney,I,70-74,2,negative,rmst,27.5,2.63 (2.41 to 2.64),2.63,2.41 to 2.64,2.41,2.64,(2.41 to 2.64)
Male,Kidney,I,70-74,2,positive,rmst,27.5,2.62 (2.44 to 2.63),2.62,2.44 to 2.63,2.44,2.63,(2.44 to 2.63)
Male,Kidney,I,75-79,1,negative,rmst,22.5,2.53 (2.5 to 2.64),2.53,2.5 to 2.64,2.5,2.64,(2.5 to 2.64)
Male,Kidney,I,75-79,2,negative,rmst,22.5,2.49 (2.45 to 2.58),2.49,2.45 to 2.58,2.45,2.58,(2.45 to 2.58)
Male,Kidney,I,75-79,2,positive,rmst,22.5,2.54 (2.3 to 2.61),2.54,2.3 to 2.61,2.3,2.61,(2.3 to 2.61)
Male,Kidney,II,50-54,1,negative,rmst,47.5,3.09 (3.05 to 3.45),3.09,3.05 to 3.45,3.05,3.45,(3.05 to 3.45)
Male,Kidney,II,50-54,2,negative,rmst,47.5,3.11 (2.98 to 3.19),3.11,2.98 to 3.19,2.98,3.19,(2.98 to 3.19)
Male,Kidney,II,50-54,2,positive,rmst,47.5,3.09 (2.85 to 3.14),3.09,2.85 to 3.14,2.85,3.14,(2.85 to 3.14)
Male,Kidney,II,55-59,1,negative,rmst,42.5,2.99 (2.61 to 3.13),2.99,2.61 to 3.13,2.61,3.13,(2.61 to 3.13)
Male,Kidney,II,55-59,2,negative,rmst,42.5,2.84 (2.48 to 3.67),2.84,2.48 to 3.67,2.48,3.67,(2.48 to 3.67)
Male,Kidney,II,55-59,2,positive,rmst,42.5,2.93 (2.77 to 3.09),2.93,2.77 to 3.09,2.77,3.09,(2.77 to 3.09)
Male,Kidney,II,60-64,1,negative,rmst,37.5,2.94 (2.88 to 3.13),2.94,2.88 to 3.13,2.88,3.13,(2.88 to 3.13)
Male,Kidney,II,60-64,2,negative,rmst,37.5,3.02 (2.95 to 3.2),3.02,2.95 to 3.2,2.95,3.2,(2.95 to 3.2)
Male,Kidney,II,60-64,2,positive,rmst,37.5,3 (2.97 to 4.76),3,2.97 to 4.76,2.97,4.76,(2.97 to 4.76)
Male,Kidney,II,65-69,1,negative,rmst,32.5,2.8 (2.48 to 2.98),2.8,2.48 to 2.98,2.48,2.98,(2.48 to 2.98)
Male,Kidney,II,65-69,2,negative,rmst,32.5,2.88 (2.74 to 2.97),2.88,2.74 to 2.97,2.74,2.97,(2.74 to 2.97)
Male,Kidney,II,65-69,2,positive,rmst,32.5,2.94 (2.79 to 3.15),2.94,2.79 to 3.15,2.79,3.15,(2.79 to 3.15)
Male,Kidney,II,70-74,1,negative,rmst,27.5,2.42 (1.79 to 2.68),2.42,1.79 to 2.68,1.79,2.68,(1.79 to 2.68)
Male,Kidney,II,70-74,2,negative,rmst,27.5,2.46 (2.13 to 2.55),2.46,2.13 to 2.55,2.13,2.55,(2.13 to 2.55)
Male,Kidney,II,70-74,2,positive,rmst,27.5,2.47 (2.37 to 2.63),2.47,2.37 to 2.63,2.37,2.63,(2.37 to 2.63)
Male,Kidney,II,75-79,1,negative,rmst,22.5,2.58 (2.44 to 2.64),2.58,2.44 to 2.64,2.44,2.64,(2.44 to 2.64)
Male,Kidney,II,75-79,2,negative,rmst,22.5,2.54 (2.47 to 2.56),2.54,2.47 to 2.56,2.47,2.56,(2.47 to 2.56)
Male,Kidney,II,75-79,2,positive,rmst,22.5,2.38 (1.87 to 2.67),2.38,1.87 to 2.67,1.87,2.67,(1.87 to 2.67)
Male,Kidney,III,50-54,1,negative,rmst,47.5,2.4 (2.24 to 2.5),2.4,2.24 to 2.5,2.24,2.5,(2.24 to 2.5)
Male,Kidney,III,50-54,2,negative,rmst,47.5,2.53 (2.39 to 2.64),2.53,2.39 to 2.64,2.39,2.64,(2.39 to 2.64)
Male,Kidney,III,50-54,2,positive,rmst,47.5,2.56 (2.4 to 2.75),2.56,2.4 to 2.75,2.4,2.75,(2.4 to 2.75)
Male,Kidney,III,55-59,1,negative,rmst,42.5,2.6 (2.54 to 2.64),2.6,2.54 to 2.64,2.54,2.64,(2.54 to 2.64)
Male,Kidney,III,55-59,2,negative,rmst,42.5,2.62 (2.6 to 2.68),2.62,2.6 to 2.68,2.6,2.68,(2.6 to 2.68)
Male,Kidney,III,55-59,2,positive,rmst,42.5,2.47 (2.31 to 2.62),2.47,2.31 to 2.62,2.31,2.62,(2.31 to 2.62)
Male,Kidney,III,60-64,1,negative,rmst,37.5,2.53 (2.5 to 2.67),2.53,2.5 to 2.67,2.5,2.67,(2.5 to 2.67)
Male,Kidney,III,60-64,2,negative,rmst,37.5,2.46 (2.31 to 2.64),2.46,2.31 to 2.64,2.31,2.64,(2.31 to 2.64)
Male,Kidney,III,60-64,2,positive,rmst,37.5,2.53 (2.5 to 2.62),2.53,2.5 to 2.62,2.5,2.62,(2.5 to 2.62)
Male,Kidney,III,65-69,1,negative,rmst,32.5,2.48 (2.34 to 2.56),2.48,2.34 to 2.56,2.34,2.56,(2.34 to 2.56)
Male,Kidney,III,65-69,2,negative,rmst,32.5,2.45 (2.13 to 2.45),2.45,2.13 to 2.45,2.13,2.45,(2.13 to 2.45)
Male,Kidney,III,65-69,2,positive,rmst,32.5,2.36 (2.24 to 2.5),2.36,2.24 to 2.5,2.24,2.5,(2.24 to 2.5)
Male,Kidney,III,70-74,1,negative,rmst,27.5,2.4 (2.24 to 2.42),2.4,2.24 to 2.42,2.24,2.42,(2.24 to 2.42)
Male,Kidney,III,70-74,2,negative,rmst,27.5,2.3 (2.14 to 2.52),2.3,2.14 to 2.52,2.14,2.52,(2.14 to 2.52)
Male,Kidney,III,70-74,2,positive,rmst,27.5,2.41 (2.31 to 2.5),2.41,2.31 to 2.5,2.31,2.5,(2.31 to 2.5)
Male,Kidney,III,75-79,1,negative,rmst,22.5,2.42 (2.34 to 2.47),2.42,2.34 to 2.47,2.34,2.47,(2.34 to 2.47)
Male,Kidney,III,75-79,2,negative,rmst,22.5,2.35 (2.03 to 2.45),2.35,2.03 to 2.45,2.03,2.45,(2.03 to 2.45)
Male,Kidney,III,75-79,2,positive,rmst,22.5,2.35 (2.29 to 2.48),2.35,2.29 to 2.48,2.29,2.48,(2.29 to 2.48)
Male,Kidney,IV,50-54,1,negative,rmst,47.5,1.46 (1.4 to 1.56),1.46,1.4 to 1.56,1.4,1.56,(1.4 to 1.56)
Male,Kidney,IV,50-54,2,negative,rmst,47.5,1.52 (1.43 to 1.77),1.52,1.43 to 1.77,1.43,1.77,(1.43 to 1.77)
Male,Kidney,IV,50-54,2,positive,rmst,47.5,1.52 (1.36 to 2.4),1.52,1.36 to 2.4,1.36,2.4,(1.36 to 2.4)
Male,Kidney,IV,55-59,1,negative,rmst,42.5,1.29 (1.24 to 1.32),1.29,1.24 to 1.32,1.24,1.32,(1.24 to 1.32)
Male,Kidney,IV,55-59,2,negative,rmst,42.5,1.31 (1.25 to 2),1.31,1.25 to 2,1.25,2,(1.25 to 2)
Male,Kidney,IV,55-59,2,positive,rmst,42.5,1.3 (1.24 to 1.39),1.3,1.24 to 1.39,1.24,1.39,(1.24 to 1.39)
Male,Kidney,IV,60-64,1,negative,rmst,37.5,1.21 (1.19 to 1.46),1.21,1.19 to 1.46,1.19,1.46,(1.19 to 1.46)
Male,Kidney,IV,60-64,2,negative,rmst,37.5,1.29 (1.25 to 1.54),1.29,1.25 to 1.54,1.25,1.54,(1.25 to 1.54)
Male,Kidney,IV,60-64,2,positive,rmst,37.5,1.3 (1.25 to 1.34),1.3,1.25 to 1.34,1.25,1.34,(1.25 to 1.34)
Male,Kidney,IV,65-69,1,negative,rmst,32.5,1.24 (1.2 to 1.78),1.24,1.2 to 1.78,1.2,1.78,(1.2 to 1.78)
Male,Kidney,IV,65-69,2,negative,rmst,32.5,1.19 (1.14 to 1.24),1.19,1.14 to 1.24,1.14,1.24,(1.14 to 1.24)
Male,Kidney,IV,65-69,2,positive,rmst,32.5,1.23 (1.15 to 1.42),1.23,1.15 to 1.42,1.15,1.42,(1.15 to 1.42)
Male,Kidney,IV,70-74,1,negative,rmst,27.5,1.01 (0.93 to 1.43),1.01,0.93 to 1.43,0.93,1.43,(0.93 to 1.43)
Male,Kidney,IV,70-74,2,negative,rmst,27.5,1.06 (0.95 to 1.18),1.06,0.95 to 1.18,0.95,1.18,(0.95 to 1.18)
Male,Kidney,IV,70-74,2,positive,rmst,27.5,1.15 (0.99 to 1.19),1.15,0.99 to 1.19,0.99,1.19,(0.99 to 1.19)
Male,Kidney,IV,75-79,1,negative,rmst,22.5,1.01 (0.96 to 1.47),1.01,0.96 to 1.47,0.96,1.47,(0.96 to 1.47)
Male,Kidney,IV,75-79,2,negative,rmst,22.5,0.97 (0.92 to 0.98),0.97,0.92 to 0.98,0.92,0.98,(0.92 to 0.98)
Male,Kidney,IV,75-79,2,positive,rmst,22.5,0.99 (0.9 to 1.82),0.99,0.9 to 1.82,0.9,1.82,(0.9 to 1.82)
Male,Kidney,Unknown/missing,50-54,1,negative,rmst,47.5,3.09 (2.89 to 3.24),3.09,2.89 to 3.24,2.89,3.24,(2.89 to 3.24)
Male,Kidney,Unknown/missing,50-54,2,negative,rmst,47.5,3.12 (3 to 3.61),3.12,3 to 3.61,3,3.61,(3 to 3.61)
Male,Kidney,Unknown/missing,50-54,2,positive,rmst,47.5,2.9 (2.72 to 3.16),2.9,2.72 to 3.16,2.72,3.16,(2.72 to 3.16)
Male,Kidney,Unknown/missing,55-59,1,negative,rmst,42.5,3.04 (2.86 to 3.1),3.04,2.86 to 3.1,2.86,3.1,(2.86 to 3.1)
Male,Kidney,Unknown/missing,55-59,2,negative,rmst,42.5,3.05 (2.86 to 3.27),3.05,2.86 to 3.27,2.86,3.27,(2.86 to 3.27)
Male,Kidney,Unknown/missing,55-59,2,positive,rmst,42.5,2.9 (2.76 to 3.2),2.9,2.76 to 3.2,2.76,3.2,(2.76 to 3.2)
Male,Kidney,Unknown/missing,60-64,1,negative,rmst,37.5,3.46 (3.17 to 3.48),3.46,3.17 to 3.48,3.17,3.48,(3.17 to 3.48)
Male,Kidney,Unknown/missing,60-64,2,negative,rmst,37.5,3.24 (3.12 to 3.28),3.24,3.12 to 3.28,3.12,3.28,(3.12 to 3.28)
Male,Kidney,Unknown/missing,60-64,2,positive,rmst,37.5,3.17 (2.99 to 3.39),3.17,2.99 to 3.39,2.99,3.39,(2.99 to 3.39)
Male,Kidney,Unknown/missing,65-69,1,negative,rmst,32.5,2.97 (2.94 to 3.16),2.97,2.94 to 3.16,2.94,3.16,(2.94 to 3.16)
Male,Kidney,Unknown/missing,65-69,2,negative,rmst,32.5,3.02 (2.9 to 3.35),3.02,2.9 to 3.35,2.9,3.35,(2.9 to 3.35)
Male,Kidney,Unknown/missing,65-69,2,positive,rmst,32.5,2.99 (2.84 to 3.08),2.99,2.84 to 3.08,2.84,3.08,(2.84 to 3.08)
Male,Kidney,Unknown/missing,70-74,1,negative,rmst,27.5,2.59 (2.46 to 2.67),2.59,2.46 to 2.67,2.46,2.67,(2.46 to 2.67)
Male,Kidney,Unknown/missing,70-74,2,negative,rmst,27.5,2.42 (2.36 to 2.55),2.42,2.36 to 2.55,2.36,2.55,(2.36 to 2.55)
Male,Kidney,Unknown/missing,70-74,2,positive,rmst,27.5,2.5 (2.45 to 2.56),2.5,2.45 to 2.56,2.45,2.56,(2.45 to 2.56)
Male,Kidney,Unknown/missing,75-79,1,negative,rmst,22.5,2.31 (2.22 to 2.41),2.31,2.22 to 2.41,2.22,2.41,(2.22 to 2.41)
Male,Kidney,Unknown/missing,75-79,2,negative,rmst,22.5,2.39 (2.33 to 2.46),2.39,2.33 to 2.46,2.33,2.46,(2.33 to 2.46)
