Sex,NCRAS_Draw,Stage,Age,haz_ratio,cfDNA_status,variable,t,median_CrI,median,CrI_temp,2.5%,97.5%,CrI
Female,Urothelial Tract,II,50-54,1,negative,rmst,47.5,3.79 (3.49 to 6.78),3.79,3.49 to 6.78,3.49,6.78,(3.49 to 6.78)
Female,Urothelial Tract,II,50-54,2,negative,rmst,47.5,5.03 (3.7 to 7.52),5.03,3.7 to 7.52,3.7,7.52,(3.7 to 7.52)
Female,Urothelial Tract,II,50-54,2,positive,rmst,47.5,3.36 (2.71 to 3.55),3.36,2.71 to 3.55,2.71,3.55,(2.71 to 3.55)
Female,Urothelial Tract,II,55-59,1,negative,rmst,42.5,1.95 (1.8 to 2.46),1.95,1.8 to 2.46,1.8,2.46,(1.8 to 2.46)
Female,Urothelial Tract,II,55-59,2,negative,rmst,42.5,2.37 (2.33 to 5.52),2.37,2.33 to 5.52,2.33,5.52,(2.33 to 5.52)
Female,Urothelial Tract,II,55-59,2,positive,rmst,42.5,2.56 (1.72 to 5.67),2.56,1.72 to 5.67,1.72,5.67,(1.72 to 5.67)
Female,Urothelial Tract,II,60-64,1,negative,rmst,37.5,3.02 (2.52 to 3.84),3.02,2.52 to 3.84,2.52,3.84,(2.52 to 3.84)
Female,Urothelial Tract,II,60-64,2,negative,rmst,37.5,3.13 (2.57 to 6.4),3.13,2.57 to 6.4,2.57,6.4,(2.57 to 6.4)
Female,Urothelial Tract,II,60-64,2,positive,rmst,37.5,2.76 (2.53 to 3.29),2.76,2.53 to 3.29,2.53,3.29,(2.53 to 3.29)
Female,Urothelial Tract,II,65-69,1,negative,rmst,32.5,3.13 (1.8 to 3.65),3.13,1.8 to 3.65,1.8,3.65,(1.8 to 3.65)
Female,Urothelial Tract,II,65-69,2,negative,rmst,32.5,2.77 (2.56 to 3.09),2.77,2.56 to 3.09,2.56,3.09,(2.56 to 3.09)
Female,Urothelial Tract,II,65-69,2,positive,rmst,32.5,3.04 (2.51 to 3.33),3.04,2.51 to 3.33,2.51,3.33,(2.51 to 3.33)
Female,Urothelial Tract,II,70-74,1,negative,rmst,27.5,3.1 (2.4 to 4.59),3.1,2.4 to 4.59,2.4,4.59,(2.4 to 4.59)
Female,Urothelial Tract,II,70-74,2,negative,rmst,27.5,3.28 (2.78 to 3.5),3.28,2.78 to 3.5,2.78,3.5,(2.78 to 3.5)
Female,Urothelial Tract,II,70-74,2,positive,rmst,27.5,3.14 (2.83 to 3.28),3.14,2.83 to 3.28,2.83,3.28,(2.83 to 3.28)
Female,Urothelial Tract,II,75-79,1,negative,rmst,22.5,2.17 (1.96 to 2.31),2.17,1.96 to 2.31,1.96,2.31,(1.96 to 2.31)
Female,Urothelial Tract,II,75-79,2,negative,rmst,22.5,2.19 (1.98 to 2.48),2.19,1.98 to 2.48,1.98,2.48,(1.98 to 2.48)
Female,Urothelial Tract,II,75-79,2,positive,rmst,22.5,2.08 (1.78 to 3.19),2.08,1.78 to 3.19,1.78,3.19,(1.78 to 3.19)
Female,Urothelial Tract,III,50-54,1,negative,rmst,47.5,1.79 (1.39 to 2.27),1.79,1.39 to 2.27,1.39,2.27,(1.39 to 2.27)
Female,Urothelial Tract,III,50-54,2,negative,rmst,47.5,1.82 (1.43 to 3.13),1.82,1.43 to 3.13,1.43,3.13,(1.43 to 3.13)
Female,Urothelial Tract,III,50-54,2,positive,rmst,47.5,1.89 (1.4 to 3.81),1.89,1.4 to 3.81,1.4,3.81,(1.4 to 3.81)
Female,Urothelial Tract,III,55-59,1,negative,rmst,42.5,2.58 (2.26 to 2.87),2.58,2.26 to 2.87,2.26,2.87,(2.26 to 2.87)
Female,Urothelial Tract,III,55-59,2,negative,rmst,42.5,2.85 (1.82 to 3.98),2.85,1.82 to 3.98,1.82,3.98,(1.82 to 3.98)
Female,Urothelial Tract,III,55-59,2,positive,rmst,42.5,2.59 (1.86 to 2.84),2.59,1.86 to 2.84,1.86,2.84,(1.86 to 2.84)
Female,Urothelial Tract,III,60-64,1,negative,rmst,37.5,2.44 (2.27 to 6.17),2.44,2.27 to 6.17,2.27,6.17,(2.27 to 6.17)
Female,Urothelial Tract,III,60-64,2,negative,rmst,37.5,2.84 (2.3 to 3.37),2.84,2.3 to 3.37,2.3,3.37,(2.3 to 3.37)
Female,Urothelial Tract,III,60-64,2,positive,rmst,37.5,2.53 (2.13 to 3.31),2.53,2.13 to 3.31,2.13,3.31,(2.13 to 3.31)
Female,Urothelial Tract,III,65-69,1,negative,rmst,32.5,2.2 (2.1 to 2.91),2.2,2.1 to 2.91,2.1,2.91,(2.1 to 2.91)
Female,Urothelial Tract,III,65-69,2,negative,rmst,32.5,2.16 (1.91 to 2.28),2.16,1.91 to 2.28,1.91,2.28,(1.91 to 2.28)
Female,Urothelial Tract,III,65-69,2,positive,rmst,32.5,2.18 (2.06 to 2.36),2.18,2.06 to 2.36,2.06,2.36,(2.06 to 2.36)
Female,Urothelial Tract,III,70-74,1,negative,rmst,27.5,1.98 (1.91 to 2.16),1.98,1.91 to 2.16,1.91,2.16,(1.91 to 2.16)
Female,Urothelial Tract,III,70-74,2,negative,rmst,27.5,2.06 (1.92 to 2.17),2.06,1.92 to 2.17,1.92,2.17,(1.92 to 2.17)
Female,Urothelial Tract,III,70-74,2,positive,rmst,27.5,2.06 (1.64 to 3.72),2.06,1.64 to 3.72,1.64,3.72,(1.64 to 3.72)
Female,Urothelial Tract,III,75-79,1,negative,rmst,22.5,2.2 (1.84 to 2.27),2.2,1.84 to 2.27,1.84,2.27,(1.84 to 2.27)
Female,Urothelial Tract,III,75-79,2,negative,rmst,22.5,2.1 (1.67 to 2.33),2.1,1.67 to 2.33,1.67,2.33,(1.67 to 2.33)
Female,Urothelial Tract,III,75-79,2,positive,rmst,22.5,1.92 (1.82 to 2.03),1.92,1.82 to 2.03,1.82,2.03,(1.82 to 2.03)
Female,Urothelial Tract,IV,50-54,1,negative,rmst,47.5,0.97 (0.44 to 1.6),0.97,0.44 to 1.6,0.44,1.6,(0.44 to 1.6)
Female,Urothelial Tract,IV,50-54,2,negative,rmst,47.5,1.4 (1.35 to 2.39),1.4,1.35 to 2.39,1.35,2.39,(1.35 to 2.39)
Female,Urothelial Tract,IV,50-54,2,positive,rmst,47.5,1.13 (0.83 to 1.74),1.13,0.83 to 1.74,0.83,1.74,(0.83 to 1.74)
Female,Urothelial Tract,IV,55-59,1,negative,rmst,42.5,1.57 (1.1 to 1.61),1.57,1.1 to 1.61,1.1,1.61,(1.1 to 1.61)
Female,Urothelial Tract,IV,55-59,2,negative,rmst,42.5,1.38 (1.18 to 1.81),1.38,1.18 to 1.81,1.18,1.81,(1.18 to 1.81)
Female,Urothelial Tract,IV,55-59,2,positive,rmst,42.5,1.26 (0.89 to 1.43),1.26,0.89 to 1.43,0.89,1.43,(0.89 to 1.43)
Female,Urothelial Tract,IV,60-64,1,negative,rmst,37.5,0.92 (0.84 to 1.4),0.92,0.84 to 1.4,0.84,1.4,(0.84 to 1.4)
Female,Urothelial Tract,IV,60-64,2,negative,rmst,37.5,1.11 (0.91 to 1.45),1.11,0.91 to 1.45,0.91,1.45,(0.91 to 1.45)
Female,Urothelial Tract,IV,60-64,2,positive,rmst,37.5,1.1 (1 to 1.47),1.1,1 to 1.47,1,1.47,(1 to 1.47)
Female,Urothelial Tract,IV,65-69,1,negative,rmst,32.5,1.03 (1.01 to 1.2),1.03,1.01 to 1.2,1.01,1.2,(1.01 to 1.2)
Female,Urothelial Tract,IV,65-69,2,negative,rmst,32.5,1.2 (1.04 to 1.29),1.2,1.04 to 1.29,1.04,1.29,(1.04 to 1.29)
Female,Urothelial Tract,IV,65-69,2,positive,rmst,32.5,1.22 (1.09 to 2.26),1.22,1.09 to 2.26,1.09,2.26,(1.09 to 2.26)
Female,Urothelial Tract,IV,70-74,1,negative,rmst,27.5,0.98 (0.83 to 1.06),0.98,0.83 to 1.06,0.83,1.06,(0.83 to 1.06)
Female,Urothelial Tract,IV,70-74,2,negative,rmst,27.5,0.89 (0.79 to 1.01),0.89,0.79 to 1.01,0.79,1.01,(0.79 to 1.01)
Female,Urothelial Tract,IV,70-74,2,positive,rmst,27.5,0.98 (0.87 to 1.24),0.98,0.87 to 1.24,0.87,1.24,(0.87 to 1.24)
Female,Urothelial Tract,IV,75-79,1,negative,rmst,22.5,0.83 (0.76 to 1),0.83,0.76 to 1,0.76,1,(0.76 to 1)
Female,Urothelial Tract,IV,75-79,2,negative,rmst,22.5,1.08 (0.72 to 1.96),1.08,0.72 to 1.96,0.72,1.96,(0.72 to 1.96)
Female,Urothelial Tract,IV,75-79,2,positive,rmst,22.5,0.86 (0.8 to 1.16),0.86,0.8 to 1.16,0.8,1.16,(0.8 to 1.16)
Female,Urothelial Tract,Unknown/missing,50-54,1,negative,rmst,47.5,3.97 (2.67 to 12.49),3.97,2.67 to 12.49,2.67,12.49,(2.67 to 12.49)
Female,Urothelial Tract,Unknown/missing,50-54,2,negative,rmst,47.5,3.12 (2.42 to 4.26),3.12,2.42 to 4.26,2.42,4.26,(2.42 to 4.26)
Female,Urothelial Tract,Unknown/missing,50-54,2,positive,rmst,47.5,3.1 (2.53 to 8.69),3.1,2.53 to 8.69,2.53,8.69,(2.53 to 8.69)
Female,Urothelial Tract,Unknown/missing,55-59,1,negative,rmst,42.5,2.63 (2.46 to 3.31),2.63,2.46 to 3.31,2.46,3.31,(2.46 to 3.31)
Female,Urothelial Tract,Unknown/missing,55-59,2,negative,rmst,42.5,2.9 (2.62 to 3.34),2.9,2.62 to 3.34,2.62,3.34,(2.62 to 3.34)
Female,Urothelial Tract,Unknown/missing,55-59,2,positive,rmst,42.5,3 (2.46 to 3.77),3,2.46 to 3.77,2.46,3.77,(2.46 to 3.77)
Female,Urothelial Tract,Unknown/missing,60-64,1,negative,rmst,37.5,4.17 (2.76 to 7.13),4.17,2.76 to 7.13,2.76,7.13,(2.76 to 7.13)
Female,Urothelial Tract,Unknown/missing,60-64,2,negative,rmst,37.5,4.1 (2.33 to 8),4.1,2.33 to 8,2.33,8,(2.33 to 8)
Female,Urothelial Tract,Unknown/missing,60-64,2,positive,rmst,37.5,5.53 (3.35 to 8.05),5.53,3.35 to 8.05,3.35,8.05,(3.35 to 8.05)
Female,Urothelial Tract,Unknown/missing,65-69,1,negative,rmst,32.5,2.6 (2.29 to 4.03),2.6,2.29 to 4.03,2.29,4.03,(2.29 to 4.03)
Female,Urothelial Tract,Unknown/missing,65-69,2,negative,rmst,32.5,2.19 (1.53 to 2.32),2.19,1.53 to 2.32,1.53,2.32,(1.53 to 2.32)
Female,Urothelial Tract,Unknown/missing,65-69,2,positive,rmst,32.5,2.45 (1.25 to 2.53),2.45,1.25 to 2.53,1.25,2.53,(1.25 to 2.53)
Female,Urothelial Tract,Unknown/missing,70-74,1,negative,rmst,27.5,2.32 (2.29 to 2.83),2.32,2.29 to 2.83,2.29,2.83,(2.29 to 2.83)
Female,Urothelial Tract,Unknown/missing,70-74,2,negative,rmst,27.5,2.46 (2.15 to 2.75),2.46,2.15 to 2.75,2.15,2.75,(2.15 to 2.75)
Female,Urothelial Tract,Unknown/missing,70-74,2,positive,rmst,27.5,2.41 (2.26 to 3.04),2.41,2.26 to 3.04,2.26,3.04,(2.26 to 3.04)
Female,Urothelial Tract,Unknown/missing,75-79,1,negative,rmst,22.5,2.05 (2.02 to 2.16),2.05,2.02 to 2.16,2.02,2.16,(2.02 to 2.16)
Female,Urothelial Tract,Unknown/missing,75-79,2,negative,rmst,22.5,1.98 (1.8 to 2.83),1.98,1.8 to 2.83,1.8,2.83,(1.8 to 2.83)
Female,Urothelial Tract,Unknown/missing,75-79,2,positive,rmst,22.5,2.21 (1.84 to 2.75),2.21,1.84 to 2.75,1.84,2.75,(1.84 to 2.75)
Male,Urothelial Tract,I,50-54,1,negative,rmst,47.5,4.62 (3.91 to 9.09),4.62,3.91 to 9.09,3.91,9.09,(3.91 to 9.09)
Male,Urothelial Tract,I,50-54,2,negative,rmst,47.5,2.96 (2.34 to 5.66),2.96,2.34 to 5.66,2.34,5.66,(2.34 to 5.66)
Male,Urothelial Tract,I,50-54,2,positive,rmst,47.5,3.23 (2.81 to 5.61),3.23,2.81 to 5.61,2.81,5.61,(2.81 to 5.61)
Male,Urothelial Tract,I,55-59,1,negative,rmst,42.5,1.95 (1.39 to 2.76),1.95,1.39 to 2.76,1.39,2.76,(1.39 to 2.76)
Male,Urothelial Tract,I,55-59,2,negative,rmst,42.5,2.36 (2.1 to 2.69),2.36,2.1 to 2.69,2.1,2.69,(2.1 to 2.69)
Male,Urothelial Tract,I,55-59,2,positive,rmst,42.5,2.77 (1.99 to 3.03),2.77,1.99 to 3.03,1.99,3.03,(1.99 to 3.03)
Male,Urothelial Tract,I,60-64,1,negative,rmst,37.5,2.9 (2.68 to 3.72),2.9,2.68 to 3.72,2.68,3.72,(2.68 to 3.72)
Male,Urothelial Tract,I,60-64,2,negative,rmst,37.5,2.94 (2.84 to 3.65),2.94,2.84 to 3.65,2.84,3.65,(2.84 to 3.65)
Male,Urothelial Tract,I,60-64,2,positive,rmst,37.5,3.05 (2.81 to 3.11),3.05,2.81 to 3.11,2.81,3.11,(2.81 to 3.11)
Male,Urothelial Tract,I,65-69,1,negative,rmst,32.5,2.6 (2.22 to 2.63),2.6,2.22 to 2.63,2.22,2.63,(2.22 to 2.63)
Male,Urothelial Tract,I,65-69,2,negative,rmst,32.5,2.54 (1.97 to 2.73),2.54,1.97 to 2.73,1.97,2.73,(1.97 to 2.73)
Male,Urothelial Tract,I,65-69,2,positive,rmst,32.5,2.4 (1.72 to 2.56),2.4,1.72 to 2.56,1.72,2.56,(1.72 to 2.56)
Male,Urothelial Tract,I,70-74,1,negative,rmst,27.5,2.87 (2.61 to 3.25),2.87,2.61 to 3.25,2.61,3.25,(2.61 to 3.25)
Male,Urothelial Tract,I,70-74,2,negative,rmst,27.5,2.68 (2.28 to 2.78),2.68,2.28 to 2.78,2.28,2.78,(2.28 to 2.78)
Male,Urothelial Tract,I,70-74,2,positive,rmst,27.5,2.54 (2.21 to 2.81),2.54,2.21 to 2.81,2.21,2.81,(2.21 to 2.81)
Male,Urothelial Tract,I,75-79,1,negative,rmst,22.5,2.41 (2.21 to 2.62),2.41,2.21 to 2.62,2.21,2.62,(2.21 to 2.62)
Male,Urothelial Tract,I,75-79,2,negative,rmst,22.5,2.31 (2.18 to 2.59),2.31,2.18 to 2.59,2.18,2.59,(2.18 to 2.59)
Male,Urothelial Tract,I,75-79,2,positive,rmst,22.5,2.39 (1.9 to 2.58),2.39,1.9 to 2.58,1.9,2.58,(1.9 to 2.58)
Male,Urothelial Tract,II,50-54,1,negative,rmst,47.5,6.14 (3.17 to 9.33),6.14,3.17 to 9.33,3.17,9.33,(3.17 to 9.33)
Male,Urothelial Tract,II,50-54,2,negative,rmst,47.5,5.21 (3.33 to 6.93),5.21,3.33 to 6.93,3.33,6.93,(3.33 to 6.93)
Male,Urothelial Tract,II,50-54,2,positive,rmst,47.5,3.77 (2.52 to 4.24),3.77,2.52 to 4.24,2.52,4.24,(2.52 to 4.24)
Male,Urothelial Tract,II,55-59,1,negative,rmst,42.5,2.52 (1.95 to 3.49),2.52,1.95 to 3.49,1.95,3.49,(1.95 to 3.49)
Male,Urothelial Tract,II,55-59,2,negative,rmst,42.5,2.66 (1.49 to 2.83),2.66,1.49 to 2.83,1.49,2.83,(1.49 to 2.83)
Male,Urothelial Tract,II,55-59,2,positive,rmst,42.5,2.65 (1.88 to 2.7),2.65,1.88 to 2.7,1.88,2.7,(1.88 to 2.7)
Male,Urothelial Tract,II,60-64,1,negative,rmst,37.5,2.77 (2.23 to 3.3),2.77,2.23 to 3.3,2.23,3.3,(2.23 to 3.3)
Male,Urothelial Tract,II,60-64,2,negative,rmst,37.5,3.34 (2.73 to 4.97),3.34,2.73 to 4.97,2.73,4.97,(2.73 to 4.97)
Male,Urothelial Tract,II,60-64,2,positive,rmst,37.5,2.98 (2.66 to 3.98),2.98,2.66 to 3.98,2.66,3.98,(2.66 to 3.98)
Male,Urothelial Tract,II,65-69,1,negative,rmst,32.5,3.19 (2.83 to 3.75),3.19,2.83 to 3.75,2.83,3.75,(2.83 to 3.75)
Male,Urothelial Tract,II,65-69,2,negative,rmst,32.5,3.4 (3.07 to 4.12),3.4,3.07 to 4.12,3.07,4.12,(3.07 to 4.12)
Male,Urothelial Tract,II,65-69,2,positive,rmst,32.5,2.7 (2.48 to 3.56),2.7,2.48 to 3.56,2.48,3.56,(2.48 to 3.56)
Male,Urothelial Tract,II,70-74,1,negative,rmst,27.5,2.96 (2.43 to 3.28),2.96,2.43 to 3.28,2.43,3.28,(2.43 to 3.28)
Male,Urothelial Tract,II,70-74,2,negative,rmst,27.5,2.9 (2.31 to 3.46),2.9,2.31 to 3.46,2.31,3.46,(2.31 to 3.46)
Male,Urothelial Tract,II,70-74,2,positive,rmst,27.5,3.37 (2.89 to 3.84),3.37,2.89 to 3.84,2.89,3.84,(2.89 to 3.84)
Male,Urothelial Tract,II,75-79,1,negative,rmst,22.5,2.13 (1.99 to 2.22),2.13,1.99 to 2.22,1.99,2.22,(1.99 to 2.22)
Male,Urothelial Tract,II,75-79,2,negative,rmst,22.5,2.38 (1.98 to 2.64),2.38,1.98 to 2.64,1.98,2.64,(1.98 to 2.64)
Male,Urothelial Tract,II,75-79,2,positive,rmst,22.5,2.3 (1.88 to 2.35),2.3,1.88 to 2.35,1.88,2.35,(1.88 to 2.35)
Male,Urothelial Tract,III,50-54,1,negative,rmst,47.5,1.67 (1.22 to 1.9),1.67,1.22 to 1.9,1.22,1.9,(1.22 to 1.9)
Male,Urothelial Tract,III,50-54,2,negative,rmst,47.5,1.64 (1.57 to 2.04),1.64,1.57 to 2.04,1.57,2.04,(1.57 to 2.04)
Male,Urothelial Tract,III,50-54,2,positive,rmst,47.5,2.02 (1.3 to 3.27),2.02,1.3 to 3.27,1.3,3.27,(1.3 to 3.27)
Male,Urothelial Tract,III,55-59,1,negative,rmst,42.5,2.47 (2.19 to 3.08),2.47,2.19 to 3.08,2.19,3.08,(2.19 to 3.08)
Male,Urothelial Tract,III,55-59,2,negative,rmst,42.5,2.69 (2 to 2.87),2.69,2 to 2.87,2,2.87,(2 to 2.87)
Male,Urothelial Tract,III,55-59,2,positive,rmst,42.5,2.56 (2.09 to 3.27),2.56,2.09 to 3.27,2.09,3.27,(2.09 to 3.27)
Male,Urothelial Tract,III,60-64,1,negative,rmst,37.5,2.62 (2.29 to 3.34),2.62,2.29 to 3.34,2.29,3.34,(2.29 to 3.34)
Male,Urothelial Tract,III,60-64,2,negative,rmst,37.5,2.84 (2.6 to 4.24),2.84,2.6 to 4.24,2.6,4.24,(2.6 to 4.24)
Male,Urothelial Tract,III,60-64,2,positive,rmst,37.5,2.94 (2.82 to 4.43),2.94,2.82 to 4.43,2.82,4.43,(2.82 to 4.43)
Male,Urothelial Tract,III,65-69,1,negative,rmst,32.5,2.09 (1.49 to 2.63),2.09,1.49 to 2.63,1.49,2.63,(1.49 to 2.63)
Male,Urothelial Tract,III,65-69,2,negative,rmst,32.5,2.34 (1.49 to 2.58),2.34,1.49 to 2.58,1.49,2.58,(1.49 to 2.58)
Male,Urothelial Tract,III,65-69,2,positive,rmst,32.5,2.2 (2.1 to 2.52),2.2,2.1 to 2.52,2.1,2.52,(2.1 to 2.52)
Male,Urothelial Tract,III,70-74,1,negative,rmst,27.5,2.05 (1.5 to 2.42),2.05,1.5 to 2.42,1.5,2.42,(1.5 to 2.42)
Male,Urothelial Tract,III,70-74,2,negative,rmst,27.5,2.03 (1.85 to 2.22),2.03,1.85 to 2.22,1.85,2.22,(1.85 to 2.22)
Male,Urothelial Tract,III,70-74,2,positive,rmst,27.5,2.25 (1.55 to 2.45),2.25,1.55 to 2.45,1.55,2.45,(1.55 to 2.45)
Male,Urothelial Tract,III,75-79,1,negative,rmst,22.5,1.96 (1.79 to 2.14),1.96,1.79 to 2.14,1.79,2.14,(1.79 to 2.14)
Male,Urothelial Tract,III,75-79,2,negative,rmst,22.5,2.01 (1.86 to 2.17),2.01,1.86 to 2.17,1.86,2.17,(1.86 to 2.17)
Male,Urothelial Tract,III,75-79,2,positive,rmst,22.5,2.14 (1.79 to 2.18),2.14,1.79 to 2.18,1.79,2.18,(1.79 to 2.18)
Male,Urothelial Tract,IV,50-54,1,negative,rmst,47.5,1.03 (0.98 to 1.79),1.03,0.98 to 1.79,0.98,1.79,(0.98 to 1.79)
Male,Urothelial Tract,IV,50-54,2,negative,rmst,47.5,1.2 (0.9 to 1.9),1.2,0.9 to 1.9,0.9,1.9,(0.9 to 1.9)
Male,Urothelial Tract,IV,50-54,2,positive,rmst,47.5,1.21 (0.84 to 1.23),1.21,0.84 to 1.23,0.84,1.23,(0.84 to 1.23)
Male,Urothelial Tract,IV,55-59,1,negative,rmst,42.5,1.34 (0.72 to 1.64),1.34,0.72 to 1.64,0.72,1.64,(0.72 to 1.64)
Male,Urothelial Tract,IV,55-59,2,negative,rmst,42.5,1.34 (1.15 to 2.18),1.34,1.15 to 2.18,1.15,2.18,(1.15 to 2.18)
Male,Urothelial Tract,IV,55-59,2,positive,rmst,42.5,1.28 (1.02 to 1.98),1.28,1.02 to 1.98,1.02,1.98,(1.02 to 1.98)
Male,Urothelial Tract,IV,60-64,1,negative,rmst,37.5,0.93 (0.83 to 1.03),0.93,0.83 to 1.03,0.83,1.03,(0.83 to 1.03)
Male,Urothelial Tract,IV,60-64,2,negative,rmst,37.5,0.97 (0.77 to 1.46),0.97,0.77 to 1.46,0.77,1.46,(0.77 to 1.46)
Male,Urothelial Tract,IV,60-64,2,positive,rmst,37.5,1.74 (1 to 1.97),1.74,1 to 1.97,1,1.97,(1 to 1.97)
Male,Urothelial Tract,IV,65-69,1,negative,rmst,32.5,1.15 (1.02 to 1.33),1.15,1.02 to 1.33,1.02,1.33,(1.02 to 1.33)
Male,Urothelial Tract,IV,65-69,2,negative,rmst,32.5,1.4 (1.06 to 1.6),1.4,1.06 to 1.6,1.06,1.6,(1.06 to 1.6)
Male,Urothelial Tract,IV,65-69,2,positive,rmst,32.5,1.27 (0.91 to 2.15),1.27,0.91 to 2.15,0.91,2.15,(0.91 to 2.15)
Male,Urothelial Tract,IV,70-74,1,negative,rmst,27.5,0.93 (0.79 to 1.07),0.93,0.79 to 1.07,0.79,1.07,(0.79 to 1.07)
Male,Urothelial Tract,IV,70-74,2,negative,rmst,27.5,0.97 (0.71 to 1.13),0.97,0.71 to 1.13,0.71,1.13,(0.71 to 1.13)
Male,Urothelial Tract,IV,70-74,2,positive,rmst,27.5,0.96 (0.86 to 1.01),0.96,0.86 to 1.01,0.86,1.01,(0.86 to 1.01)
Male,Urothelial Tract,IV,75-79,1,negative,rmst,22.5,0.95 (0.84 to 1.16),0.95,0.84 to 1.16,0.84,1.16,(0.84 to 1.16)
Male,Urothelial Tract,IV,75-79,2,negative,rmst,22.5,1.1 (0.87 to 2.84),1.1,0.87 to 2.84,0.87,2.84,(0.87 to 2.84)
Male,Urothelial Tract,IV,75-79,2,positive,rmst,22.5,0.79 (0.71 to 0.96),0.79,0.71 to 0.96,0.71,0.96,(0.71 to 0.96)
Male,Urothelial Tract,Unknown/missing,50-54,1,negative,rmst,47.5,4.58 (3.93 to 6.92),4.58,3.93 to 6.92,3.93,6.92,(3.93 to 6.92)
Male,Urothelial Tract,Unknown/missing,50-54,2,negative,rmst,47.5,2.72 (2.09 to 3.42),2.72,2.09 to 3.42,2.09,3.42,(2.09 to 3.42)
Male,Urothelial Tract,Unknown/missing,50-54,2,positive,rmst,47.5,3.51 (2.93 to 5.56),3.51,2.93 to 5.56,2.93,5.56,(2.93 to 5.56)
Male,Urothelial Tract,Unknown/missing,55-59,1,negative,rmst,42.5,2.76 (2.26 to 3.09),2.76,2.26 to 3.09,2.26,3.09,(2.26 to 3.09)
Male,Urothelial Tract,Unknown/missing,55-59,2,negative,rmst,42.5,2.56 (2.13 to 3.12),2.56,2.13 to 3.12,2.13,3.12,(2.13 to 3.12)
Male,Urothelial Tract,Unknown/missing,55-59,2,positive,rmst,42.5,2.82 (2.72 to 4.38),2.82,2.72 to 4.38,2.72,4.38,(2.72 to 4.38)
Male,Urothelial Tract,Unknown/missing,60-64,1,negative,rmst,37.5,6.62 (4.1 to 7.35),6.62,4.1 to 7.35,4.1,7.35,(4.1 to 7.35)
Male,Urothelial Tract,Unknown/missing,60-64,2,negative,rmst,37.5,3.8 (3.17 to 4.63),3.8,3.17 to 4.63,3.17,4.63,(3.17 to 4.63)
Male,Urothelial Tract,Unknown/missing,60-64,2,positive,rmst,37.5,4.27 (3.31 to 4.36),4.27,3.31 to 4.36,3.31,4.36,(3.31 to 4.36)
