Sex,NCRAS_Draw,Stage,Age,haz_ratio,cfDNA_status,variable,t,median_CrI,median,CrI_temp,2.5%,97.5%,CrI
Female,Esophagus,I,70-74,1,negative,rmst,27.5,2.09 (1.23 to 2.2),2.09,1.23 to 2.2,1.23,2.2,(1.23 to 2.2)
Female,Esophagus,I,70-74,2,negative,rmst,27.5,2 (1.62 to 2.2),2,1.62 to 2.2,1.62,2.2,(1.62 to 2.2)
Female,Esophagus,I,70-74,2,positive,rmst,27.5,1.99 (1.76 to 2.09),1.99,1.76 to 2.09,1.76,2.09,(1.76 to 2.09)
Female,Esophagus,I,75-79,1,negative,rmst,22.5,2.1 (2.04 to 2.16),2.1,2.04 to 2.16,2.04,2.16,(2.04 to 2.16)
Female,Esophagus,I,75-79,2,negative,rmst,22.5,2.09 (2.05 to 2.2),2.09,2.05 to 2.2,2.05,2.2,(2.05 to 2.2)
Female,Esophagus,I,75-79,2,positive,rmst,22.5,2.08 (1.58 to 2.38),2.08,1.58 to 2.38,1.58,2.38,(1.58 to 2.38)
Female,Esophagus,II,50-54,1,negative,rmst,47.5,2.11 (1.98 to 2.28),2.11,1.98 to 2.28,1.98,2.28,(1.98 to 2.28)
Female,Esophagus,II,50-54,2,negative,rmst,47.5,2.26 (2.06 to 2.51),2.26,2.06 to 2.51,2.06,2.51,(2.06 to 2.51)
Female,Esophagus,II,50-54,2,positive,rmst,47.5,2.14 (1.92 to 2.3),2.14,1.92 to 2.3,1.92,2.3,(1.92 to 2.3)
Female,Esophagus,II,55-59,1,negative,rmst,42.5,2.12 (2.05 to 2.14),2.12,2.05 to 2.14,2.05,2.14,(2.05 to 2.14)
Female,Esophagus,II,55-59,2,negative,rmst,42.5,1.99 (1.7 to 2.16),1.99,1.7 to 2.16,1.7,2.16,(1.7 to 2.16)
Female,Esophagus,II,55-59,2,positive,rmst,42.5,1.96 (1.42 to 2.18),1.96,1.42 to 2.18,1.42,2.18,(1.42 to 2.18)
Female,Esophagus,II,60-64,1,negative,rmst,37.5,2.03 (1.41 to 2.21),2.03,1.41 to 2.21,1.41,2.21,(1.41 to 2.21)
Female,Esophagus,II,60-64,2,negative,rmst,37.5,2.05 (1.68 to 2.2),2.05,1.68 to 2.2,1.68,2.2,(1.68 to 2.2)
Female,Esophagus,II,60-64,2,positive,rmst,37.5,2.17 (2.01 to 2.25),2.17,2.01 to 2.25,2.01,2.25,(2.01 to 2.25)
Female,Esophagus,II,65-69,1,negative,rmst,32.5,1.73 (1.15 to 1.98),1.73,1.15 to 1.98,1.15,1.98,(1.15 to 1.98)
Female,Esophagus,II,65-69,2,negative,rmst,32.5,1.93 (1.88 to 2.04),1.93,1.88 to 2.04,1.88,2.04,(1.88 to 2.04)
Female,Esophagus,II,65-69,2,positive,rmst,32.5,1.89 (1.79 to 2.08),1.89,1.79 to 2.08,1.79,2.08,(1.79 to 2.08)
Female,Esophagus,II,70-74,1,negative,rmst,27.5,1.73 (1.45 to 1.77),1.73,1.45 to 1.77,1.45,1.77,(1.45 to 1.77)
Female,Esophagus,II,70-74,2,negative,rmst,27.5,1.74 (1.66 to 1.76),1.74,1.66 to 1.76,1.66,1.76,(1.66 to 1.76)
Female,Esophagus,II,70-74,2,positive,rmst,27.5,1.72 (1.48 to 1.8),1.72,1.48 to 1.8,1.48,1.8,(1.48 to 1.8)
Female,Esophagus,II,75-79,1,negative,rmst,22.5,1.53 (1.48 to 1.56),1.53,1.48 to 1.56,1.48,1.56,(1.48 to 1.56)
Female,Esophagus,II,75-79,2,negative,rmst,22.5,1.52 (1.22 to 1.64),1.52,1.22 to 1.64,1.22,1.64,(1.22 to 1.64)
Female,Esophagus,II,75-79,2,positive,rmst,22.5,1.52 (1.46 to 1.55),1.52,1.46 to 1.55,1.46,1.55,(1.46 to 1.55)
Female,Esophagus,III,50-54,1,negative,rmst,47.5,1.78 (1.66 to 1.83),1.78,1.66 to 1.83,1.66,1.83,(1.66 to 1.83)
Female,Esophagus,III,50-54,2,negative,rmst,47.5,1.72 (1.53 to 1.89),1.72,1.53 to 1.89,1.53,1.89,(1.53 to 1.89)
Female,Esophagus,III,50-54,2,positive,rmst,47.5,1.7 (1.58 to 1.73),1.7,1.58 to 1.73,1.58,1.73,(1.58 to 1.73)
Female,Esophagus,III,55-59,1,negative,rmst,42.5,1.54 (1.51 to 1.6),1.54,1.51 to 1.6,1.51,1.6,(1.51 to 1.6)
Female,Esophagus,III,55-59,2,negative,rmst,42.5,1.54 (0.99 to 1.65),1.54,0.99 to 1.65,0.99,1.65,(0.99 to 1.65)
Female,Esophagus,III,55-59,2,positive,rmst,42.5,1.56 (1.5 to 1.64),1.56,1.5 to 1.64,1.5,1.64,(1.5 to 1.64)
Female,Esophagus,III,60-64,1,negative,rmst,37.5,1.56 (1.54 to 1.58),1.56,1.54 to 1.58,1.54,1.58,(1.54 to 1.58)
Female,Esophagus,III,60-64,2,negative,rmst,37.5,1.59 (1.49 to 1.62),1.59,1.49 to 1.62,1.49,1.62,(1.49 to 1.62)
Female,Esophagus,III,60-64,2,positive,rmst,37.5,1.59 (1.54 to 1.94),1.59,1.54 to 1.94,1.54,1.94,(1.54 to 1.94)
Female,Esophagus,III,65-69,1,negative,rmst,32.5,1.46 (0.7 to 1.5),1.46,0.7 to 1.5,0.7,1.5,(0.7 to 1.5)
Female,Esophagus,III,65-69,2,negative,rmst,32.5,1.5 (1.19 to 1.53),1.5,1.19 to 1.53,1.19,1.53,(1.19 to 1.53)
Female,Esophagus,III,65-69,2,positive,rmst,32.5,1.5 (1.45 to 1.51),1.5,1.45 to 1.51,1.45,1.51,(1.45 to 1.51)
Female,Esophagus,III,70-74,1,negative,rmst,27.5,1.38 (1.29 to 1.39),1.38,1.29 to 1.39,1.29,1.39,(1.29 to 1.39)
Female,Esophagus,III,70-74,2,negative,rmst,27.5,1.46 (1.36 to 1.48),1.46,1.36 to 1.48,1.36,1.48,(1.36 to 1.48)
Female,Esophagus,III,70-74,2,positive,rmst,27.5,1.38 (1.35 to 1.4),1.38,1.35 to 1.4,1.35,1.4,(1.35 to 1.4)
Female,Esophagus,III,75-79,1,negative,rmst,22.5,1.16 (1.12 to 1.31),1.16,1.12 to 1.31,1.12,1.31,(1.12 to 1.31)
Female,Esophagus,III,75-79,2,negative,rmst,22.5,1.2 (1.16 to 1.23),1.2,1.16 to 1.23,1.16,1.23,(1.16 to 1.23)
Female,Esophagus,III,75-79,2,positive,rmst,22.5,1.24 (1.19 to 1.3),1.24,1.19 to 1.3,1.19,1.3,(1.19 to 1.3)
Female,Esophagus,IV,50-54,1,negative,rmst,47.5,0.7 (0.69 to 0.73),0.7,0.69 to 0.73,0.69,0.73,(0.69 to 0.73)
Female,Esophagus,IV,50-54,2,negative,rmst,47.5,0.71 (0.68 to 0.86),0.71,0.68 to 0.86,0.68,0.86,(0.68 to 0.86)
Female,Esophagus,IV,50-54,2,positive,rmst,47.5,0.77 (0.67 to 1.05),0.77,0.67 to 1.05,0.67,1.05,(0.67 to 1.05)
Female,Esophagus,IV,55-59,1,negative,rmst,42.5,0.7 (0.7 to 0.78),0.7,0.7 to 0.78,0.7,0.78,(0.7 to 0.78)
Female,Esophagus,IV,55-59,2,negative,rmst,42.5,0.73 (0.71 to 0.91),0.73,0.71 to 0.91,0.71,0.91,(0.71 to 0.91)
Female,Esophagus,IV,55-59,2,positive,rmst,42.5,0.7 (0.66 to 0.74),0.7,0.66 to 0.74,0.66,0.74,(0.66 to 0.74)
Female,Esophagus,IV,60-64,1,negative,rmst,37.5,0.72 (0.71 to 1.09),0.72,0.71 to 1.09,0.71,1.09,(0.71 to 1.09)
Female,Esophagus,IV,60-64,2,negative,rmst,37.5,0.74 (0.68 to 0.95),0.74,0.68 to 0.95,0.68,0.95,(0.68 to 0.95)
Female,Esophagus,IV,60-64,2,positive,rmst,37.5,0.76 (0.7 to 0.89),0.76,0.7 to 0.89,0.7,0.89,(0.7 to 0.89)
Female,Esophagus,IV,65-69,1,negative,rmst,32.5,0.7 (0.66 to 0.8),0.7,0.66 to 0.8,0.66,0.8,(0.66 to 0.8)
Female,Esophagus,IV,65-69,2,negative,rmst,32.5,0.7 (0.66 to 1.47),0.7,0.66 to 1.47,0.66,1.47,(0.66 to 1.47)
Female,Esophagus,IV,65-69,2,positive,rmst,32.5,0.67 (0.65 to 0.77),0.67,0.65 to 0.77,0.65,0.77,(0.65 to 0.77)
Female,Esophagus,IV,70-74,1,negative,rmst,27.5,0.61 (0.58 to 1.17),0.61,0.58 to 1.17,0.58,1.17,(0.58 to 1.17)
Female,Esophagus,IV,70-74,2,negative,rmst,27.5,0.61 (0.56 to 0.65),0.61,0.56 to 0.65,0.56,0.65,(0.56 to 0.65)
Female,Esophagus,IV,70-74,2,positive,rmst,27.5,0.65 (0.59 to 0.77),0.65,0.59 to 0.77,0.59,0.77,(0.59 to 0.77)
Female,Esophagus,IV,75-79,1,negative,rmst,22.5,0.53 (0.5 to 0.55),0.53,0.5 to 0.55,0.5,0.55,(0.5 to 0.55)
Female,Esophagus,IV,75-79,2,negative,rmst,22.5,0.53 (0.49 to 0.58),0.53,0.49 to 0.58,0.49,0.58,(0.49 to 0.58)
Female,Esophagus,IV,75-79,2,positive,rmst,22.5,0.61 (0.53 to 1.49),0.61,0.53 to 1.49,0.53,1.49,(0.53 to 1.49)
Female,Esophagus,Unknown/missing,50-54,1,negative,rmst,47.5,2.34 (1.83 to 2.78),2.34,1.83 to 2.78,1.83,2.78,(1.83 to 2.78)
Female,Esophagus,Unknown/missing,50-54,2,negative,rmst,47.5,1.87 (1.59 to 4.82),1.87,1.59 to 4.82,1.59,4.82,(1.59 to 4.82)
Female,Esophagus,Unknown/missing,50-54,2,positive,rmst,47.5,1.94 (1.79 to 3.81),1.94,1.79 to 3.81,1.79,3.81,(1.79 to 3.81)
Female,Esophagus,Unknown/missing,55-59,1,negative,rmst,42.5,1.65 (1.4 to 2.2),1.65,1.4 to 2.2,1.4,2.2,(1.4 to 2.2)
Female,Esophagus,Unknown/missing,55-59,2,negative,rmst,42.5,1.72 (1.48 to 1.88),1.72,1.48 to 1.88,1.48,1.88,(1.48 to 1.88)
Female,Esophagus,Unknown/missing,55-59,2,positive,rmst,42.5,1.58 (1.47 to 1.78),1.58,1.47 to 1.78,1.47,1.78,(1.47 to 1.78)
Female,Esophagus,Unknown/missing,60-64,1,negative,rmst,37.5,1.62 (1.47 to 1.72),1.62,1.47 to 1.72,1.47,1.72,(1.47 to 1.72)
Female,Esophagus,Unknown/missing,60-64,2,negative,rmst,37.5,1.78 (1.54 to 1.85),1.78,1.54 to 1.85,1.54,1.85,(1.54 to 1.85)
Female,Esophagus,Unknown/missing,60-64,2,positive,rmst,37.5,1.57 (1.45 to 1.66),1.57,1.45 to 1.66,1.45,1.66,(1.45 to 1.66)
Female,Esophagus,Unknown/missing,65-69,1,negative,rmst,32.5,1.36 (1.29 to 1.37),1.36,1.29 to 1.37,1.29,1.37,(1.29 to 1.37)
Female,Esophagus,Unknown/missing,65-69,2,negative,rmst,32.5,1.35 (1.27 to 1.92),1.35,1.27 to 1.92,1.27,1.92,(1.27 to 1.92)
Female,Esophagus,Unknown/missing,65-69,2,positive,rmst,32.5,1.34 (1.31 to 1.38),1.34,1.31 to 1.38,1.31,1.38,(1.31 to 1.38)
Female,Esophagus,Unknown/missing,70-74,1,negative,rmst,27.5,1.32 (1.22 to 1.65),1.32,1.22 to 1.65,1.22,1.65,(1.22 to 1.65)
Female,Esophagus,Unknown/missing,70-74,2,negative,rmst,27.5,1.38 (1.24 to 1.43),1.38,1.24 to 1.43,1.24,1.43,(1.24 to 1.43)
Female,Esophagus,Unknown/missing,70-74,2,positive,rmst,27.5,1.31 (1.26 to 1.47),1.31,1.26 to 1.47,1.26,1.47,(1.26 to 1.47)
Female,Esophagus,Unknown/missing,75-79,1,negative,rmst,22.5,1.19 (1.16 to 1.25),1.19,1.16 to 1.25,1.16,1.25,(1.16 to 1.25)
Female,Esophagus,Unknown/missing,75-79,2,negative,rmst,22.5,1.07 (1.03 to 1.21),1.07,1.03 to 1.21,1.03,1.21,(1.03 to 1.21)
Female,Esophagus,Unknown/missing,75-79,2,positive,rmst,22.5,1.2 (1.03 to 1.59),1.2,1.03 to 1.59,1.03,1.59,(1.03 to 1.59)
Male,Esophagus,I,50-54,1,negative,rmst,47.5,2.29 (1.75 to 2.49),2.29,1.75 to 2.49,1.75,2.49,(1.75 to 2.49)
Male,Esophagus,I,50-54,2,negative,rmst,47.5,2.3 (1.74 to 2.62),2.3,1.74 to 2.62,1.74,2.62,(1.74 to 2.62)
Male,Esophagus,I,50-54,2,positive,rmst,47.5,2.72 (2.6 to 2.79),2.72,2.6 to 2.79,2.6,2.79,(2.6 to 2.79)
Male,Esophagus,I,55-59,1,negative,rmst,42.5,2.43 (2.21 to 2.53),2.43,2.21 to 2.53,2.21,2.53,(2.21 to 2.53)
Male,Esophagus,I,55-59,2,negative,rmst,42.5,2.44 (2.26 to 2.53),2.44,2.26 to 2.53,2.26,2.53,(2.26 to 2.53)
Male,Esophagus,I,55-59,2,positive,rmst,42.5,2.36 (1.93 to 2.61),2.36,1.93 to 2.61,1.93,2.61,(1.93 to 2.61)
Male,Esophagus,I,60-64,1,negative,rmst,37.5,2.67 (2.61 to 2.96),2.67,2.61 to 2.96,2.61,2.96,(2.61 to 2.96)
Male,Esophagus,I,60-64,2,negative,rmst,37.5,2.76 (2.56 to 2.88),2.76,2.56 to 2.88,2.56,2.88,(2.56 to 2.88)
Male,Esophagus,I,60-64,2,positive,rmst,37.5,2.75 (2.71 to 2.96),2.75,2.71 to 2.96,2.71,2.96,(2.71 to 2.96)
Male,Esophagus,I,65-69,1,negative,rmst,32.5,2.64 (2.59 to 2.82),2.64,2.59 to 2.82,2.59,2.82,(2.59 to 2.82)
Male,Esophagus,I,65-69,2,negative,rmst,32.5,2.69 (2.66 to 2.76),2.69,2.66 to 2.76,2.66,2.76,(2.66 to 2.76)
Male,Esophagus,I,65-69,2,positive,rmst,32.5,2.6 (2.46 to 2.7),2.6,2.46 to 2.7,2.46,2.7,(2.46 to 2.7)
Male,Esophagus,I,70-74,1,negative,rmst,27.5,2.02 (1.76 to 2.12),2.02,1.76 to 2.12,1.76,2.12,(1.76 to 2.12)
Male,Esophagus,I,70-74,2,negative,rmst,27.5,1.98 (1.48 to 2.12),1.98,1.48 to 2.12,1.48,2.12,(1.48 to 2.12)
Male,Esophagus,I,70-74,2,positive,rmst,27.5,2.13 (1.65 to 2.2),2.13,1.65 to 2.2,1.65,2.2,(1.65 to 2.2)
Male,Esophagus,I,75-79,1,negative,rmst,22.5,2.21 (1.98 to 2.3),2.21,1.98 to 2.3,1.98,2.3,(1.98 to 2.3)
Male,Esophagus,I,75-79,2,negative,rmst,22.5,2.07 (1.56 to 2.15),2.07,1.56 to 2.15,1.56,2.15,(1.56 to 2.15)
Male,Esophagus,I,75-79,2,positive,rmst,22.5,2.08 (1.66 to 2.16),2.08,1.66 to 2.16,1.66,2.16,(1.66 to 2.16)
Male,Esophagus,II,50-54,1,negative,rmst,47.5,2.04 (1.83 to 2.29),2.04,1.83 to 2.29,1.83,2.29,(1.83 to 2.29)
Male,Esophagus,II,50-54,2,negative,rmst,47.5,2.22 (1.87 to 2.46),2.22,1.87 to 2.46,1.87,2.46,(1.87 to 2.46)
Male,Esophagus,II,50-54,2,positive,rmst,47.5,2.09 (2.04 to 2.33),2.09,2.04 to 2.33,2.04,2.33,(2.04 to 2.33)
Male,Esophagus,II,55-59,1,negative,rmst,42.5,2.07 (1.79 to 2.15),2.07,1.79 to 2.15,1.79,2.15,(1.79 to 2.15)
Male,Esophagus,II,55-59,2,negative,rmst,42.5,2.06 (2.02 to 2.15),2.06,2.02 to 2.15,2.02,2.15,(2.02 to 2.15)
Male,Esophagus,II,55-59,2,positive,rmst,42.5,2.12 (2.07 to 2.19),2.12,2.07 to 2.19,2.07,2.19,(2.07 to 2.19)
Male,Esophagus,II,60-64,1,negative,rmst,37.5,2.1 (1.42 to 2.12),2.1,1.42 to 2.12,1.42,2.12,(1.42 to 2.12)
Male,Esophagus,II,60-64,2,negative,rmst,37.5,2.17 (1.91 to 2.26),2.17,1.91 to 2.26,1.91,2.26,(1.91 to 2.26)
Male,Esophagus,II,60-64,2,positive,rmst,37.5,2.18 (2.1 to 2.26),2.18,2.1 to 2.26,2.1,2.26,(2.1 to 2.26)
Male,Esophagus,II,65-69,1,negative,rmst,32.5,1.87 (1.75 to 1.93),1.87,1.75 to 1.93,1.75,1.93,(1.75 to 1.93)
Male,Esophagus,II,65-69,2,negative,rmst,32.5,1.94 (1.67 to 2.02),1.94,1.67 to 2.02,1.67,2.02,(1.67 to 2.02)
Male,Esophagus,II,65-69,2,positive,rmst,32.5,1.83 (1.79 to 2.01),1.83,1.79 to 2.01,1.79,2.01,(1.79 to 2.01)
Male,Esophagus,II,70-74,1,negative,rmst,27.5,1.73 (1.54 to 1.91),1.73,1.54 to 1.91,1.54,1.91,(1.54 to 1.91)
Male,Esophagus,II,70-74,2,negative,rmst,27.5,1.7 (1.67 to 1.79),1.7,1.67 to 1.79,1.67,1.79,(1.67 to 1.79)
Male,Esophagus,II,70-74,2,positive,rmst,27.5,1.75 (1.73 to 1.9),1.75,1.73 to 1.9,1.73,1.9,(1.73 to 1.9)
Male,Esophagus,II,75-79,1,negative,rmst,22.5,1.55 (1.49 to 1.57),1.55,1.49 to 1.57,1.49,1.57,(1.49 to 1.57)
Male,Esophagus,II,75-79,2,negative,rmst,22.5,1.58 (1.5 to 1.63),1.58,1.5 to 1.63,1.5,1.63,(1.5 to 1.63)
Male,Esophagus,II,75-79,2,positive,rmst,22.5,1.48 (1.05 to 1.64),1.48,1.05 to 1.64,1.05,1.64,(1.05 to 1.64)
Male,Esophagus,III,50-54,1,negative,rmst,47.5,1.64 (1.58 to 1.75),1.64,1.58 to 1.75,1.58,1.75,(1.58 to 1.75)
Male,Esophagus,III,50-54,2,negative,rmst,47.5,1.74 (1.39 to 1.85),1.74,1.39 to 1.85,1.39,1.85,(1.39 to 1.85)
Male,Esophagus,III,50-54,2,positive,rmst,47.5,1.72 (1.65 to 1.84),1.72,1.65 to 1.84,1.65,1.84,(1.65 to 1.84)
Male,Esophagus,III,55-59,1,negative,rmst,42.5,1.53 (1.45 to 1.6),1.53,1.45 to 1.6,1.45,1.6,(1.45 to 1.6)
Male,Esophagus,III,55-59,2,negative,rmst,42.5,1.6 (1.58 to 1.6),1.6,1.58 to 1.6,1.58,1.6,(1.58 to 1.6)
Male,Esophagus,III,55-59,2,positive,rmst,42.5,1.6 (1.15 to 1.7),1.6,1.15 to 1.7,1.15,1.7,(1.15 to 1.7)
Male,Esophagus,III,60-64,1,negative,rmst,37.5,1.57 (1.07 to 1.63),1.57,1.07 to 1.63,1.07,1.63,(1.07 to 1.63)
Male,Esophagus,III,60-64,2,negative,rmst,37.5,1.6 (1.26 to 1.61),1.6,1.26 to 1.61,1.26,1.61,(1.26 to 1.61)
Male,Esophagus,III,60-64,2,positive,rmst,37.5,1.57 (1.54 to 1.64),1.57,1.54 to 1.64,1.54,1.64,(1.54 to 1.64)
Male,Esophagus,III,65-69,1,negative,rmst,32.5,1.48 (1.46 to 1.55),1.48,1.46 to 1.55,1.46,1.55,(1.46 to 1.55)
Male,Esophagus,III,65-69,2,negative,rmst,32.5,1.51 (0.75 to 1.55),1.51,0.75 to 1.55,0.75,1.55,(0.75 to 1.55)
Male,Esophagus,III,65-69,2,positive,rmst,32.5,1.5 (1.49 to 1.54),1.5,1.49 to 1.54,1.49,1.54,(1.49 to 1.54)
Male,Esophagus,III,70-74,1,negative,rmst,27.5,1.36 (1.33 to 1.39),1.36,1.33 to 1.39,1.33,1.39,(1.33 to 1.39)
Male,Esophagus,III,70-74,2,negative,rmst,27.5,1.39 (1.34 to 1.43),1.39,1.34 to 1.43,1.34,1.43,(1.34 to 1.43)
Male,Esophagus,III,70-74,2,positive,rmst,27.5,1.35 (1.32 to 1.37),1.35,1.32 to 1.37,1.32,1.37,(1.32 to 1.37)
Male,Esophagus,III,75-79,1,negative,rmst,22.5,1.22 (1.18 to 1.27),1.22,1.18 to 1.27,1.18,1.27,(1.18 to 1.27)
Male,Esophagus,III,75-79,2,negative,rmst,22.5,1.23 (1.18 to 1.25),1.23,1.18 to 1.25,1.18,1.25,(1.18 to 1.25)
Male,Esophagus,III,75-79,2,positive,rmst,22.5,1.22 (1.2 to 1.25),1.22,1.2 to 1.25,1.2,1.25,(1.2 to 1.25)
Male,Esophagus,IV,50-54,1,negative,rmst,47.5,0.72 (0.63 to 0.74),0.72,0.63 to 0.74,0.63,0.74,(0.63 to 0.74)
Male,Esophagus,IV,50-54,2,negative,rmst,47.5,0.75 (0.67 to 1.22),0.75,0.67 to 1.22,0.67,1.22,(0.67 to 1.22)
Male,Esophagus,IV,50-54,2,positive,rmst,47.5,1.01 (0.7 to 1.53),1.01,0.7 to 1.53,0.7,1.53,(0.7 to 1.53)
Male,Esophagus,IV,55-59,1,negative,rmst,42.5,0.81 (0.74 to 0.86),0.81,0.74 to 0.86,0.74,0.86,(0.74 to 0.86)
Male,Esophagus,IV,55-59,2,negative,rmst,42.5,0.69 (0.66 to 0.83),0.69,0.66 to 0.83,0.66,0.83,(0.66 to 0.83)
Male,Esophagus,IV,55-59,2,positive,rmst,42.5,0.69 (0.66 to 1),0.69,0.66 to 1,0.66,1,(0.66 to 1)
Male,Esophagus,IV,60-64,1,negative,rmst,37.5,0.74 (0.73 to 0.81),0.74,0.73 to 0.81,0.73,0.81,(0.73 to 0.81)
Male,Esophagus,IV,60-64,2,negative,rmst,37.5,0.69 (0.67 to 0.85),0.69,0.67 to 0.85,0.67,0.85,(0.67 to 0.85)
Male,Esophagus,IV,60-64,2,positive,rmst,37.5,0.8 (0.7 to 1.58),0.8,0.7 to 1.58,0.7,1.58,(0.7 to 1.58)
Male,Esophagus,IV,65-69,1,negative,rmst,32.5,0.7 (0.62 to 0.79),0.7,0.62 to 0.79,0.62,0.79,(0.62 to 0.79)
Male,Esophagus,IV,65-69,2,negative,rmst,32.5,0.68 (0.66 to 3.37),0.68,0.66 to 3.37,0.66,3.37,(0.66 to 3.37)
Male,Esophagus,IV,65-69,2,positive,rmst,32.5,0.66 (0.63 to 0.83),0.66,0.63 to 0.83,0.63,0.83,(0.63 to 0.83)
Male,Esophagus,IV,70-74,1,negative,rmst,27.5,0.61 (0.57 to 0.66),0.61,0.57 to 0.66,0.57,0.66,(0.57 to 0.66)
Male,Esophagus,IV,70-74,2,negative,rmst,27.5,0.67 (0.6 to 0.81),0.67,0.6 to 0.81,0.6,0.81,(0.6 to 0.81)
Male,Esophagus,IV,70-74,2,positive,rmst,27.5,0.64 (0.6 to 0.81),0.64,0.6 to 0.81,0.6,0.81,(0.6 to 0.81)
Male,Esophagus,IV,75-79,1,negative,rmst,22.5,0.56 (0.52 to 1.81),0.56,0.52 to 1.81,0.52,1.81,(0.52 to 1.81)
Male,Esophagus,IV,75-79,2,negative,rmst,22.5,0.67 (0.54 to 1.85),0.67,0.54 to 1.85,0.54,1.85,(0.54 to 1.85)
Male,Esophagus,IV,75-79,2,positive,rmst,22.5,0.57 (0.52 to 0.69),0.57,0.52 to 0.69,0.52,0.69,(0.52 to 0.69)
Male,Esophagus,Unknown/missing,50-54,1,negative,rmst,47.5,1.89 (1.81 to 4.06),1.89,1.81 to 4.06,1.81,4.06,(1.81 to 4.06)
Male,Esophagus,Unknown/missing,50-54,2,negative,rmst,47.5,1.99 (1.68 to 2.66),1.99,1.68 to 2.66,1.68,2.66,(1.68 to 2.66)
Male,Esophagus,Unknown/missing,50-54,2,positive,rmst,47.5,2.08 (1.83 to 2.44),2.08,1.83 to 2.44,1.83,2.44,(1.83 to 2.44)
Male,Esophagus,Unknown/missing,55-59,1,negative,rmst,42.5,1.75 (1.57 to 1.87),1.75,1.57 to 1.87,1.57,1.87,(1.57 to 1.87)
Male,Esophagus,Unknown/missing,55-59,2,negative,rmst,42.5,1.63 (1.55 to 1.91),1.63,1.55 to 1.91,1.55,1.91,(1.55 to 1.91)
Male,Esophagus,Unknown/missing,55-59,2,positive,rmst,42.5,1.51 (1.39 to 1.88),1.51,1.39 to 1.88,1.39,1.88,(1.39 to 1.88)
Male,Esophagus,Unknown/missing,60-64,1,negative,rmst,37.5,1.66 (1.39 to 1.73),1.66,1.39 to 1.73,1.39,1.73,(1.39 to 1.73)
Male,Esophagus,Unknown/missing,60-64,2,negative,rmst,37.5,1.62 (1.47 to 1.81),1.62,1.47 to 1.81,1.47,1.81,(1.47 to 1.81)
Male,Esophagus,Unknown/missing,60-64,2,positive,rmst,37.5,1.53 (1.49 to 1.62),1.53,1.49 to 1.62,1.49,1.62,(1.49 to 1.62)
Male,Esophagus,Unknown/missing,65-69,1,negative,rmst,32.5,1.34 (1.34 to 1.38),1.34,1.34 to 1.38,1.34,1.38,(1.34 to 1.38)
Male,Esophagus,Unknown/missing,65-69,2,negative,rmst,32.5,1.34 (1.27 to 1.38),1.34,1.27 to 1.38,1.27,1.38,(1.27 to 1.38)
Male,Esophagus,Unknown/missing,65-69,2,positive,rmst,32.5,1.38 (1.24 to 1.63),1.38,1.24 to 1.63,1.24,1.63,(1.24 to 1.63)
Male,Esophagus,Unknown/missing,70-74,1,negative,rmst,27.5,1.29 (1.28 to 1.67),1.29,1.28 to 1.67,1.28,1.67,(1.28 to 1.67)
Male,Esophagus,Unknown/missing,70-74,2,negative,rmst,27.5,1.39 (1.31 to 1.51),1.39,1.31 to 1.51,1.31,1.51,(1.31 to 1.51)
Male,Esophagus,Unknown/missing,70-74,2,positive,rmst,27.5,1.35 (1.26 to 1.47),1.35,1.26 to 1.47,1.26,1.47,(1.26 to 1.47)
