Sex,NCRAS_Draw,Stage,Age,haz_ratio,cfDNA_status,variable,t,median_CrI,median,CrI_temp,2.5%,97.5%,CrI
Female,Thyroid,III,60-64,1,negative,rmst,37.5,2.97 (2.54 to 3.1),2.97,2.54 to 3.1,2.54,3.1,(2.54 to 3.1)
Female,Thyroid,III,60-64,2,negative,rmst,37.5,2.86 (2.54 to 3.13),2.86,2.54 to 3.13,2.54,3.13,(2.54 to 3.13)
Female,Thyroid,III,60-64,2,positive,rmst,37.5,3.13 (2.84 to 3.22),3.13,2.84 to 3.22,2.84,3.22,(2.84 to 3.22)
Female,Thyroid,III,65-69,1,negative,rmst,32.5,3.09 (2.69 to 3.31),3.09,2.69 to 3.31,2.69,3.31,(2.69 to 3.31)
Female,Thyroid,III,65-69,2,negative,rmst,32.5,2.88 (2.54 to 3.15),2.88,2.54 to 3.15,2.54,3.15,(2.54 to 3.15)
Female,Thyroid,III,65-69,2,positive,rmst,32.5,2.96 (2.81 to 3.02),2.96,2.81 to 3.02,2.81,3.02,(2.81 to 3.02)
Female,Thyroid,III,70-74,1,negative,rmst,27.5,2.94 (2.84 to 3.01),2.94,2.84 to 3.01,2.84,3.01,(2.84 to 3.01)
Female,Thyroid,III,70-74,2,negative,rmst,27.5,2.76 (2.69 to 2.89),2.76,2.69 to 2.89,2.69,2.89,(2.69 to 2.89)
Female,Thyroid,III,70-74,2,positive,rmst,27.5,2.92 (2.58 to 3.11),2.92,2.58 to 3.11,2.58,3.11,(2.58 to 3.11)
Female,Thyroid,III,75-79,1,negative,rmst,22.5,2.94 (2.61 to 3.43),2.94,2.61 to 3.43,2.61,3.43,(2.61 to 3.43)
Female,Thyroid,III,75-79,2,negative,rmst,22.5,2.93 (2.89 to 3.06),2.93,2.89 to 3.06,2.89,3.06,(2.89 to 3.06)
Female,Thyroid,III,75-79,2,positive,rmst,22.5,3.02 (2.64 to 4.01),3.02,2.64 to 4.01,2.64,4.01,(2.64 to 4.01)
Female,Thyroid,IV,50-54,1,negative,rmst,47.5,2.9 (2.78 to 3.13),2.9,2.78 to 3.13,2.78,3.13,(2.78 to 3.13)
Female,Thyroid,IV,50-54,2,negative,rmst,47.5,2.87 (2.75 to 3.32),2.87,2.75 to 3.32,2.75,3.32,(2.75 to 3.32)
Female,Thyroid,IV,50-54,2,positive,rmst,47.5,2.82 (2.74 to 3),2.82,2.74 to 3,2.74,3,(2.74 to 3)
Female,Thyroid,IV,55-59,1,negative,rmst,42.5,2.43 (2.19 to 2.62),2.43,2.19 to 2.62,2.19,2.62,(2.19 to 2.62)
Female,Thyroid,IV,55-59,2,negative,rmst,42.5,2.49 (2.03 to 2.58),2.49,2.03 to 2.58,2.03,2.58,(2.03 to 2.58)
Female,Thyroid,IV,55-59,2,positive,rmst,42.5,2.41 (2.33 to 2.46),2.41,2.33 to 2.46,2.33,2.46,(2.33 to 2.46)
Female,Thyroid,IV,60-64,1,negative,rmst,37.5,1.95 (1.83 to 2),1.95,1.83 to 2,1.83,2,(1.83 to 2)
Female,Thyroid,IV,60-64,2,negative,rmst,37.5,1.82 (1.57 to 1.99),1.82,1.57 to 1.99,1.57,1.99,(1.57 to 1.99)
Female,Thyroid,IV,60-64,2,positive,rmst,37.5,1.72 (0.91 to 1.92),1.72,0.91 to 1.92,0.91,1.92,(0.91 to 1.92)
Female,Thyroid,IV,65-69,1,negative,rmst,32.5,1.94 (1.87 to 2.05),1.94,1.87 to 2.05,1.87,2.05,(1.87 to 2.05)
Female,Thyroid,IV,65-69,2,negative,rmst,32.5,2.2 (1.53 to 3.09),2.2,1.53 to 3.09,1.53,3.09,(1.53 to 3.09)
Female,Thyroid,IV,65-69,2,positive,rmst,32.5,2.23 (1.79 to 2.51),2.23,1.79 to 2.51,1.79,2.51,(1.79 to 2.51)
Female,Thyroid,IV,70-74,1,negative,rmst,27.5,1.58 (1.41 to 1.78),1.58,1.41 to 1.78,1.41,1.78,(1.41 to 1.78)
Female,Thyroid,IV,70-74,2,negative,rmst,27.5,1.48 (1.37 to 1.66),1.48,1.37 to 1.66,1.37,1.66,(1.37 to 1.66)
Female,Thyroid,IV,70-74,2,positive,rmst,27.5,1.65 (1.44 to 1.91),1.65,1.44 to 1.91,1.44,1.91,(1.44 to 1.91)
Female,Thyroid,IV,75-79,1,negative,rmst,22.5,1.68 (1.61 to 2.18),1.68,1.61 to 2.18,1.61,2.18,(1.61 to 2.18)
Female,Thyroid,IV,75-79,2,negative,rmst,22.5,1.63 (1.5 to 1.72),1.63,1.5 to 1.72,1.5,1.72,(1.5 to 1.72)
Female,Thyroid,IV,75-79,2,positive,rmst,22.5,1.6 (1.55 to 2.21),1.6,1.55 to 2.21,1.55,2.21,(1.55 to 2.21)
Female,Thyroid,Unknown/missing,50-54,1,negative,rmst,47.5,3.8 (3.65 to 4.12),3.8,3.65 to 4.12,3.65,4.12,(3.65 to 4.12)
Female,Thyroid,Unknown/missing,50-54,2,negative,rmst,47.5,3.95 (3.72 to 3.99),3.95,3.72 to 3.99,3.72,3.99,(3.72 to 3.99)
Female,Thyroid,Unknown/missing,50-54,2,positive,rmst,47.5,4.02 (3.8 to 6.43),4.02,3.8 to 6.43,3.8,6.43,(3.8 to 6.43)
Female,Thyroid,Unknown/missing,55-59,1,negative,rmst,42.5,3.68 (3.5 to 4.7),3.68,3.5 to 4.7,3.5,4.7,(3.5 to 4.7)
Female,Thyroid,Unknown/missing,55-59,2,negative,rmst,42.5,3.66 (3.51 to 3.73),3.66,3.51 to 3.73,3.51,3.73,(3.51 to 3.73)
Female,Thyroid,Unknown/missing,55-59,2,positive,rmst,42.5,3.69 (3.48 to 4.69),3.69,3.48 to 4.69,3.48,4.69,(3.48 to 4.69)
Female,Thyroid,Unknown/missing,60-64,1,negative,rmst,37.5,3.74 (3.51 to 4.2),3.74,3.51 to 4.2,3.51,4.2,(3.51 to 4.2)
Female,Thyroid,Unknown/missing,60-64,2,negative,rmst,37.5,3.4 (3.23 to 3.65),3.4,3.23 to 3.65,3.23,3.65,(3.23 to 3.65)
Female,Thyroid,Unknown/missing,60-64,2,positive,rmst,37.5,3.81 (3.58 to 4.52),3.81,3.58 to 4.52,3.58,4.52,(3.58 to 4.52)
Female,Thyroid,Unknown/missing,65-69,1,negative,rmst,32.5,3.55 (3.26 to 3.68),3.55,3.26 to 3.68,3.26,3.68,(3.26 to 3.68)
Female,Thyroid,Unknown/missing,65-69,2,negative,rmst,32.5,3.32 (3.15 to 3.53),3.32,3.15 to 3.53,3.15,3.53,(3.15 to 3.53)
Female,Thyroid,Unknown/missing,65-69,2,positive,rmst,32.5,3.31 (3.05 to 3.7),3.31,3.05 to 3.7,3.05,3.7,(3.05 to 3.7)
Female,Thyroid,Unknown/missing,70-74,1,negative,rmst,27.5,2.91 (2.7 to 3.21),2.91,2.7 to 3.21,2.7,3.21,(2.7 to 3.21)
Female,Thyroid,Unknown/missing,70-74,2,negative,rmst,27.5,3.1 (2.89 to 3.42),3.1,2.89 to 3.42,2.89,3.42,(2.89 to 3.42)
Female,Thyroid,Unknown/missing,70-74,2,positive,rmst,27.5,3.06 (2.97 to 3.41),3.06,2.97 to 3.41,2.97,3.41,(2.97 to 3.41)
Female,Thyroid,Unknown/missing,75-79,1,negative,rmst,22.5,2.73 (2.41 to 3.21),2.73,2.41 to 3.21,2.41,3.21,(2.41 to 3.21)
Female,Thyroid,Unknown/missing,75-79,2,negative,rmst,22.5,2.62 (2.32 to 2.94),2.62,2.32 to 2.94,2.32,2.94,(2.32 to 2.94)
Female,Thyroid,Unknown/missing,75-79,2,positive,rmst,22.5,2.97 (2.71 to 3.06),2.97,2.71 to 3.06,2.71,3.06,(2.71 to 3.06)
Male,Thyroid,I,50-54,1,negative,rmst,47.5,2.17 (2.08 to 2.92),2.17,2.08 to 2.92,2.08,2.92,(2.08 to 2.92)
Male,Thyroid,I,50-54,2,negative,rmst,47.5,2.18 (1.91 to 2.71),2.18,1.91 to 2.71,1.91,2.71,(1.91 to 2.71)
Male,Thyroid,I,50-54,2,positive,rmst,47.5,2.12 (1.83 to 2.16),2.12,1.83 to 2.16,1.83,2.16,(1.83 to 2.16)
Male,Thyroid,I,55-59,1,negative,rmst,42.5,2.16 (2.1 to 2.23),2.16,2.1 to 2.23,2.1,2.23,(2.1 to 2.23)
Male,Thyroid,I,55-59,2,negative,rmst,42.5,2.37 (2.22 to 2.53),2.37,2.22 to 2.53,2.22,2.53,(2.22 to 2.53)
Male,Thyroid,I,55-59,2,positive,rmst,42.5,2.4 (2.26 to 3.95),2.4,2.26 to 3.95,2.26,3.95,(2.26 to 3.95)
Male,Thyroid,I,60-64,1,negative,rmst,37.5,2.29 (2.2 to 3.98),2.29,2.2 to 3.98,2.2,3.98,(2.2 to 3.98)
Male,Thyroid,I,60-64,2,negative,rmst,37.5,2.43 (1.93 to 2.78),2.43,1.93 to 2.78,1.93,2.78,(1.93 to 2.78)
Male,Thyroid,I,60-64,2,positive,rmst,37.5,3.55 (2.5 to 4.55),3.55,2.5 to 4.55,2.5,4.55,(2.5 to 4.55)
Male,Thyroid,I,65-69,1,negative,rmst,32.5,2.32 (2.15 to 2.61),2.32,2.15 to 2.61,2.15,2.61,(2.15 to 2.61)
Male,Thyroid,I,65-69,2,negative,rmst,32.5,2.41 (2.24 to 2.6),2.41,2.24 to 2.6,2.24,2.6,(2.24 to 2.6)
Male,Thyroid,I,65-69,2,positive,rmst,32.5,2.24 (1.77 to 2.44),2.24,1.77 to 2.44,1.77,2.44,(1.77 to 2.44)
Male,Thyroid,I,70-74,1,negative,rmst,27.5,2.14 (2.09 to 2.27),2.14,2.09 to 2.27,2.09,2.27,(2.09 to 2.27)
Male,Thyroid,I,70-74,2,negative,rmst,27.5,2.17 (1.6 to 2.53),2.17,1.6 to 2.53,1.6,2.53,(1.6 to 2.53)
Male,Thyroid,I,70-74,2,positive,rmst,27.5,1.99 (1.84 to 2.34),1.99,1.84 to 2.34,1.84,2.34,(1.84 to 2.34)
Male,Thyroid,I,75-79,1,negative,rmst,22.5,2.57 (2.33 to 2.81),2.57,2.33 to 2.81,2.33,2.81,(2.33 to 2.81)
Male,Thyroid,I,75-79,2,negative,rmst,22.5,2.33 (1.87 to 2.93),2.33,1.87 to 2.93,1.87,2.93,(1.87 to 2.93)
Male,Thyroid,I,75-79,2,positive,rmst,22.5,2.22 (2.01 to 2.33),2.22,2.01 to 2.33,2.01,2.33,(2.01 to 2.33)
Male,Thyroid,II,50-54,1,negative,rmst,47.5,2.97 (2.87 to 3.15),2.97,2.87 to 3.15,2.87,3.15,(2.87 to 3.15)
Male,Thyroid,II,50-54,2,negative,rmst,47.5,3.2 (2.82 to 3.61),3.2,2.82 to 3.61,2.82,3.61,(2.82 to 3.61)
Male,Thyroid,II,50-54,2,positive,rmst,47.5,2.91 (2.7 to 2.95),2.91,2.7 to 2.95,2.7,2.95,(2.7 to 2.95)
Male,Thyroid,II,55-59,1,negative,rmst,42.5,2.44 (1.93 to 2.53),2.44,1.93 to 2.53,1.93,2.53,(1.93 to 2.53)
Male,Thyroid,II,55-59,2,negative,rmst,42.5,2.32 (2.12 to 2.76),2.32,2.12 to 2.76,2.12,2.76,(2.12 to 2.76)
Male,Thyroid,II,55-59,2,positive,rmst,42.5,2.2 (2.16 to 2.6),2.2,2.16 to 2.6,2.16,2.6,(2.16 to 2.6)
Male,Thyroid,II,60-64,1,negative,rmst,37.5,2.48 (2.22 to 2.57),2.48,2.22 to 2.57,2.22,2.57,(2.22 to 2.57)
Male,Thyroid,II,60-64,2,negative,rmst,37.5,2.47 (2.03 to 2.7),2.47,2.03 to 2.7,2.03,2.7,(2.03 to 2.7)
Male,Thyroid,II,60-64,2,positive,rmst,37.5,2.61 (2.28 to 2.75),2.61,2.28 to 2.75,2.28,2.75,(2.28 to 2.75)
Male,Thyroid,II,65-69,1,negative,rmst,32.5,2.56 (2.44 to 2.96),2.56,2.44 to 2.96,2.44,2.96,(2.44 to 2.96)
Male,Thyroid,II,65-69,2,negative,rmst,32.5,2.49 (2.22 to 4.39),2.49,2.22 to 4.39,2.22,4.39,(2.22 to 4.39)
Male,Thyroid,II,65-69,2,positive,rmst,32.5,2.62 (2.2 to 2.72),2.62,2.2 to 2.72,2.2,2.72,(2.2 to 2.72)
Male,Thyroid,II,70-74,1,negative,rmst,27.5,2.43 (2.01 to 2.65),2.43,2.01 to 2.65,2.01,2.65,(2.01 to 2.65)
Male,Thyroid,II,70-74,2,negative,rmst,27.5,2.49 (2.29 to 2.7),2.49,2.29 to 2.7,2.29,2.7,(2.29 to 2.7)
Male,Thyroid,II,70-74,2,positive,rmst,27.5,2.49 (2.12 to 2.84),2.49,2.12 to 2.84,2.12,2.84,(2.12 to 2.84)
Male,Thyroid,II,75-79,1,negative,rmst,22.5,1.8 (1.42 to 1.95),1.8,1.42 to 1.95,1.42,1.95,(1.42 to 1.95)
Male,Thyroid,II,75-79,2,negative,rmst,22.5,1.82 (1.44 to 1.83),1.82,1.44 to 1.83,1.44,1.83,(1.44 to 1.83)
Male,Thyroid,II,75-79,2,positive,rmst,22.5,1.95 (0.87 to 2.69),1.95,0.87 to 2.69,0.87,2.69,(0.87 to 2.69)
Male,Thyroid,III,50-54,1,negative,rmst,47.5,3.12 (2.4 to 3.2),3.12,2.4 to 3.2,2.4,3.2,(2.4 to 3.2)
Male,Thyroid,III,50-54,2,negative,rmst,47.5,3.28 (3.1 to 3.37),3.28,3.1 to 3.37,3.1,3.37,(3.1 to 3.37)
Male,Thyroid,III,50-54,2,positive,rmst,47.5,3.19 (3.1 to 3.27),3.19,3.1 to 3.27,3.1,3.27,(3.1 to 3.27)
Male,Thyroid,III,55-59,1,negative,rmst,42.5,3.18 (2.85 to 4.53),3.18,2.85 to 4.53,2.85,4.53,(2.85 to 4.53)
Male,Thyroid,III,55-59,2,negative,rmst,42.5,3.16 (2.99 to 3.48),3.16,2.99 to 3.48,2.99,3.48,(2.99 to 3.48)
Male,Thyroid,III,55-59,2,positive,rmst,42.5,3.27 (3.13 to 3.52),3.27,3.13 to 3.52,3.13,3.52,(3.13 to 3.52)
Male,Thyroid,III,60-64,1,negative,rmst,37.5,2.99 (2.36 to 3.31),2.99,2.36 to 3.31,2.36,3.31,(2.36 to 3.31)
Male,Thyroid,III,60-64,2,negative,rmst,37.5,2.91 (2.44 to 3.15),2.91,2.44 to 3.15,2.44,3.15,(2.44 to 3.15)
Male,Thyroid,III,60-64,2,positive,rmst,37.5,3.09 (2.38 to 3.19),3.09,2.38 to 3.19,2.38,3.19,(2.38 to 3.19)
Male,Thyroid,III,65-69,1,negative,rmst,32.5,2.85 (2.38 to 2.99),2.85,2.38 to 2.99,2.38,2.99,(2.38 to 2.99)
Male,Thyroid,III,65-69,2,negative,rmst,32.5,3.21 (2.72 to 3.95),3.21,2.72 to 3.95,2.72,3.95,(2.72 to 3.95)
Male,Thyroid,III,65-69,2,positive,rmst,32.5,2.79 (1.59 to 3.15),2.79,1.59 to 3.15,1.59,3.15,(1.59 to 3.15)
Male,Thyroid,III,70-74,1,negative,rmst,27.5,2.91 (2.65 to 3.08),2.91,2.65 to 3.08,2.65,3.08,(2.65 to 3.08)
Male,Thyroid,III,70-74,2,negative,rmst,27.5,2.62 (1.9 to 2.93),2.62,1.9 to 2.93,1.9,2.93,(1.9 to 2.93)
Male,Thyroid,III,70-74,2,positive,rmst,27.5,2.97 (2.36 to 3.21),2.97,2.36 to 3.21,2.36,3.21,(2.36 to 3.21)
Male,Thyroid,III,75-79,1,negative,rmst,22.5,3.11 (2.35 to 3.47),3.11,2.35 to 3.47,2.35,3.47,(2.35 to 3.47)
Male,Thyroid,III,75-79,2,negative,rmst,22.5,3.14 (3.07 to 3.37),3.14,3.07 to 3.37,3.07,3.37,(3.07 to 3.37)
Male,Thyroid,III,75-79,2,positive,rmst,22.5,3.09 (2.73 to 3.24),3.09,2.73 to 3.24,2.73,3.24,(2.73 to 3.24)
Male,Thyroid,IV,50-54,1,negative,rmst,47.5,2.6 (2.33 to 3.05),2.6,2.33 to 3.05,2.33,3.05,(2.33 to 3.05)
Male,Thyroid,IV,50-54,2,negative,rmst,47.5,2.81 (2.52 to 2.92),2.81,2.52 to 2.92,2.52,2.92,(2.52 to 2.92)
Male,Thyroid,IV,50-54,2,positive,rmst,47.5,2.82 (2.3 to 3.14),2.82,2.3 to 3.14,2.3,3.14,(2.3 to 3.14)
Male,Thyroid,IV,55-59,1,negative,rmst,42.5,2.45 (2.24 to 2.72),2.45,2.24 to 2.72,2.24,2.72,(2.24 to 2.72)
Male,Thyroid,IV,55-59,2,negative,rmst,42.5,2.35 (2 to 2.45),2.35,2 to 2.45,2,2.45,(2 to 2.45)
Male,Thyroid,IV,55-59,2,positive,rmst,42.5,2.34 (1.41 to 2.57),2.34,1.41 to 2.57,1.41,2.57,(1.41 to 2.57)
Male,Thyroid,IV,60-64,1,negative,rmst,37.5,1.96 (1.78 to 2),1.96,1.78 to 2,1.78,2,(1.78 to 2)
Male,Thyroid,IV,60-64,2,negative,rmst,37.5,1.9 (1.61 to 2.08),1.9,1.61 to 2.08,1.61,2.08,(1.61 to 2.08)
Male,Thyroid,IV,60-64,2,positive,rmst,37.5,1.86 (1.29 to 2.15),1.86,1.29 to 2.15,1.29,2.15,(1.29 to 2.15)
Male,Thyroid,IV,65-69,1,negative,rmst,32.5,2.02 (1.8 to 2.4),2.02,1.8 to 2.4,1.8,2.4,(1.8 to 2.4)
Male,Thyroid,IV,65-69,2,negative,rmst,32.5,2.08 (1.92 to 2.55),2.08,1.92 to 2.55,1.92,2.55,(1.92 to 2.55)
Male,Thyroid,IV,65-69,2,positive,rmst,32.5,2.07 (1.78 to 2.22),2.07,1.78 to 2.22,1.78,2.22,(1.78 to 2.22)
Male,Thyroid,IV,70-74,1,negative,rmst,27.5,1.51 (1.45 to 1.61),1.51,1.45 to 1.61,1.45,1.61,(1.45 to 1.61)
Male,Thyroid,IV,70-74,2,negative,rmst,27.5,1.55 (1.38 to 1.88),1.55,1.38 to 1.88,1.38,1.88,(1.38 to 1.88)
Male,Thyroid,IV,70-74,2,positive,rmst,27.5,1.56 (1.44 to 1.88),1.56,1.44 to 1.88,1.44,1.88,(1.44 to 1.88)
Male,Thyroid,IV,75-79,1,negative,rmst,22.5,1.75 (1.37 to 1.85),1.75,1.37 to 1.85,1.37,1.85,(1.37 to 1.85)
Male,Thyroid,IV,75-79,2,negative,rmst,22.5,1.66 (1.39 to 2.64),1.66,1.39 to 2.64,1.39,2.64,(1.39 to 2.64)
Male,Thyroid,IV,75-79,2,positive,rmst,22.5,1.69 (1.55 to 2.15),1.69,1.55 to 2.15,1.55,2.15,(1.55 to 2.15)
Male,Thyroid,Unknown/missing,50-54,1,negative,rmst,47.5,3.94 (3.85 to 8.03),3.94,3.85 to 8.03,3.85,8.03,(3.85 to 8.03)
Male,Thyroid,Unknown/missing,50-54,2,negative,rmst,47.5,3.89 (3.52 to 3.94),3.89,3.52 to 3.94,3.52,3.94,(3.52 to 3.94)
Male,Thyroid,Unknown/missing,50-54,2,positive,rmst,47.5,4.07 (3.7 to 4.75),4.07,3.7 to 4.75,3.7,4.75,(3.7 to 4.75)
Male,Thyroid,Unknown/missing,55-59,1,negative,rmst,42.5,3.56 (3.37 to 3.76),3.56,3.37 to 3.76,3.37,3.76,(3.37 to 3.76)
Male,Thyroid,Unknown/missing,55-59,2,negative,rmst,42.5,3.68 (3.47 to 3.8),3.68,3.47 to 3.8,3.47,3.8,(3.47 to 3.8)
Male,Thyroid,Unknown/missing,55-59,2,positive,rmst,42.5,3.7 (3.53 to 5.22),3.7,3.53 to 5.22,3.53,5.22,(3.53 to 5.22)
Male,Thyroid,Unknown/missing,60-64,1,negative,rmst,37.5,3.79 (3.31 to 3.9),3.79,3.31 to 3.9,3.31,3.9,(3.31 to 3.9)
Male,Thyroid,Unknown/missing,60-64,2,negative,rmst,37.5,4.13 (3.55 to 6),4.13,3.55 to 6,3.55,6,(3.55 to 6)
Male,Thyroid,Unknown/missing,60-64,2,positive,rmst,37.5,3.51 (3.43 to 3.98),3.51,3.43 to 3.98,3.43,3.98,(3.43 to 3.98)
Male,Thyroid,Unknown/missing,65-69,1,negative,rmst,32.5,3.42 (2.98 to 4.2),3.42,2.98 to 4.2,2.98,4.2,(2.98 to 4.2)
Male,Thyroid,Unknown/missing,65-69,2,negative,rmst,32.5,3.4 (3.16 to 3.52),3.4,3.16 to 3.52,3.16,3.52,(3.16 to 3.52)
Male,Thyroid,Unknown/missing,65-69,2,positive,rmst,32.5,3.31 (3.09 to 3.87),3.31,3.09 to 3.87,3.09,3.87,(3.09 to 3.87)
Male,Thyroid,Unknown/missing,70-74,1,negative,rmst,27.5,3.01 (2.86 to 3.18),3.01,2.86 to 3.18,2.86,3.18,(2.86 to 3.18)
Male,Thyroid,Unknown/missing,70-74,2,negative,rmst,27.5,3.28 (3.05 to 3.42),3.28,3.05 to 3.42,3.05,3.42,(3.05 to 3.42)
Male,Thyroid,Unknown/missing,70-74,2,positive,rmst,27.5,3.38 (2.99 to 3.73),3.38,2.99 to 3.73,2.99,3.73,(2.99 to 3.73)
