Sex,NCRAS_Draw,Stage,Age,haz_ratio,cfDNA_status,variable,t,median_CrI,median,CrI_temp,2.5%,97.5%,CrI
Female,Melanoma,II,55-59,1,negative,rmst,42.5,2.46 (2.36 to 2.61),2.46,2.36 to 2.61,2.36,2.61,(2.36 to 2.61)
Female,Melanoma,II,55-59,2,negative,rmst,42.5,2.7 (2.56 to 2.76),2.7,2.56 to 2.76,2.56,2.76,(2.56 to 2.76)
Female,Melanoma,II,55-59,2,positive,rmst,42.5,2.65 (2.49 to 2.76),2.65,2.49 to 2.76,2.49,2.76,(2.49 to 2.76)
Female,Melanoma,II,60-64,1,negative,rmst,37.5,2.76 (2.55 to 2.84),2.76,2.55 to 2.84,2.55,2.84,(2.55 to 2.84)
Female,Melanoma,II,60-64,2,negative,rmst,37.5,2.77 (2.67 to 2.94),2.77,2.67 to 2.94,2.67,2.94,(2.67 to 2.94)
Female,Melanoma,II,60-64,2,positive,rmst,37.5,2.76 (2.41 to 2.87),2.76,2.41 to 2.87,2.41,2.87,(2.41 to 2.87)
Female,Melanoma,II,65-69,1,negative,rmst,32.5,2.62 (2.47 to 2.7),2.62,2.47 to 2.7,2.47,2.7,(2.47 to 2.7)
Female,Melanoma,II,65-69,2,negative,rmst,32.5,2.65 (2.5 to 2.7),2.65,2.5 to 2.7,2.5,2.7,(2.5 to 2.7)
Female,Melanoma,II,65-69,2,positive,rmst,32.5,2.66 (2.5 to 2.73),2.66,2.5 to 2.73,2.5,2.73,(2.5 to 2.73)
Female,Melanoma,II,70-74,1,negative,rmst,27.5,2.49 (2.4 to 2.55),2.49,2.4 to 2.55,2.4,2.55,(2.4 to 2.55)
Female,Melanoma,II,70-74,2,negative,rmst,27.5,2.47 (2.44 to 2.57),2.47,2.44 to 2.57,2.44,2.57,(2.44 to 2.57)
Female,Melanoma,II,70-74,2,positive,rmst,27.5,2.45 (2.42 to 2.49),2.45,2.42 to 2.49,2.42,2.49,(2.42 to 2.49)
Female,Melanoma,II,75-79,1,negative,rmst,22.5,2.41 (2.36 to 2.48),2.41,2.36 to 2.48,2.36,2.48,(2.36 to 2.48)
Female,Melanoma,II,75-79,2,negative,rmst,22.5,2.43 (2.34 to 2.48),2.43,2.34 to 2.48,2.34,2.48,(2.34 to 2.48)
Female,Melanoma,II,75-79,2,positive,rmst,22.5,2.45 (2.31 to 2.54),2.45,2.31 to 2.54,2.31,2.54,(2.31 to 2.54)
Female,Melanoma,III,50-54,1,negative,rmst,47.5,2.46 (2.41 to 3.16),2.46,2.41 to 3.16,2.41,3.16,(2.41 to 3.16)
Female,Melanoma,III,50-54,2,negative,rmst,47.5,2.42 (2.34 to 2.65),2.42,2.34 to 2.65,2.34,2.65,(2.34 to 2.65)
Female,Melanoma,III,50-54,2,positive,rmst,47.5,2.54 (2.05 to 3.62),2.54,2.05 to 3.62,2.05,3.62,(2.05 to 3.62)
Female,Melanoma,III,55-59,1,negative,rmst,42.5,2.23 (2.14 to 2.38),2.23,2.14 to 2.38,2.14,2.38,(2.14 to 2.38)
Female,Melanoma,III,55-59,2,negative,rmst,42.5,2.24 (2.12 to 2.4),2.24,2.12 to 2.4,2.12,2.4,(2.12 to 2.4)
Female,Melanoma,III,55-59,2,positive,rmst,42.5,2.24 (2.15 to 2.46),2.24,2.15 to 2.46,2.15,2.46,(2.15 to 2.46)
Female,Melanoma,III,60-64,1,negative,rmst,37.5,2.47 (2.41 to 2.59),2.47,2.41 to 2.59,2.41,2.59,(2.41 to 2.59)
Female,Melanoma,III,60-64,2,negative,rmst,37.5,2.47 (2.16 to 2.49),2.47,2.16 to 2.49,2.16,2.49,(2.16 to 2.49)
Female,Melanoma,III,60-64,2,positive,rmst,37.5,2.36 (2.29 to 2.55),2.36,2.29 to 2.55,2.29,2.55,(2.29 to 2.55)
Female,Melanoma,III,65-69,1,negative,rmst,32.5,2.4 (2.32 to 2.55),2.4,2.32 to 2.55,2.32,2.55,(2.32 to 2.55)
Female,Melanoma,III,65-69,2,negative,rmst,32.5,2.38 (2.38 to 2.48),2.38,2.38 to 2.48,2.38,2.48,(2.38 to 2.48)
Female,Melanoma,III,65-69,2,positive,rmst,32.5,2.42 (2.4 to 2.5),2.42,2.4 to 2.5,2.4,2.5,(2.4 to 2.5)
Female,Melanoma,III,70-74,1,negative,rmst,27.5,2.06 (0.91 to 2.08),2.06,0.91 to 2.08,0.91,2.08,(0.91 to 2.08)
Female,Melanoma,III,70-74,2,negative,rmst,27.5,2.03 (1.99 to 2.1),2.03,1.99 to 2.1,1.99,2.1,(1.99 to 2.1)
Female,Melanoma,III,70-74,2,positive,rmst,27.5,2.05 (1.49 to 2.16),2.05,1.49 to 2.16,1.49,2.16,(1.49 to 2.16)
Female,Melanoma,III,75-79,1,negative,rmst,22.5,2.18 (2.07 to 2.23),2.18,2.07 to 2.23,2.07,2.23,(2.07 to 2.23)
Female,Melanoma,III,75-79,2,negative,rmst,22.5,2.2 (2.05 to 2.31),2.2,2.05 to 2.31,2.05,2.31,(2.05 to 2.31)
Female,Melanoma,III,75-79,2,positive,rmst,22.5,2.01 (1.86 to 2.24),2.01,1.86 to 2.24,1.86,2.24,(1.86 to 2.24)
Female,Melanoma,IV,50-54,1,negative,rmst,47.5,1.87 (1.74 to 3.04),1.87,1.74 to 3.04,1.74,3.04,(1.74 to 3.04)
Female,Melanoma,IV,50-54,2,negative,rmst,47.5,1.44 (1.27 to 2.4),1.44,1.27 to 2.4,1.27,2.4,(1.27 to 2.4)
Female,Melanoma,IV,50-54,2,positive,rmst,47.5,1.61 (1.48 to 2.58),1.61,1.48 to 2.58,1.48,2.58,(1.48 to 2.58)
Female,Melanoma,IV,55-59,1,negative,rmst,42.5,1.39 (1.14 to 1.94),1.39,1.14 to 1.94,1.14,1.94,(1.14 to 1.94)
Female,Melanoma,IV,55-59,2,negative,rmst,42.5,1.23 (1.13 to 1.51),1.23,1.13 to 1.51,1.13,1.51,(1.13 to 1.51)
Female,Melanoma,IV,55-59,2,positive,rmst,42.5,1.35 (1.23 to 2.08),1.35,1.23 to 2.08,1.23,2.08,(1.23 to 2.08)
Female,Melanoma,IV,60-64,1,negative,rmst,37.5,1.75 (1.44 to 1.79),1.75,1.44 to 1.79,1.44,1.79,(1.44 to 1.79)
Female,Melanoma,IV,60-64,2,negative,rmst,37.5,1.73 (1.53 to 2.47),1.73,1.53 to 2.47,1.53,2.47,(1.53 to 2.47)
Female,Melanoma,IV,60-64,2,positive,rmst,37.5,1.64 (1.48 to 1.8),1.64,1.48 to 1.8,1.48,1.8,(1.48 to 1.8)
Female,Melanoma,IV,65-69,1,negative,rmst,32.5,1.39 (1.25 to 1.53),1.39,1.25 to 1.53,1.25,1.53,(1.25 to 1.53)
Female,Melanoma,IV,65-69,2,negative,rmst,32.5,1.38 (1.31 to 2.04),1.38,1.31 to 2.04,1.31,2.04,(1.31 to 2.04)
Female,Melanoma,IV,65-69,2,positive,rmst,32.5,1.47 (1.28 to 2.33),1.47,1.28 to 2.33,1.28,2.33,(1.28 to 2.33)
Female,Melanoma,IV,70-74,1,negative,rmst,27.5,1.83 (1.14 to 2.79),1.83,1.14 to 2.79,1.14,2.79,(1.14 to 2.79)
Female,Melanoma,IV,70-74,2,negative,rmst,27.5,1.42 (1.21 to 1.52),1.42,1.21 to 1.52,1.21,1.52,(1.21 to 1.52)
Female,Melanoma,IV,70-74,2,positive,rmst,27.5,1.5 (1.13 to 1.87),1.5,1.13 to 1.87,1.13,1.87,(1.13 to 1.87)
Female,Melanoma,IV,75-79,1,negative,rmst,22.5,1.29 (1.25 to 1.35),1.29,1.25 to 1.35,1.25,1.35,(1.25 to 1.35)
Female,Melanoma,IV,75-79,2,negative,rmst,22.5,1.28 (1.15 to 1.37),1.28,1.15 to 1.37,1.15,1.37,(1.15 to 1.37)
Female,Melanoma,IV,75-79,2,positive,rmst,22.5,1.3 (1.19 to 1.6),1.3,1.19 to 1.6,1.19,1.6,(1.19 to 1.6)
Female,Melanoma,Unknown/missing,50-54,1,negative,rmst,47.5,3.28 (3.15 to 3.46),3.28,3.15 to 3.46,3.15,3.46,(3.15 to 3.46)
Female,Melanoma,Unknown/missing,50-54,2,negative,rmst,47.5,3.3 (3.13 to 3.46),3.3,3.13 to 3.46,3.13,3.46,(3.13 to 3.46)
Female,Melanoma,Unknown/missing,50-54,2,positive,rmst,47.5,3.24 (3.12 to 4.31),3.24,3.12 to 4.31,3.12,4.31,(3.12 to 4.31)
Female,Melanoma,Unknown/missing,55-59,1,negative,rmst,42.5,3.12 (3.06 to 3.32),3.12,3.06 to 3.32,3.06,3.32,(3.06 to 3.32)
Female,Melanoma,Unknown/missing,55-59,2,negative,rmst,42.5,3.23 (3.07 to 3.36),3.23,3.07 to 3.36,3.07,3.36,(3.07 to 3.36)
Female,Melanoma,Unknown/missing,55-59,2,positive,rmst,42.5,3.07 (3.01 to 3.33),3.07,3.01 to 3.33,3.01,3.33,(3.01 to 3.33)
Female,Melanoma,Unknown/missing,60-64,1,negative,rmst,37.5,3.42 (3.4 to 4.66),3.42,3.4 to 4.66,3.4,4.66,(3.4 to 4.66)
Female,Melanoma,Unknown/missing,60-64,2,negative,rmst,37.5,3.45 (3.21 to 3.56),3.45,3.21 to 3.56,3.21,3.56,(3.21 to 3.56)
Female,Melanoma,Unknown/missing,60-64,2,positive,rmst,37.5,3.35 (3.31 to 3.61),3.35,3.31 to 3.61,3.31,3.61,(3.31 to 3.61)
Female,Melanoma,Unknown/missing,65-69,1,negative,rmst,32.5,3.22 (3.12 to 3.88),3.22,3.12 to 3.88,3.12,3.88,(3.12 to 3.88)
Female,Melanoma,Unknown/missing,65-69,2,negative,rmst,32.5,3.07 (3.01 to 3.25),3.07,3.01 to 3.25,3.01,3.25,(3.01 to 3.25)
Female,Melanoma,Unknown/missing,65-69,2,positive,rmst,32.5,3.16 (2.84 to 3.3),3.16,2.84 to 3.3,2.84,3.3,(2.84 to 3.3)
Female,Melanoma,Unknown/missing,70-74,1,negative,rmst,27.5,3.07 (3.05 to 3.75),3.07,3.05 to 3.75,3.05,3.75,(3.05 to 3.75)
Female,Melanoma,Unknown/missing,70-74,2,negative,rmst,27.5,2.92 (2.72 to 3.05),2.92,2.72 to 3.05,2.72,3.05,(2.72 to 3.05)
Female,Melanoma,Unknown/missing,70-74,2,positive,rmst,27.5,3.05 (2.94 to 3.1),3.05,2.94 to 3.1,2.94,3.1,(2.94 to 3.1)
Female,Melanoma,Unknown/missing,75-79,1,negative,rmst,22.5,2.8 (2.62 to 2.97),2.8,2.62 to 2.97,2.62,2.97,(2.62 to 2.97)
Female,Melanoma,Unknown/missing,75-79,2,negative,rmst,22.5,2.74 (2.4 to 2.8),2.74,2.4 to 2.8,2.4,2.8,(2.4 to 2.8)
Female,Melanoma,Unknown/missing,75-79,2,positive,rmst,22.5,2.8 (2.34 to 2.83),2.8,2.34 to 2.83,2.34,2.83,(2.34 to 2.83)
Male,Melanoma,I,50-54,1,negative,rmst,47.5,2.99 (2.77 to 3.05),2.99,2.77 to 3.05,2.77,3.05,(2.77 to 3.05)
Male,Melanoma,I,50-54,2,negative,rmst,47.5,2.95 (2.91 to 3.03),2.95,2.91 to 3.03,2.91,3.03,(2.91 to 3.03)
Male,Melanoma,I,50-54,2,positive,rmst,47.5,3.02 (2.88 to 3.02),3.02,2.88 to 3.02,2.88,3.02,(2.88 to 3.02)
Male,Melanoma,I,55-59,1,negative,rmst,42.5,2.97 (2.91 to 2.99),2.97,2.91 to 2.99,2.91,2.99,(2.91 to 2.99)
Male,Melanoma,I,55-59,2,negative,rmst,42.5,2.97 (2.87 to 3.02),2.97,2.87 to 3.02,2.87,3.02,(2.87 to 3.02)
Male,Melanoma,I,55-59,2,positive,rmst,42.5,2.93 (2.8 to 2.97),2.93,2.8 to 2.97,2.8,2.97,(2.8 to 2.97)
Male,Melanoma,I,60-64,1,negative,rmst,37.5,3.04 (2.94 to 3.14),3.04,2.94 to 3.14,2.94,3.14,(2.94 to 3.14)
Male,Melanoma,I,60-64,2,negative,rmst,37.5,3.02 (2.83 to 3.06),3.02,2.83 to 3.06,2.83,3.06,(2.83 to 3.06)
Male,Melanoma,I,60-64,2,positive,rmst,37.5,3.01 (2.85 to 3.05),3.01,2.85 to 3.05,2.85,3.05,(2.85 to 3.05)
Male,Melanoma,I,65-69,1,negative,rmst,32.5,2.98 (2.87 to 3.05),2.98,2.87 to 3.05,2.87,3.05,(2.87 to 3.05)
Male,Melanoma,I,65-69,2,negative,rmst,32.5,3.03 (2.93 to 3.08),3.03,2.93 to 3.08,2.93,3.08,(2.93 to 3.08)
Male,Melanoma,I,65-69,2,positive,rmst,32.5,3 (2.91 to 3.06),3,2.91 to 3.06,2.91,3.06,(2.91 to 3.06)
Male,Melanoma,I,70-74,1,negative,rmst,27.5,2.72 (2.69 to 2.79),2.72,2.69 to 2.79,2.69,2.79,(2.69 to 2.79)
Male,Melanoma,I,70-74,2,negative,rmst,27.5,2.75 (2.72 to 2.8),2.75,2.72 to 2.8,2.72,2.8,(2.72 to 2.8)
Male,Melanoma,I,70-74,2,positive,rmst,27.5,2.73 (2.69 to 2.76),2.73,2.69 to 2.76,2.69,2.76,(2.69 to 2.76)
Male,Melanoma,I,75-79,1,negative,rmst,22.5,2.79 (2.74 to 2.82),2.79,2.74 to 2.82,2.74,2.82,(2.74 to 2.82)
Male,Melanoma,I,75-79,2,negative,rmst,22.5,2.75 (2.25 to 2.88),2.75,2.25 to 2.88,2.25,2.88,(2.25 to 2.88)
Male,Melanoma,I,75-79,2,positive,rmst,22.5,2.72 (2.57 to 2.79),2.72,2.57 to 2.79,2.57,2.79,(2.57 to 2.79)
Male,Melanoma,II,50-54,1,negative,rmst,47.5,2.78 (2.69 to 2.88),2.78,2.69 to 2.88,2.69,2.88,(2.69 to 2.88)
Male,Melanoma,II,50-54,2,negative,rmst,47.5,2.79 (2.55 to 2.87),2.79,2.55 to 2.87,2.55,2.87,(2.55 to 2.87)
Male,Melanoma,II,50-54,2,positive,rmst,47.5,2.71 (2.65 to 2.8),2.71,2.65 to 2.8,2.65,2.8,(2.65 to 2.8)
Male,Melanoma,II,55-59,1,negative,rmst,42.5,2.61 (2.5 to 2.69),2.61,2.5 to 2.69,2.5,2.69,(2.5 to 2.69)
Male,Melanoma,II,55-59,2,negative,rmst,42.5,2.58 (2.38 to 2.66),2.58,2.38 to 2.66,2.38,2.66,(2.38 to 2.66)
Male,Melanoma,II,55-59,2,positive,rmst,42.5,2.58 (2.54 to 2.68),2.58,2.54 to 2.68,2.54,2.68,(2.54 to 2.68)
Male,Melanoma,II,60-64,1,negative,rmst,37.5,2.67 (2.34 to 2.78),2.67,2.34 to 2.78,2.34,2.78,(2.34 to 2.78)
Male,Melanoma,II,60-64,2,negative,rmst,37.5,2.77 (2.7 to 2.85),2.77,2.7 to 2.85,2.7,2.85,(2.7 to 2.85)
Male,Melanoma,II,60-64,2,positive,rmst,37.5,2.77 (2.7 to 2.88),2.77,2.7 to 2.88,2.7,2.88,(2.7 to 2.88)
Male,Melanoma,II,65-69,1,negative,rmst,32.5,2.68 (2.6 to 2.79),2.68,2.6 to 2.79,2.6,2.79,(2.6 to 2.79)
Male,Melanoma,II,65-69,2,negative,rmst,32.5,2.67 (2.59 to 2.84),2.67,2.59 to 2.84,2.59,2.84,(2.59 to 2.84)
Male,Melanoma,II,65-69,2,positive,rmst,32.5,2.66 (2.62 to 2.77),2.66,2.62 to 2.77,2.62,2.77,(2.62 to 2.77)
Male,Melanoma,II,70-74,1,negative,rmst,27.5,2.49 (2.33 to 2.57),2.49,2.33 to 2.57,2.33,2.57,(2.33 to 2.57)
Male,Melanoma,II,70-74,2,negative,rmst,27.5,2.44 (2.29 to 2.5),2.44,2.29 to 2.5,2.29,2.5,(2.29 to 2.5)
Male,Melanoma,II,70-74,2,positive,rmst,27.5,2.44 (2.29 to 2.45),2.44,2.29 to 2.45,2.29,2.45,(2.29 to 2.45)
Male,Melanoma,II,75-79,1,negative,rmst,22.5,2.46 (2.38 to 2.52),2.46,2.38 to 2.52,2.38,2.52,(2.38 to 2.52)
Male,Melanoma,II,75-79,2,negative,rmst,22.5,2.38 (1.77 to 2.5),2.38,1.77 to 2.5,1.77,2.5,(1.77 to 2.5)
Male,Melanoma,II,75-79,2,positive,rmst,22.5,2.41 (2.4 to 2.49),2.41,2.4 to 2.49,2.4,2.49,(2.4 to 2.49)
Male,Melanoma,III,50-54,1,negative,rmst,47.5,2.51 (2.37 to 2.57),2.51,2.37 to 2.57,2.37,2.57,(2.37 to 2.57)
Male,Melanoma,III,50-54,2,negative,rmst,47.5,2.41 (2.25 to 2.63),2.41,2.25 to 2.63,2.25,2.63,(2.25 to 2.63)
Male,Melanoma,III,50-54,2,positive,rmst,47.5,2.45 (2.31 to 2.52),2.45,2.31 to 2.52,2.31,2.52,(2.31 to 2.52)
Male,Melanoma,III,55-59,1,negative,rmst,42.5,2.23 (2.15 to 2.33),2.23,2.15 to 2.33,2.15,2.33,(2.15 to 2.33)
Male,Melanoma,III,55-59,2,negative,rmst,42.5,2.23 (2.17 to 2.31),2.23,2.17 to 2.31,2.17,2.31,(2.17 to 2.31)
Male,Melanoma,III,55-59,2,positive,rmst,42.5,2.33 (2.12 to 2.41),2.33,2.12 to 2.41,2.12,2.41,(2.12 to 2.41)
Male,Melanoma,III,60-64,1,negative,rmst,37.5,2.47 (2.32 to 2.56),2.47,2.32 to 2.56,2.32,2.56,(2.32 to 2.56)
Male,Melanoma,III,60-64,2,negative,rmst,37.5,2.46 (2.24 to 2.51),2.46,2.24 to 2.51,2.24,2.51,(2.24 to 2.51)
Male,Melanoma,III,60-64,2,positive,rmst,37.5,2.48 (2.45 to 2.52),2.48,2.45 to 2.52,2.45,2.52,(2.45 to 2.52)
Male,Melanoma,III,65-69,1,negative,rmst,32.5,2.54 (2.26 to 2.67),2.54,2.26 to 2.67,2.26,2.67,(2.26 to 2.67)
Male,Melanoma,III,65-69,2,negative,rmst,32.5,2.44 (2.32 to 2.52),2.44,2.32 to 2.52,2.32,2.52,(2.32 to 2.52)
Male,Melanoma,III,65-69,2,positive,rmst,32.5,2.48 (2.41 to 2.58),2.48,2.41 to 2.58,2.41,2.58,(2.41 to 2.58)
Male,Melanoma,III,70-74,1,negative,rmst,27.5,2.03 (1.83 to 2.1),2.03,1.83 to 2.1,1.83,2.1,(1.83 to 2.1)
Male,Melanoma,III,70-74,2,negative,rmst,27.5,2.05 (2 to 2.21),2.05,2 to 2.21,2,2.21,(2 to 2.21)
Male,Melanoma,III,70-74,2,positive,rmst,27.5,1.88 (1.08 to 2.19),1.88,1.08 to 2.19,1.08,2.19,(1.08 to 2.19)
Male,Melanoma,III,75-79,1,negative,rmst,22.5,2.11 (2.03 to 2.27),2.11,2.03 to 2.27,2.03,2.27,(2.03 to 2.27)
Male,Melanoma,III,75-79,2,negative,rmst,22.5,2.12 (1.88 to 2.34),2.12,1.88 to 2.34,1.88,2.34,(1.88 to 2.34)
Male,Melanoma,III,75-79,2,positive,rmst,22.5,2.09 (2.07 to 2.3),2.09,2.07 to 2.3,2.07,2.3,(2.07 to 2.3)
Male,Melanoma,IV,50-54,1,negative,rmst,47.5,1.65 (1.18 to 2.05),1.65,1.18 to 2.05,1.18,2.05,(1.18 to 2.05)
Male,Melanoma,IV,50-54,2,negative,rmst,47.5,1.56 (1.06 to 2.18),1.56,1.06 to 2.18,1.06,2.18,(1.06 to 2.18)
Male,Melanoma,IV,50-54,2,positive,rmst,47.5,1.74 (1.61 to 2.01),1.74,1.61 to 2.01,1.61,2.01,(1.61 to 2.01)
Male,Melanoma,IV,55-59,1,negative,rmst,42.5,1.5 (1.23 to 4.48),1.5,1.23 to 4.48,1.23,4.48,(1.23 to 4.48)
Male,Melanoma,IV,55-59,2,negative,rmst,42.5,1.39 (1.31 to 1.68),1.39,1.31 to 1.68,1.31,1.68,(1.31 to 1.68)
Male,Melanoma,IV,55-59,2,positive,rmst,42.5,1.38 (1.19 to 3.29),1.38,1.19 to 3.29,1.19,3.29,(1.19 to 3.29)
Male,Melanoma,IV,60-64,1,negative,rmst,37.5,1.74 (1.42 to 1.85),1.74,1.42 to 1.85,1.42,1.85,(1.42 to 1.85)
Male,Melanoma,IV,60-64,2,negative,rmst,37.5,1.62 (1.43 to 1.71),1.62,1.43 to 1.71,1.43,1.71,(1.43 to 1.71)
Male,Melanoma,IV,60-64,2,positive,rmst,37.5,1.59 (1.41 to 3.05),1.59,1.41 to 3.05,1.41,3.05,(1.41 to 3.05)
Male,Melanoma,IV,65-69,1,negative,rmst,32.5,1.52 (1.16 to 1.74),1.52,1.16 to 1.74,1.16,1.74,(1.16 to 1.74)
Male,Melanoma,IV,65-69,2,negative,rmst,32.5,1.38 (1.25 to 1.6),1.38,1.25 to 1.6,1.25,1.6,(1.25 to 1.6)
Male,Melanoma,IV,65-69,2,positive,rmst,32.5,1.32 (1.26 to 2.94),1.32,1.26 to 2.94,1.26,2.94,(1.26 to 2.94)
Male,Melanoma,IV,70-74,1,negative,rmst,27.5,1.39 (1.17 to 2.29),1.39,1.17 to 2.29,1.17,2.29,(1.17 to 2.29)
Male,Melanoma,IV,70-74,2,negative,rmst,27.5,1.61 (1.19 to 2.97),1.61,1.19 to 2.97,1.19,2.97,(1.19 to 2.97)
Male,Melanoma,IV,70-74,2,positive,rmst,27.5,1.2 (1.16 to 1.26),1.2,1.16 to 1.26,1.16,1.26,(1.16 to 1.26)
Male,Melanoma,IV,75-79,1,negative,rmst,22.5,1.3 (1.2 to 2.25),1.3,1.2 to 2.25,1.2,2.25,(1.2 to 2.25)
Male,Melanoma,IV,75-79,2,negative,rmst,22.5,1.42 (1.18 to 1.77),1.42,1.18 to 1.77,1.18,1.77,(1.18 to 1.77)
Male,Melanoma,IV,75-79,2,positive,rmst,22.5,1.39 (1.28 to 1.53),1.39,1.28 to 1.53,1.28,1.53,(1.28 to 1.53)
Male,Melanoma,Unknown/missing,50-54,1,negative,rmst,47.5,3.36 (3.22 to 3.44),3.36,3.22 to 3.44,3.22,3.44,(3.22 to 3.44)
Male,Melanoma,Unknown/missing,50-54,2,negative,rmst,47.5,3.45 (3.28 to 3.57),3.45,3.28 to 3.57,3.28,3.57,(3.28 to 3.57)
Male,Melanoma,Unknown/missing,50-54,2,positive,rmst,47.5,3.25 (3.16 to 7.18),3.25,3.16 to 7.18,3.16,7.18,(3.16 to 7.18)
Male,Melanoma,Unknown/missing,55-59,1,negative,rmst,42.5,3.3 (3.04 to 3.53),3.3,3.04 to 3.53,3.04,3.53,(3.04 to 3.53)
Male,Melanoma,Unknown/missing,55-59,2,negative,rmst,42.5,3.21 (3.15 to 3.75),3.21,3.15 to 3.75,3.15,3.75,(3.15 to 3.75)
Male,Melanoma,Unknown/missing,55-59,2,positive,rmst,42.5,3.39 (3.07 to 4.33),3.39,3.07 to 4.33,3.07,4.33,(3.07 to 4.33)
Male,Melanoma,Unknown/missing,60-64,1,negative,rmst,37.5,3.37 (3.2 to 3.7),3.37,3.2 to 3.7,3.2,3.7,(3.2 to 3.7)
Male,Melanoma,Unknown/missing,60-64,2,negative,rmst,37.5,3.48 (3.3 to 4.82),3.48,3.3 to 4.82,3.3,4.82,(3.3 to 4.82)
Male,Melanoma,Unknown/missing,60-64,2,positive,rmst,37.5,3.45 (3.35 to 3.48),3.45,3.35 to 3.48,3.35,3.48,(3.35 to 3.48)
Male,Melanoma,Unknown/missing,65-69,1,negative,rmst,32.5,3.22 (3.15 to 3.36),3.22,3.15 to 3.36,3.15,3.36,(3.15 to 3.36)
Male,Melanoma,Unknown/missing,65-69,2,negative,rmst,32.5,3.15 (3.13 to 3.4),3.15,3.13 to 3.4,3.13,3.4,(3.13 to 3.4)
Male,Melanoma,Unknown/missing,65-69,2,positive,rmst,32.5,3.2 (2.82 to 3.5),3.2,2.82 to 3.5,2.82,3.5,(2.82 to 3.5)
Male,Melanoma,Unknown/missing,70-74,1,negative,rmst,27.5,2.9 (2.78 to 3.16),2.9,2.78 to 3.16,2.78,3.16,(2.78 to 3.16)
Male,Melanoma,Unknown/missing,70-74,2,negative,rmst,27.5,2.93 (2.91 to 3.2),2.93,2.91 to 3.2,2.91,3.2,(2.91 to 3.2)
Male,Melanoma,Unknown/missing,70-74,2,positive,rmst,27.5,3.28 (3.04 to 3.6),3.28,3.04 to 3.6,3.04,3.6,(3.04 to 3.6)
